Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1939,Regular Season,Tokyo Kyojin,27,"Yoshihara, Masaki",C,89,0.984,507,62,9,8,12,01003876
1939,Regular Season,Nagoya Club,15,"Yoshida, Kazuo",OF,1,1.000,6,0,0,0,,01003878
1939,Regular Season,Nagoya Golden Dolphins,18,"Isobe, Takeo",3B,2,0.000,0,0,0,0,,01103876
1939,Regular Season,Nagoya Golden Dolphins,18,"Isobe, Takeo",P,11,0.778,1,6,2,0,,01103876
1939,Regular Season,Lion Baseball Club,12,"Izutsu, Kenichi",3B,50,0.864,44,108,24,13,,01103878
1939,Regular Season,Lion Baseball Club,12,"Izutsu, Kenichi",OF,4,1.000,4,0,0,0,,01103878
1939,Regular Season,Lion Baseball Club,12,"Izutsu, Kenichi",P,1,1.000,0,1,0,0,,01103878
1939,Regular Season,Lion Baseball Club,12,"Izutsu, Kenichi",SS,1,1.000,2,0,0,0,,01103878
1939,Regular Season,Nagoya Golden Dolphins,19,"Sei, Kiyoshi",3B,46,0.938,50,100,10,7,,01203872
1939,Regular Season,Nagoya Golden Dolphins,19,"Sei, Kiyoshi",SS,50,0.918,102,191,26,34,,01203872
1939,Regular Season,Osaka Tigers,27,"Matsuhiro, Kinichi",OF,32,0.936,41,3,3,2,,01203874
1939,Regular Season,Nagoya Club,4,"Osawa, Nobuo",1B,58,0.996,520,16,2,54,,01303874
1939,Regular Season,Nagoya Club,4,"Osawa, Nobuo",3B,31,0.904,32,62,10,4,,01303874
1939,Regular Season,Nagoya Club,4,"Osawa, Nobuo",OF,1,0.000,0,0,0,0,,01303874
1939,Regular Season,Nagoya Club,4,"Osawa, Nobuo",P,17,1.000,4,23,0,3,,01303874
1939,Regular Season,Tokyo Kyojin,16,"Kawakami, Tetsuharu",1B,83,0.987,766,20,10,73,,01303876
1939,Regular Season,Tokyo Kyojin,16,"Kawakami, Tetsuharu",P,18,1.000,3,19,0,3,,01303876
1939,Regular Season,Nankai Club,7,"Okamura, Toshiaki",OF,87,0.960,181,10,8,3,,01303878
1939,Regular Season,Lion Baseball Club,8,"Tsubochi, Michinori",OF,96,0.971,228,3,7,2,,01403872
1939,Regular Season,Hankyu Club,21,"Mori, Kotaro",1B,12,0.990,92,4,1,10,,01403874
1939,Regular Season,Hankyu Club,21,"Mori, Kotaro",P,15,1.000,3,30,0,1,,01403874
1939,Regular Season,Nagoya Golden Dolphins,11,"Sasaki, Tsunesuke",OF,87,0.991,207,2,2,1,,01503874
1939,Regular Season,Hankyu Club,7,"Shimomura, Yutaka",2B,1,0.000,0,0,0,0,,01503876
1939,Regular Season,Hankyu Club,7,"Shimomura, Yutaka",3B,12,0.800,7,25,8,0,,01503876
1939,Regular Season,Hankyu Club,7,"Shimomura, Yutaka",C,6,1.000,20,3,0,0,1,01503876
1939,Regular Season,Hankyu Club,7,"Shimomura, Yutaka",SS,2,0.800,9,3,3,2,,01503876
1939,Regular Season,Nagoya Golden Dolphins,3,"Nakamura, Teruo",1B,1,1.000,2,0,0,1,,01603872
1939,Regular Season,Nagoya Golden Dolphins,3,"Nakamura, Teruo",C,20,0.986,56,13,1,0,0,01603872
1939,Regular Season,Nagoya Club,11,"Tanaka, Minoru",1B,1,1.000,8,3,0,0,,01703874
1939,Regular Season,Nagoya Club,11,"Tanaka, Minoru",OF,1,0.000,0,0,0,0,,01703874
1939,Regular Season,Nagoya Club,11,"Tanaka, Minoru",P,1,0.000,0,0,0,0,,01703874
1939,Regular Season,Nankai Club,17,"Nakada, Michinobu",C,86,0.989,280,73,4,10,5,01703876
1939,Regular Season,Tokyo Kyojin,18,"Nakao, Hiroshi",P,39,0.965,9,46,2,5,,01703878
1939,Regular Season,Lion Baseball Club,6,"Tsutsui, Takao",2B,4,0.941,7,9,1,2,,01903874
1939,Regular Season,Lion Baseball Club,6,"Tsutsui, Takao",3B,26,0.889,23,57,10,5,,01903874
1939,Regular Season,Lion Baseball Club,6,"Tsutsui, Takao",SS,3,0.857,3,3,1,2,,01903874
1939,Regular Season,Nankai Club,9,"Hirai, Isaburo",3B,6,0.931,10,17,2,1,,01903876
1939,Regular Season,Nankai Club,9,"Hirai, Isaburo",OF,90,0.975,175,19,5,3,,01903876
1939,Regular Season,Lion Baseball Club,2,"Matsuoka, Koji",2B,3,0.947,6,12,1,2,,01903878
1939,Regular Season,Lion Baseball Club,2,"Matsuoka, Koji",3B,1,0.667,2,0,1,0,,01903878
1939,Regular Season,Lion Baseball Club,2,"Matsuoka, Koji",SS,57,0.856,84,130,36,19,,01903878
1939,Regular Season,Hankyu Club,2,"Yamashita, Minoru",1B,42,0.989,360,13,4,22,,03703872
1939,Regular Season,Lion Baseball Club,1,"Kondo, Hisashi",P,38,0.815,2,20,5,1,,11013872
1939,Regular Season,Nagoya Club,17,"Nishizawa, Michio",P,31,0.964,5,48,2,4,,11013874
1939,Regular Season,Nagoya Club,8,"Murase, Ichizo",2B,37,0.957,99,101,9,25,,11013876
1939,Regular Season,Nagoya Club,8,"Murase, Ichizo",3B,2,1.000,3,4,0,0,,11013876
1939,Regular Season,Nagoya Club,8,"Murase, Ichizo",SS,61,0.921,136,249,33,52,,11013876
1939,Regular Season,Nagoya Golden Dolphins,23,"Morita, Minoru",1B,15,1.000,77,2,0,5,,11013878
