Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1950,Regular Season,Nishi Nippon Pirates,24,"Kayano, Kenichi",OF,8,0.833,5,0,1,0,,01003801
1950,Regular Season,Shochiku Robins,9,"Yoshida, Kazuo",OF,80,0.978,123,8,3,3,,01003878
1950,Regular Season,Mainichi Orions,11,"Aramaki, Atsushi",P,48,0.988,8,75,1,4,,01103801
1950,Regular Season,Shochiku Robins,20,"Izutsu, Kenichi",P,24,1.000,7,19,0,0,,01103878
1950,Regular Season,Taiyo Whales,18,"Imanishi, Rentaro",P,41,0.947,5,49,3,5,,01103892
1950,Regular Season,Daiei Stars,14,"Ikeda, Zenzo",P,17,0.923,4,20,2,3,,01103894
1950,Regular Season,Hankyu Braves,5,"Uchio, Isamu",SS,69,0.901,107,194,33,35,,01103898
1950,Regular Season,Kokutetsu Swallows,26,"Kubo, Goichi",OF,16,1.000,28,2,0,0,,01203801
1950,Regular Season,Kokutetsu Swallows,2,"Ishikawa, Hisatada",3B,4,0.769,2,18,6,2,,01303801
1950,Regular Season,Kokutetsu Swallows,2,"Ishikawa, Hisatada",OF,46,0.928,71,6,6,1,,01303801
1950,Regular Season,Taiyo Whales,5,"Osawa, Nobuo",1B,139,0.996,1313,27,5,146,,01303874
1950,Regular Season,Yomiuri Giants,16,"Kawakami, Tetsuharu",1B,138,0.993,1304,46,9,124,,01303876
1950,Regular Season,Nishitetsu Clippers,21,"Kawasaki, Tokuji",2B,1,0.000,0,0,0,0,,01303891
1950,Regular Season,Nishitetsu Clippers,21,"Kawasaki, Tokuji",OF,9,1.000,6,2,0,1,,01303891
1950,Regular Season,Nishitetsu Clippers,21,"Kawasaki, Tokuji",P,40,1.000,14,52,0,9,,01303891
1950,Regular Season,Osaka Tigers,18,"Kawanishi, Toshio",2B,9,1.000,21,18,0,7,,01303892
1950,Regular Season,Osaka Tigers,18,"Kawanishi, Toshio",OF,99,0.994,164,7,1,1,,01303892
1950,Regular Season,Taiyo Whales,8,"Tanaka, Toshiaki",2B,2,1.000,0,3,0,0,,01303894
1950,Regular Season,Taiyo Whales,8,"Tanaka, Toshiaki",3B,3,1.000,0,5,0,0,,01303894
1950,Regular Season,Taiyo Whales,8,"Tanaka, Toshiaki",SS,81,0.916,116,223,31,45,,01303894
1950,Regular Season,Chunichi Dragons,3,"Kunieda, Toshimichi",2B,133,0.976,401,374,19,106,,01303896
1950,Regular Season,Osaka Tigers,4,"Komada, Keiji",P,32,0.944,3,31,2,4,,01303898
1950,Regular Season,Taiyo Whales,27,"Kondo, Masao",OF,59,0.972,67,3,2,1,,01403801
1950,Regular Season,Chunichi Dragons,1,"Tsubochi, Michinori",OF,123,0.980,293,4,6,1,,01403872
1950,Regular Season,Nishi Nippon Pirates,19,"Mori, Kotaro",OF,1,0.000,0,0,0,0,,01403874
1950,Regular Season,Nishi Nippon Pirates,19,"Mori, Kotaro",P,28,0.962,9,42,2,5,,01403874
1950,Regular Season,Mainichi Orions,16,"Ueno, Shigeo",P,23,0.971,3,30,1,2,,01503801
1950,Regular Season,Daiei Stars,29,"Takita, Masaharu",OF,117,0.977,282,10,7,2,,01503896
1950,Regular Season,Yomiuri Giants,2,"Hagihara, Hiroshi",OF,124,0.993,288,14,2,5,,01503897
1950,Regular Season,Yomiuri Giants,28,"Naito, Hirofumi",2B,20,0.942,50,48,6,12,,01503898
1950,Regular Season,Yomiuri Giants,28,"Naito, Hirofumi",OF,21,1.000,27,4,0,0,,01503898
1950,Regular Season,Yomiuri Giants,28,"Naito, Hirofumi",SS,66,0.875,89,164,36,35,,01503898
1950,Regular Season,Hankyu Braves,12,"Shibata, Eiji",P,14,1.000,0,17,0,0,,01603801
1950,Regular Season,Nishitetsu Clippers,10,"Osaki, Kenji",P,16,0.952,3,17,1,1,,01703801
1950,Regular Season,Yomiuri Giants,18,"Nakao, Hiroshi",P,38,0.943,3,30,2,3,,01703878
1950,Regular Season,Taiyo Whales,16,"Takano, Hiroyoshi",P,66,0.978,9,81,2,7,,01703892
1950,Regular Season,Mainichi Orions,25,"Betto, Kaoru",OF,118,0.969,242,9,8,3,,01703896
1950,Regular Season,Nankai Hawks,25,"Matsui, Atsushi",C,56,0.970,167,30,6,4,2,01703898
1950,Regular Season,Hiroshima Carp,35,"Suzuki, Ginnosuke",OF,2,1.000,2,0,0,0,,01803801
1950,Regular Season,Kintetsu Pearls,27,"Kato, Haruo",OF,90,0.980,192,2,4,1,,01903801
1950,Regular Season,Daiei Stars,10,"Yamaguchi, Tomio",1B,1,1.000,4,0,0,0,,01903896
1950,Regular Season,Daiei Stars,10,"Yamaguchi, Tomio",2B,11,0.913,14,7,2,1,,01903896
1950,Regular Season,Daiei Stars,10,"Yamaguchi, Tomio",3B,6,0.889,2,6,1,2,,01903896
1950,Regular Season,Daiei Stars,10,"Yamaguchi, Tomio",SS,5,0.955,8,13,1,3,,01903896
1950,Regular Season,Hankyu Braves,26,"Fujii, Michio",3B,5,0.905,6,13,2,0,,03003801
1950,Regular Season,Hankyu Braves,26,"Fujii, Michio",OF,105,0.989,168,5,2,2,,03003801
1950,Regular Season,Daiei Stars,15,"Takamatsu, Toshio",P,15,0.909,1,9,1,1,,03103801
1950,Regular Season,Taiyo Whales,3,"Fujii, Isamu",OF,140,0.987,284,9,4,2,,03103872
1950,Regular Season,Yomiuri Giants,29,"Matsuda, Kiyoshi",P,3,1.000,0,3,0,0,,03203801
