Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1956,Regular Season,Nankai Hawks,53,"Sato, Shigeo",1B,2,1.000,5,1,0,1,,01003800
1956,Regular Season,Toei Flyers,38,"Tamura, Tomoyoshi",OF,11,1.000,10,0,0,0,,01003802
1956,Regular Season,Takahashi Unions,16,"Taki, Yoshihiko",OF,2,0.000,0,0,0,0,,01003805
1956,Regular Season,Takahashi Unions,16,"Taki, Yoshihiko",P,38,0.961,13,36,2,2,,01003805
1956,Regular Season,Nishitetsu Lions,25,"Takakura, Teruyuki",OF,143,0.963,229,8,9,2,,01003807
1956,Regular Season,Daiei Stars,27,"Arai, Shigeru",1B,3,1.000,9,0,0,2,,01103800
1956,Regular Season,Daiei Stars,27,"Arai, Shigeru",OF,41,0.957,41,4,2,2,,01103800
1956,Regular Season,Mainichi Orions,11,"Aramaki, Atsushi",P,56,0.958,13,78,4,4,,01103801
1956,Regular Season,Taiyo Whales,17,"Akiyama, Noboru",P,58,0.951,15,82,5,5,,01103802
1956,Regular Season,Takahashi Unions,17,"Iio, Tameo",OF,2,0.000,0,0,0,0,,01103803
1956,Regular Season,Takahashi Unions,17,"Iio, Tameo",P,47,0.917,9,24,3,1,,01103803
1956,Regular Season,Takahashi Unions,24,"Iiyama, Heiichi",3B,21,0.924,14,47,5,3,,01103809
1956,Regular Season,Takahashi Unions,24,"Iiyama, Heiichi",SS,1,0.000,0,0,0,0,,01103809
1956,Regular Season,Taiyo Whales,32,"Suzuki, Shigeru",P,1,0.000,0,0,0,0,,01203800
1956,Regular Season,Mainichi Orions,12,"Nakanishi, Katsumi",P,40,0.878,8,28,5,3,,01203802
1956,Regular Season,Kintetsu Pearls,12,"Nagai, Yasuo",P,39,0.931,6,21,2,2,,01203807
1956,Regular Season,Mainichi Orions,3,"Enomoto, Kihachi",1B,152,0.994,1585,70,10,104,,01303800
1956,Regular Season,Kokutetsu Swallows,8,"Ugai, Katsumi",1B,3,1.000,17,0,0,2,,01303807
1956,Regular Season,Kokutetsu Swallows,8,"Ugai, Katsumi",OF,126,0.986,276,13,4,2,,01303807
1956,Regular Season,Yomiuri Giants,16,"Kawakami, Tetsuharu",1B,128,0.994,1312,43,8,88,,01303876
1956,Regular Season,Nishitetsu Lions,21,"Kawasaki, Tokuji",P,28,1.000,3,26,0,2,,01303891
1956,Regular Season,Osaka Tigers,4,"Komada, Keiji",P,5,1.000,0,3,0,0,,01303898
1956,Regular Season,Nankai Hawks,26,"Hasegawa, Shigeo",1B,117,0.991,752,12,7,58,,01403802
1956,Regular Season,Takahashi Unions,3,"Hyodo, Tadashi",1B,29,0.988,244,5,3,12,,01403807
1956,Regular Season,Takahashi Unions,3,"Hyodo, Tadashi",OF,86,0.968,114,6,4,3,,01403807
