Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1993,Regular Season,Yakult Swallows,12,"Mori, Koji",P,21,1.000,2,9,0,1,,01003865
1993,Regular Season,Yomiuri Giants,52,"Inoe, Shinji",OF,2,1.000,1,0,0,0,,01103860
1993,Regular Season,Chiba Lotte Marines,27,"Ushijima, Kazuhiko",P,9,1.000,3,11,0,4,,01103861
1993,Regular Season,Fukuoka Daiei Hawks,12,"Inoe, Yuji",P,10,1.000,0,2,0,0,,01103863
1993,Regular Season,Hanshin Tigers,25,"Inomata, Takashi",P,27,1.000,5,30,0,1,,01103864
1993,Regular Season,Nippon-Ham Fighters,24,"Arikura, Masashi",P,20,1.000,3,9,0,1,,01103881
1993,Regular Season,Yomiuri Giants,37,"Motoki, Daisuke",2B,51,0.989,74,114,2,21,,01103883
1993,Regular Season,Yomiuri Giants,37,"Motoki, Daisuke",3B,6,0.933,2,12,1,3,,01103883
1993,Regular Season,Yomiuri Giants,37,"Motoki, Daisuke",SS,15,0.923,6,6,1,3,,01103883
1993,Regular Season,Fukuoka Daiei Hawks,5,"Fujimoto, Hiroshi",1B,122,0.995,935,49,5,84,,01203860
1993,Regular Season,Fukuoka Daiei Hawks,5,"Fujimoto, Hiroshi",3B,17,1.000,8,20,0,0,,01203860
1993,Regular Season,Kintetsu Buffaloes,44,"Mitsuyama, Hidekazu",C,78,0.998,528,44,1,9,4,01203862
1993,Regular Season,Seibu Lions,43,"Yokota, Hisanori",P,3,0.000,0,0,0,0,,01203864
1993,Regular Season,Fukuoka Daiei Hawks,25,"Wakai, Motoyasu",2B,3,1.000,2,1,0,0,,01203866
1993,Regular Season,Fukuoka Daiei Hawks,25,"Wakai, Motoyasu",3B,40,0.958,18,50,3,3,,01203866
1993,Regular Season,Fukuoka Daiei Hawks,25,"Wakai, Motoyasu",OF,3,1.000,2,0,0,0,,01203866
1993,Regular Season,Hiroshima Toyo Carp,13,"Maeda, Koji",P,41,1.000,1,8,0,0,,01203869
1993,Regular Season,Chiba Lotte Marines,17,"Muto, Junichiro",P,12,1.000,0,2,0,0,,01203887
1993,Regular Season,Yokohama BayStars,17,"Saito, Akio",P,6,1.000,1,0,0,0,,01303844
1993,Regular Season,Chunichi Dragons,23,"Kawamata, Yonetoshi",1B,13,1.000,77,2,0,12,,01303848
1993,Regular Season,Chunichi Dragons,23,"Kawamata, Yonetoshi",OF,56,1.000,66,4,0,0,,01303848
1993,Regular Season,Kintetsu Buffaloes,4,"Oishi, Daijiro",2B,124,0.975,239,383,16,65,,01303863
1993,Regular Season,Hiroshima Toyo Carp,11,"Kito, Makoto",P,20,1.000,1,2,0,0,,01303864
1993,Regular Season,Yakult Swallows,32,"Kanamori, Eiji",OF,6,1.000,7,0,0,0,,01303865
1993,Regular Season,Chunichi Dragons,22,"Yamasaki, Takeshi",1B,1,1.000,3,1,0,0,,01303868
