Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1995,Regular Season,Hiroshima Toyo Carp,16,"Yamauchi, Yasuyuki",P,34,0.968,6,24,1,4,,01003880
1995,Regular Season,Nippon-Ham Fighters,67,"Tabuki, Akihiro",P,1,0.000,0,0,0,0,,01003881
1995,Regular Season,Yomiuri Giants,23,"Yanagisawa, Yuichi",C,4,1.000,6,0,0,0,0,01003889
1995,Regular Season,Yomiuri Giants,52,"Inoe, Shinji",OF,15,1.000,12,0,0,0,,01103860
1995,Regular Season,Hiroshima Toyo Carp,27,"Inoe, Yuji",P,52,1.000,4,15,0,2,,01103863
1995,Regular Season,Hanshin Tigers,25,"Inomata, Takashi",P,21,1.000,0,9,0,0,,01103864
1995,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",2B,47,0.975,68,87,4,18,,01103883
1995,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",3B,6,0.750,1,2,1,0,,01103883
1995,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",SS,19,0.989,30,56,1,8,,01103883
1995,Regular Season,Chunichi Dragons,51,"Idemoto, Kenichiro",P,4,1.000,1,0,0,0,,01103885
1995,Regular Season,Fukuoka Daiei Hawks,5,"Fujimoto, Hiroshi",1B,119,0.999,1008,63,1,87,,01203860
1995,Regular Season,Kintetsu Buffaloes,44,"Mitsuyama, Hidekazu",C,57,0.996,215,20,1,6,2,01203862
1995,Regular Season,Seibu Lions,43,"Yokota, Hisanori",P,20,0.944,5,12,1,0,,01203864
1995,Regular Season,Fukuoka Daiei Hawks,25,"Wakai, Motoyasu",1B,10,1.000,72,7,0,2,,01203866
1995,Regular Season,Fukuoka Daiei Hawks,25,"Wakai, Motoyasu",OF,4,1.000,15,0,0,0,,01203866
1995,Regular Season,Hanshin Tigers,32,"Coolbaugh, Scott",1B,1,1.000,10,0,0,1,,01203880
1995,Regular Season,Hanshin Tigers,32,"Coolbaugh, Scott",3B,125,0.939,71,220,19,14,,01203880
1995,Regular Season,Nippon-Ham Fighters,58,"Arai, Shogo",2B,17,1.000,11,7,0,1,,01203883
1995,Regular Season,Nippon-Ham Fighters,58,"Arai, Shogo",3B,6,1.000,0,2,0,0,,01203883
1995,Regular Season,Chiba Lotte Marines,17,"Muto, Junichiro",P,2,0.000,0,0,0,0,,01203887
1995,Regular Season,Yomiuri Giants,49,"Jones, Jimmy",P,6,1.000,2,5,0,0,,01203889
1995,Regular Season,Chunichi Dragons,23,"Kawamata, Yonetoshi",1B,14,1.000,77,9,0,7,,01303848
1995,Regular Season,Chunichi Dragons,23,"Kawamata, Yonetoshi",OF,31,0.971,31,3,1,1,,01303848
1995,Regular Season,Fukuoka Daiei Hawks,54,"Kasahara, Eiichi",P,2,0.000,0,0,0,0,,01303862
1995,Regular Season,Kintetsu Buffaloes,4,"Oishi, Daijiro",2B,96,0.990,208,271,5,59,,01303863
1995,Regular Season,Hiroshima Toyo Carp,11,"Kito, Makoto",P,27,1.000,8,19,0,0,,01303864
