Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1953,Regular Season,Mainichi Orions,51,"Taki, Yoshihiko",P,3,0.000,0,0,1,0,,01003805
1953,Regular Season,Nishitetsu Lions,31,"Takakura, Teruyuki",2B,2,0.000,0,0,0,0,,01003807
1953,Regular Season,Nishitetsu Lions,31,"Takakura, Teruyuki",OF,7,1.000,3,0,0,0,,01003807
1953,Regular Season,Mainichi Orions,11,"Aramaki, Atsushi",P,50,0.962,10,65,3,2,,01103801
1953,Regular Season,Daiei Stars,21,"Iio, Tameo",P,11,1.000,0,8,0,0,,01103803
1953,Regular Season,Mainichi Orions,31,"Inagaki, Sadao",3B,16,0.929,11,28,3,2,,01103805
1953,Regular Season,Mainichi Orions,31,"Inagaki, Sadao",OF,1,1.000,2,0,0,0,,01103805
1953,Regular Season,Mainichi Orions,31,"Inagaki, Sadao",P,3,1.000,0,2,0,0,,01103805
1953,Regular Season,Nagoya Dragons,57,"Ashiki, Toshiro",OF,1,0.000,0,0,0,0,,01103807
1953,Regular Season,Tokyu Flyers,28,"Asahara, Naoto",1B,31,0.982,261,6,5,16,,01103872
1953,Regular Season,Tokyu Flyers,28,"Asahara, Naoto",OF,72,0.991,113,3,1,3,,01103872
1953,Regular Season,Hankyu Braves,47,"Imanishi, Rentaro",P,7,1.000,1,3,0,1,,01103892
1953,Regular Season,Hankyu Braves,20,"Ikeda, Zenzo",P,33,0.946,1,34,2,2,,01103894
1953,Regular Season,Hankyu Braves,5,"Uchio, Isamu",2B,4,1.000,1,7,0,0,,01103898
1953,Regular Season,Hankyu Braves,5,"Uchio, Isamu",3B,11,0.950,8,11,1,1,,01103898
1953,Regular Season,Kintetsu Pearls,8,"Nemoto, Rikuo",C,110,0.972,322,56,11,11,4,01203805
1953,Regular Season,Kintetsu Pearls,37,"Nagai, Yasuo",P,3,1.000,1,1,0,0,,01203807
1953,Regular Season,Kokutetsu Swallows,37,"Otsuji, Hideo",P,7,1.000,0,5,0,0,,01303805
1953,Regular Season,Kokutetsu Swallows,39,"Ugai, Katsumi",2B,10,0.889,19,13,4,4,,01303807
1953,Regular Season,Hiroshima Carp,3,"Osawa, Nobuo",1B,130,0.995,1360,37,7,96,,01303874
1953,Regular Season,Yomiuri Giants,16,"Kawakami, Tetsuharu",1B,121,0.993,1254,53,9,101,,01303876
