Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
1963,Regular Season,Kokutetsu Swallows,27,"Negoro, Hiromitsu",C,138,0.999,678,56,1,6,3,01003804
1963,Regular Season,Nishitetsu Lions,25,"Takakura, Teruyuki",OF,142,0.990,285,9,3,4,,01003807
1963,Regular Season,Nankai Hawks,54,"Nakajima, Hiroyuki",OF,30,0.938,15,0,1,0,,01003808
1963,Regular Season,Kintetsu Buffaloes,17,"Bando, Satomi",P,33,0.900,3,15,2,2,,01003821
1963,Regular Season,Mainichi Daiei Orions,28,"Desa, Dick",P,26,0.963,4,22,1,2,,01003823
1963,Regular Season,Kokutetsu Swallows,20,"Miyashita, Yogo",P,1,0.000,0,0,0,0,,01003827
1963,Regular Season,Taiyo Whales,17,"Akiyama, Noboru",OF,1,0.000,0,0,0,0,,01103802
1963,Regular Season,Taiyo Whales,17,"Akiyama, Noboru",P,60,0.935,8,50,4,4,,01103802
1963,Regular Season,Hanshin Tigers,12,"Iio, Tameo",P,12,1.000,1,4,0,0,,01103803
1963,Regular Season,Kintetsu Buffaloes,3,"Iko, Teruo",OF,44,0.914,28,4,3,0,,01103804
1963,Regular Season,Taiyo Whales,12,"Aso, Saneo",2B,2,1.000,0,1,0,0,,01103808
1963,Regular Season,Taiyo Whales,12,"Aso, Saneo",OF,2,0.000,0,0,0,0,,01103808
1963,Regular Season,Nishitetsu Lions,11,"Inoe, Yoshio",P,36,0.864,2,17,3,1,,01103821
1963,Regular Season,Taiyo Whales,34,"Ito, Isao",C,32,1.000,58,4,0,0,0,01103823
1963,Regular Season,Toei Flyers,17,"Ando, Motohiro",OF,2,0.000,0,0,0,0,,01103825
1963,Regular Season,Toei Flyers,17,"Ando, Motohiro",P,19,1.000,0,7,0,0,,01103825
1963,Regular Season,Nishitetsu Lions,27,"Wilson, George",1B,85,0.989,580,44,7,49,,01103827
1963,Regular Season,Nishitetsu Lions,27,"Wilson, George",OF,40,0.974,37,0,1,0,,01103827
1963,Regular Season,Mainichi Daiei Orions,17,"Nakanishi, Katsumi",2B,1,0.000,0,0,0,0,,01203802
1963,Regular Season,Mainichi Daiei Orions,17,"Nakanishi, Katsumi",P,30,0.970,7,25,1,2,,01203802
1963,Regular Season,Yomiuri Giants,40,"Fukuda, Masahisa",OF,53,0.970,32,0,1,0,,01203804
