Season,Game Type,Team,#,Name,Position,G,FPCT,PO,A,E,DP,PB,PlayerID
2004,Regular Season,Yomiuri Giants,44,"Horita, Ichiro",OF,21,1.000,34,3,0,0,,01003884
2004,Regular Season,Yokohama BayStars,33,"Furuki, Katsuaki",OF,44,1.000,41,0,0,0,,01003888
2004,Regular Season,Chunichi Dragons,22,"Yanagisawa, Yuichi",C,35,0.994,160,10,1,2,2,01003889
2004,Regular Season,Seibu Lions,3,"Nakajima, Hiroyuki",SS,133,0.972,235,363,17,73,,01005113
2004,Regular Season,Yakult Swallows,16,"Takai, Yuhei",P,9,1.000,2,6,0,0,,01005117
2004,Regular Season,Yomiuri Giants,60,"Hiraoka, Masaki",P,7,0.000,0,0,0,0,,01005119
2004,Regular Season,Yakult Swallows,61,"Ishii, Hirotoshi",P,38,0.917,3,8,1,2,,01103882
2004,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",2B,1,1.000,2,5,0,1,,01103883
2004,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",3B,5,0.500,1,0,1,0,,01103883
2004,Regular Season,Yomiuri Giants,2,"Motoki, Daisuke",SS,23,0.990,32,63,1,13,,01103883
2004,Regular Season,Osaka Kintetsu Buffaloes,8,"Isobe, Koichi",OF,120,0.995,208,8,1,3,,01103884
2004,Regular Season,Hanshin Tigers,29,"Igawa, Kei",P,29,0.906,3,26,3,1,,01103886
2004,Regular Season,Hiroshima Toyo Carp,25,"Arai, Takahiro",1B,70,0.995,512,45,3,60,,01103888
2004,Regular Season,Hiroshima Toyo Carp,25,"Arai, Takahiro",3B,8,0.850,4,13,3,0,,01103888
2004,Regular Season,Osaka Kintetsu Buffaloes,21,"Iwakuma, Hisashi",P,21,1.000,5,21,0,1,,01105111
2004,Regular Season,Seibu Lions,69,"Azuma, Kazumasa",P,4,0.667,0,2,1,0,,01105113
2004,Regular Season,Yokohama BayStars,62,"Azuma, Kazumasa",P,3,1.000,1,2,0,0,,01105113
2004,Regular Season,Hiroshima Toyo Carp,69,"Amaya, Soichiro",OF,8,1.000,4,0,0,0,,01105115
2004,Regular Season,Chiba Lotte Marines,12,"Fujita, Soichi",P,62,1.000,3,15,0,1,,01203886
2004,Regular Season,Yokohama BayStars,64,"Minami, Ryusuke",OF,9,1.000,1,0,0,0,,01205111
2004,Regular Season,Yomiuri Giants,30,"Hayashi, Masanori",P,25,0.952,5,15,1,1,,01205115
2004,Regular Season,Hiroshima Toyo Carp,20,"Nagakawa, Katsuhiro",P,22,1.000,2,3,0,1,,01205117
2004,Regular Season,Seibu Lions,17,"Yamazaki, Satoshi",P,14,1.000,1,5,0,0,,01205119
2004,Regular Season,Chunichi Dragons,17,"Kito, Makoto",P,12,1.000,0,2,0,0,,01303864
2004,Regular Season,Orix Bluewave,5,"Yamasaki, Takeshi",1B,5,1.000,39,5,0,3,,01303868
2004,Regular Season,Osaka Kintetsu Buffaloes,11,"Kawajiri, Tetsuro",P,20,0.931,5,22,2,0,,01303880
2004,Regular Season,Yokohama BayStars,24,"Kadokura, Ken",P,42,1.000,3,9,0,2,,01303882
2004,Regular Season,Hanshin Tigers,8,"Kataoka, Atsushi",3B,28,0.957,8,36,2,2,,01303885
2004,Regular Season,Hokkaido Nippon-Ham Fighters,51,"Oda, Tomoyuki",1B,29,0.996,207,16,1,24,,01303886
2004,Regular Season,Hokkaido Nippon-Ham Fighters,51,"Oda, Tomoyuki",3B,8,0.917,0,11,1,1,,01303886
2004,Regular Season,Chiba Lotte Marines,25,"Imae, Toshiaki",3B,41,0.967,32,55,3,4,,01305115
2004,Regular Season,Hanshin Tigers,26,"Egusa, Hirotaka",P,9,1.000,0,3,0,1,,01305117
2004,Regular Season,Osaka Kintetsu Buffaloes,17,"Katsuki, Ryota",P,1,1.000,0,1,0,0,,01305119
2004,Regular Season,Chunichi Dragons,34,"Yamamoto, Masahiro",P,27,1.000,6,25,0,1,,01403862
2004,Regular Season,Hanshin Tigers,21,"Yoshino, Makoto",P,23,1.000,2,2,0,2,,01405111
2004,Regular Season,Osaka Kintetsu Buffaloes,42,"Barnes, Larry",OF,4,1.000,7,2,0,1,,01405119
2004,Regular Season,Yomiuri Giants,37,"Saito, Takayuki",1B,4,1.000,10,0,0,1,,01503880
2004,Regular Season,Yomiuri Giants,37,"Saito, Takayuki",OF,13,1.000,6,0,0,0,,01503880
2004,Regular Season,Orix Bluewave,66,"Kuriyama, Satoshi",P,28,1.000,1,4,0,0,,01503884
2004,Regular Season,Seibu Lions,38,"Sato, Tomoki",P,7,1.000,1,0,0,0,,01503886
2004,Regular Season,Chunichi Dragons,57,"Kuramoto, Hidenori",OF,102,1.000,124,6,0,2,,01503888
2004,Regular Season,Yomiuri Giants,40,"Sato, Hiroshi",P,26,0.857,0,6,1,0,,01505111
2004,Regular Season,Fukuoka Daiei Hawks,40,"Kato, Akihiko",OF,3,1.000,2,0,0,0,,01505113
2004,Regular Season,Seibu Lions,23,"Hsu, Ming-Chieh",P,27,0.917,2,9,1,1,,01605111
2004,Regular Season,Hokkaido Nippon-Ham Fighters,50,"Rupe, Ryan",P,6,1.000,4,3,0,0,,01605119
2004,Regular Season,Chunichi Dragons,23,"Sekikawa, Koichi",OF,1,1.000,1,0,0,0,,01703883
2004,Regular Season,Chiba Lotte Marines,27,"Shimizu, Masaumi",C,25,0.991,101,7,1,1,1,01703884
2004,Regular Season,Orix Bluewave,62,"Tamaki, Tomotaka",1B,2,1.000,2,0,0,0,,01703889
2004,Regular Season,Orix Bluewave,62,"Tamaki, Tomotaka",3B,7,0.833,1,4,1,0,,01703889
2004,Regular Season,Orix Bluewave,62,"Tamaki, Tomotaka",SS,1,0.000,0,0,0,0,,01703889
2004,Regular Season,Orix Bluewave,54,"Shimamura, Ikki",2B,1,1.000,0,2,0,1,,01705119
2004,Regular Season,Orix Bluewave,54,"Shimamura, Ikki",SS,1,0.000,0,0,0,0,,01705119
2004,Regular Season,Hokkaido Nippon-Ham Fighters,1,"Shinjo, Tsuyoshi",OF,122,0.982,272,8,5,1,,01903881
2004,Regular Season,Orix Bluewave,16,"Taninaka, Shinji",P,24,0.923,3,9,1,0,,01903884
2004,Regular Season,Seibu Lions,68,"Tahara, Koji",C,27,1.000,55,5,0,0,1,01903887
2004,Regular Season,Yomiuri Giants,7,"Nioka, Tomohiro",SS,91,0.981,129,237,7,41,,01903888
2004,Regular Season,Seibu Lions,35,"Tazaki, Masahiro",P,10,1.000,0,1,0,0,,01905115
2004,Regular Season,Yokohama BayStars,30,"Tazaki, Masahiro",P,1,0.000,0,0,0,0,,01905115
2004,Regular Season,Chunichi Dragons,38,"Linares, Omar",1B,48,0.997,290,16,1,26,,03305115
2004,Regular Season,Seibu Lions,1,"Fernandez, Jose",1B,21,0.976,150,11,4,9,,03305117
2004,Regular Season,Seibu Lions,1,"Fernandez, Jose",3B,109,0.934,103,166,19,11,,03305117
2004,Regular Season,Seibu Lions,57,"Ueda, Hiroaki",1B,2,1.000,2,0,0,0,,05303868
2004,Regular Season,Seibu Lions,57,"Ueda, Hiroaki",2B,23,0.964,20,34,2,3,,05303868
