Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1996,Regular Season,Hiroshima Toyo Carp,16,"Yamauchi, Yasuyuki",11,8,0,,,46,117.2,0.579,3.900,1.232,4.360,1.239,7.802,1.071,8.184,3.289,2.488,492,102,57,51,14,107,43,,1,2,1,2,2,0,10,11,01003880
1996,Regular Season,Yokohama BayStars,24,"Hosomi, Kazushi",0,0,0,,,1,1.0,0.000,0.000,1.000,0.000,0.000,9.000,0.000,18.000,0.000,,4,1,0,0,0,2,0,,0,0,0,0,0,0,0,0,01003882
1996,Regular Season,Hiroshima Toyo Carp,27,"Inoe, Yuji",3,3,0,,,41,45.1,0.500,5.360,1.456,5.360,0.659,11.316,1.787,6.154,1.787,3.444,200,57,27,27,9,31,9,,0,2,0,0,0,0,0,7,01103863
1996,Regular Season,Hanshin Tigers,25,"Inomata, Takashi",0,1,0,,,2,3.0,0.000,15.000,3.000,15.000,2.500,21.000,0.000,9.000,6.000,1.500,18,7,5,5,0,3,2,,0,0,0,0,0,0,1,0,01103864
1996,Regular Season,Fukuoka Daiei Hawks,38,"Arikura, Masashi",0,2,1,,,11,14.2,0.000,5.520,1.364,6.750,1.000,9.205,1.227,8.591,3.068,2.800,64,15,11,9,2,14,5,,0,0,0,0,0,0,0,4,01103881
1996,Regular Season,Yakult Swallows,61,"Ishii, Hirotoshi",1,0,0,,,13,8.0,1.000,3.380,2.375,3.375,0.231,6.750,0.000,10.125,14.625,0.692,41,6,3,3,0,9,13,,0,1,0,0,0,0,1,4,01103882
1996,Regular Season,Chunichi Dragons,51,"Idemoto, Kenichiro",1,1,0,,,19,37.0,0.500,1.950,1.027,2.189,0.474,6.324,0.486,7.054,2.919,2.417,143,26,9,8,2,29,12,,0,1,0,0,0,0,2,5,01103885
1996,Regular Season,Seibu Lions,43,"Yokota, Hisanori",4,7,0,,,17,88.0,0.364,3.580,1.455,3.886,2.235,7.466,0.818,6.443,5.625,1.145,387,73,38,35,8,63,55,,4,6,0,0,0,0,16,0,01203864
1996,Regular Season,Chiba Lotte Marines,17,"Muto, Junichiro",0,1,0,,,26,59.0,0.000,5.030,1.441,5.339,1.346,10.678,1.068,7.322,2.288,3.200,253,70,35,33,7,48,15,,2,1,0,0,0,0,4,8,01203887
1996,Regular Season,Hiroshima Toyo Carp,11,"Kito, Makoto",12,7,0,,,26,164.1,0.632,4.270,1.412,4.655,3.269,9.639,1.150,6.243,3.067,2.036,719,176,85,78,21,114,56,,5,3,0,6,1,0,26,0,01303864
1996,Regular Season,Chunichi Dragons,18,"Kashima, Tadashi",0,1,0,,,9,13.0,0.000,7.620,1.615,7.615,1.222,10.385,2.769,2.077,4.154,0.500,59,15,11,11,4,3,6,,0,1,0,0,0,0,0,2,01303869
1996,Regular Season,Hanshin Tigers,41,"Kawajiri, Tetsuro",13,9,1,,,37,157.1,0.591,3.260,1.271,3.375,1.595,9.095,0.686,7.265,2.345,3.098,654,159,59,57,12,127,41,,8,0,2,3,1,0,19,8,01303880
1996,Regular Season,Chunichi Dragons,25,"Kadokura, Ken",7,3,0,,,14,72.1,0.700,3.110,1.286,3.359,1.929,7.839,0.747,8.088,3.733,2.167,302,63,27,25,6,65,30,,0,3,0,3,1,1,11,0,01303882
1996,Regular Season,Chunichi Dragons,34,"Yamamoto, Masahiro",7,9,1,,,26,154.2,0.438,3.670,1.274,4.190,2.769,9.252,0.989,6.925,2.211,3.132,647,159,72,63,17,119,38,,3,4,1,6,2,0,23,1,01403862
1996,Regular Season,Yokohama BayStars,21,"Nomura, Hiroki",10,8,0,,,25,146.1,0.556,4.120,1.421,4.674,3.040,10.579,1.538,5.228,2.214,2.361,626,172,76,67,25,85,36,,0,2,0,4,0,1,25,0,01503866
1996,Regular Season,Yokohama BayStars,19,"Kohiyama, Masahito",0,0,0,,,1,2.0,0.000,13.500,2.500,13.500,3.000,22.500,9.000,13.500,0.000,,11,5,3,3,2,3,0,,0,0,0,0,0,0,0,0,01503887
1996,Regular Season,Kintetsu Buffaloes,18,"Sakai, Hiroki",8,15,0,,,26,183.0,0.348,3.300,1.284,3.836,3.000,7.426,0.836,7.328,4.131,1.774,772,151,78,67,17,149,84,,6,17,2,6,1,2,26,0,01503889
1996,Regular Season,Yakult Swallows,51,"Matsumoto, Shigeru",3,4,0,,,49,78.2,0.429,3.200,1.475,3.890,0.694,9.153,0.801,5.263,4.119,1.278,340,80,34,28,7,46,36,,4,4,1,0,0,0,0,12,01603881
