Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
2023,Regular Season,Fukuoka Softbank Hawks,18,"Takeda, Shota",1,2,0,2,3,29,46.0,0.333,3.910,1.391,3.913,0.690,8.804,0.196,7.435,3.717,2.000,197,45,20,20,1,38,19,0,2,1,0,0,0,0,2,6,01005135
2023,Regular Season,Fukuoka Softbank Hawks,28,"Takahashi, Rei",0,2,0,0,0,5,11.2,0.000,10.800,2.486,10.800,2.800,17.743,2.314,1.543,4.629,0.333,63,23,14,14,3,2,6,0,1,0,0,0,0,0,3,2,01005136
2023,Regular Season,Fukuoka Softbank Hawks,16,"Higashihama, Nao",6,7,0,0,0,17,99.2,0.462,4.520,1.385,4.515,2.941,10.294,0.542,6.592,2.167,3.042,428,114,50,50,6,73,24,0,0,1,0,0,0,0,17,0,01005137
2023,Regular Season,Saitama Seibu Lions,26,"Sasaki, Takeru",0,1,0,4,4,21,20.2,0.000,0.870,1.065,2.177,0.238,6.097,0.000,5.661,3.484,1.625,83,14,5,2,0,13,8,1,1,0,0,0,0,0,0,6,01005153
2023,Regular Season,Hokkaido Nippon-Ham Fighters,52,"Ikeda, Takahide",1,5,0,25,26,51,50.1,0.167,2.860,0.894,3.219,0.353,5.901,0.894,8.046,2.146,3.750,195,33,18,16,5,45,12,0,2,1,0,0,0,0,1,6,01105134
2023,Regular Season,Fukuoka Softbank Hawks,53,"Izumi, Keisuke",0,0,0,0,0,3,2.2,0.000,16.880,2.625,16.875,1.667,13.500,3.375,6.750,10.125,0.667,17,4,5,5,1,2,3,0,2,0,0,0,0,0,0,0,01105138
2023,Climax Series - Final Stage,Orix Buffaloes,45,"Abe, Shota",0,0,0,,,1,1.0,0.000,0.000,1.000,0.000,0.000,9.000,0.000,9.000,0.000,,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,01105153
2023,Japan Series,Orix Buffaloes,45,"Abe, Shota",0,0,0,,,3,2.2,0.000,6.750,1.875,6.750,0.667,10.125,0.000,3.375,6.750,0.500,13,3,2,2,0,1,2,0,0,0,0,0,0,0,0,2,01105153
2023,Regular Season,Orix Buffaloes,45,"Abe, Shota",3,5,1,21,24,49,46.2,0.375,2.700,1.050,3.279,0.347,7.136,0.771,8.100,2.314,3.500,193,37,17,14,4,42,12,1,5,1,0,0,0,0,0,5,01105153
2023,Climax Series - First Stage,Chiba Lotte Marines,29,"Nishino, Yuji",0,1,0,,,1,3.0,0.000,9.000,2.000,9.000,3.000,18.000,0.000,3.000,0.000,,15,6,3,3,0,1,0,0,0,0,0,0,0,0,1,0,01205118
2023,Regular Season,Chiba Lotte Marines,29,"Nishino, Yuji",8,5,0,0,0,18,117.0,0.615,2.690,1.128,3.000,2.167,8.385,0.308,7.077,1.769,4.000,464,109,39,35,4,92,23,0,4,1,0,1,0,0,18,0,01205118
2023,Regular Season,Saitama Seibu Lions,40,"Tamura, Ichiro",2,1,1,6,8,24,23.2,0.667,1.520,0.930,1.521,0.167,5.324,0.380,7.606,3.042,2.500,93,14,4,4,1,20,8,0,0,4,0,0,0,0,0,10,01205134
2023,Climax Series - Final Stage,Chiba Lotte Marines,48,"Nakamura, Toshiya",0,1,0,,,1,0.0,0.000,0.000,,,3.000,,,,,0.000,3,1,3,3,0,0,2,0,0,0,0,0,0,0,0,0,01205138
2023,Climax Series - First Stage,Chiba Lotte Marines,48,"Nakamura, Toshiya",1,0,0,,,1,2.0,1.000,0.000,1.500,0.000,0.000,4.500,0.000,13.500,9.000,1.500,9,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,01205138
2023,Regular Season,Chiba Lotte Marines,48,"Nakamura, Toshiya",3,1,0,0,3,17,23.1,0.750,2.310,1.200,2.314,0.353,8.486,0.000,7.329,2.314,3.167,99,22,6,6,0,19,6,0,1,1,0,0,0,0,0,7,01205138
2023,Regular Season,Tohoku Rakuten Golden Eagles,29,"Takada, Koichi",0,0,0,0,0,7,9.2,0.000,1.860,1.655,3.724,0.571,13.034,0.000,5.586,1.862,3.000,44,14,4,2,0,6,2,0,0,2,0,0,0,0,0,5,01205153
2023,Climax Series - First Stage,Yokohama DeNA Baystars,21,"Imanaga, Shota",0,0,0,,,1,5.0,0.000,3.600,1.000,3.600,2.000,7.200,3.600,5.400,1.800,3.000,20,4,2,2,2,3,1,0,0,0,0,0,0,0,1,0,01305132
