Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
2007,Regular Season,Yokohama BayStars,22,"Takasaki, Kentaro",2,1,0,0,0,9,30.0,0.667,5.400,1.633,7.200,2.667,10.500,0.900,6.900,4.200,1.643,140,35,24,18,3,23,14,0,2,1,0,0,0,0,4,2,01005114
2007,Regular Season,Tokyo Yakult Swallows,41,"Takai, Yuhei",3,6,1,12,15,52,43.1,0.333,5.190,1.454,5.400,0.500,8.100,0.623,6.231,4.985,1.250,188,39,26,25,3,30,24,3,0,3,0,0,0,0,0,15,01005117
2007,Regular Season,Tohoku Rakuten Golden Eagles,21,"Iwakuma, Hisashi",5,5,0,0,0,16,90.0,0.500,3.400,1.311,4.700,2.938,9.500,0.600,8.400,2.300,3.652,388,95,47,34,6,84,23,0,2,0,0,0,0,0,16,0,01105111
2007,Climax Series - Final Stage,Chiba Lotte Marines,12,"Fujita, Soichi",,,,,,2,0.1,,54.000,9.000,,,54.000,,0.000,27.000,0.000,4,2,,2,,0,1,,0,,,0,,,0,0,01203886
2007,Climax Series - First Stage,Chiba Lotte Marines,12,"Fujita, Soichi",,,,,,1,1.1,,0.000,0.750,,,6.750,,0.000,0.000,,5,1,,0,,0,0,,0,,,0,,,0,0,01203886
2007,Regular Season,Chiba Lotte Marines,12,"Fujita, Soichi",1,2,1,10,11,31,15.2,0.333,12.640,1.915,13.213,0.742,16.085,1.149,6.894,1.149,6.000,76,28,23,22,2,12,2,0,1,1,0,0,0,0,0,7,01203886
2007,Regular Season,Hanshin Tigers,15,"Fujita, Taiyo",0,0,0,0,0,3,6.0,0.000,3.000,1.500,4.500,1.000,13.500,0.000,10.500,0.000,,27,9,3,2,0,7,0,0,0,0,0,0,0,0,0,1,01205113
2007,Climax Series - Final Stage,Yomiuri Giants,13,"Hayashi, Masanori",,,,,,2,1.2,,0.000,0.600,,,0.000,,16.200,5.400,3.000,6,0,,0,,3,1,,0,,,0,,,0,0,01205115
2007,Regular Season,Yomiuri Giants,13,"Hayashi, Masanori",2,1,3,13,15,41,38.1,0.667,3.290,1.122,3.287,0.341,7.983,1.409,9.861,2.113,4.667,157,34,14,14,6,42,9,3,0,1,0,0,0,0,0,14,01205115
2007,Regular Season,Hiroshima Toyo Carp,20,"Nagakawa, Katsuhiro",4,7,31,4,8,61,61.2,0.364,3.060,1.362,4.086,0.459,7.443,0.730,10.800,4.816,2.242,270,51,28,21,5,74,33,1,2,11,0,0,0,0,0,50,01205117
2007,Regular Season,Seibu Lions,17,"Yamazaki, Satoshi",3,3,0,4,7,45,60.2,0.500,3.860,1.385,3.857,0.578,7.714,0.297,6.676,4.747,1.406,264,52,26,26,2,45,32,1,3,4,0,0,0,0,1,4,01205119
2007,Climax Series - Final Stage,Yomiuri Giants,27,"Kadokura, Ken",,,,,,2,1.1,,0.000,0.000,,,0.000,,6.750,0.000,,4,0,,0,,1,0,,0,,,0,,,0,1,01303882
2007,Regular Season,Yomiuri Giants,27,"Kadokura, Ken",1,5,0,0,0,12,31.2,0.167,5.970,1.579,5.968,1.750,10.232,1.989,7.389,3.979,1.857,144,36,21,21,7,26,14,2,0,2,1,0,0,0,5,5,01303882
2007,Regular Season,Hiroshima Toyo Carp,19,"Ueno, Hirofumi",1,1,0,7,8,31,28.0,0.500,4.500,1.750,5.143,0.516,10.929,0.964,6.750,4.821,1.400,132,34,16,14,3,21,15,0,3,1,1,0,0,0,0,12,01305114
2007,Climax Series - First Stage,Hanshin Tigers,26,"Egusa, Hirotaka",,,,,,1,2.0,,0.000,0.500,,,4.500,,18.000,0.000,,7,1,,0,,4,0,,0,,,0,,,0,0,01305117
2007,Regular Season,Hanshin Tigers,26,"Egusa, Hirotaka",5,0,0,5,10,50,60.0,1.000,1.950,1.500,2.400,0.320,8.550,0.600,12.300,4.950,2.485,269,57,16,13,4,82,33,3,4,1,0,0,0,0,0,6,01305117
2007,Regular Season,Orix Buffaloes,17,"Katsuki, Ryota",0,0,0,0,0,3,5.0,0.000,7.200,1.600,7.200,1.333,10.800,1.800,0.000,3.600,0.000,24,6,4,4,1,0,2,0,2,0,0,0,0,0,0,0,01305119
