Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1989,Regular Season,Orix Braves,34,"Mori, Koji",1,2,0,,,40,27.2,0.333,4.550,1.229,4.880,0.375,8.133,0.976,3.578,2.928,1.222,115,25,15,14,3,11,9,,1,0,0,0,0,0,0,1,01003865
1989,Regular Season,Lotte Orions,27,"Ushijima, Kazuhiko",12,5,0,,,21,148.2,0.706,3.630,1.406,3.996,3.143,8.112,0.787,6.962,4.540,1.533,632,134,66,60,13,115,75,,0,7,1,8,0,0,21,0,01103861
1989,Regular Season,Fukuoka Daiei Hawks,12,"Inoe, Yuji",6,2,21,,,57,95.1,0.750,3.300,1.406,3.399,0.632,7.458,0.944,6.514,5.192,1.255,418,79,36,35,10,69,55,,1,2,0,0,0,0,0,54,01103863
1989,Regular Season,Hanshin Tigers,25,"Inomata, Takashi",4,6,3,,,41,66.2,0.400,4.190,1.605,4.455,0.805,7.155,0.405,8.775,7.290,1.204,303,53,33,31,3,65,54,,1,4,0,0,0,0,5,12,01103864
1989,Regular Season,Chunichi Dragons,46,"Takashima, Satoru",0,1,0,,,1,3.0,0.000,9.000,1.000,9.000,3.000,9.000,6.000,6.000,0.000,,13,3,3,3,2,2,0,,1,0,0,0,0,0,1,0,01103866
1989,Regular Season,Chunichi Dragons,26,"Nakajima, Haruhiko",0,0,0,,,7,9.2,0.000,0.930,1.034,0.931,0.143,4.655,0.000,3.724,4.655,0.800,39,5,1,1,0,4,5,,0,0,0,0,0,0,0,5,01103868
1989,Regular Season,Seibu Lions,48,"Maeda, Koji",0,0,0,,,3,6.1,0.000,11.370,2.368,14.211,3.333,18.474,0.000,5.684,2.842,2.000,33,13,10,8,0,4,2,,0,0,0,0,0,0,0,1,01203869
1989,Regular Season,Yokohama Taiyo Whales,17,"Saito, Akio",8,6,0,,,18,117.1,0.571,3.220,1.372,3.375,2.444,9.741,0.920,3.759,2.608,1.441,496,127,44,42,12,49,34,,2,1,0,5,2,1,18,0,01303844
1989,Regular Season,Lotte Orions,34,"Kasahara, Eiichi",0,1,0,,,1,1.0,0.000,18.000,4.000,27.000,3.000,27.000,0.000,0.000,9.000,0.000,7,3,3,2,0,0,1,,0,0,0,0,0,0,1,0,01303862
1989,Regular Season,Hiroshima Toyo Carp,11,"Kito, Makoto",4,1,7,,,61,90.2,0.800,2.680,1.081,2.779,0.459,7.048,1.092,8.835,2.680,3.296,371,71,28,27,11,89,27,,4,6,0,0,0,0,0,24,01303864
