Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1981,Regular Season,Nankai Hawks,31,"Mizutani, Shigeo",2,1,10,,,45,44.2,0.667,5.000,1.657,5.239,0.578,9.269,1.612,6.246,5.642,1.107,203,46,26,25,8,31,28,,3,1,0,0,0,0,0,30,01003861
1981,Regular Season,Hiroshima Toyo Carp,11,"Ikegaya, Kojiro",10,7,0,,,25,130.2,0.588,4.600,1.454,5.028,2.920,10.745,1.240,6.750,2.342,2.882,574,156,73,67,18,98,34,,1,0,0,5,1,1,22,1,01103849
1981,Regular Season,Chunichi Dragons,17,"Ushijima, Kazuhiko",2,7,0,,,51,104.1,0.222,2.770,1.371,3.364,0.765,7.246,0.949,7.073,5.089,1.390,434,84,39,32,11,82,59,,0,3,0,0,0,0,5,9,01103861
1981,Regular Season,Nankai Hawks,52,"Inoe, Yuji",1,0,0,,,1,6.0,1.000,1.500,1.667,1.500,1.000,7.500,0.000,9.000,7.500,1.200,27,5,1,1,0,6,5,,0,0,0,0,0,0,1,0,01103863
1981,Regular Season,Hanshin Tigers,29,"Emoto, Takenori",4,6,1,,,24,87.0,0.400,3.520,1.299,4.034,1.625,7.966,1.138,7.241,3.724,1.944,377,77,39,34,11,70,36,,4,1,0,1,0,0,12,7,01303843
1981,Regular Season,Yokohama Taiyo Whales,17,"Saito, Akio",5,15,10,,,47,169.1,0.250,4.310,1.512,4.890,1.957,10.364,0.957,5.315,3.242,1.639,743,195,92,81,18,100,61,,4,0,1,3,0,0,19,23,01303844
1981,Regular Season,Lotte Orions,14,"Okue, Hideyuki",2,5,1,,,19,89.0,0.286,4.250,1.528,4.854,2.526,8.798,0.607,2.528,4.955,0.510,395,87,48,42,6,25,49,,6,1,1,0,0,0,16,2,01303847
1981,Regular Season,Lotte Orions,26,"Omata, Susumu",2,3,0,,,19,48.2,0.400,8.270,2.178,8.322,2.368,12.575,1.664,3.144,7.027,0.447,247,68,45,45,9,17,38,,3,1,0,0,0,0,6,5,01303849
1981,Regular Season,Yakult Swallows,13,"Kataoka, Daizo",0,0,0,,,1,1.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,3,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,01303861
1981,Regular Season,Kintetsu Buffaloes,48,"Yoda, Eiji",0,0,0,,,1,2.0,0.000,0.000,1.500,0.000,0.000,9.000,0.000,0.000,4.500,0.000,8,2,0,0,0,0,1,,0,0,0,0,0,0,0,1,01403863
