Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
2017,Regular Season,Chiba Lotte Marines,47,"Tanaka, Yasuhiro",1,0,1,0,1,13,13.2,1.000,1.980,0.659,1.976,0.231,3.293,0.000,3.951,2.634,1.500,50,5,3,3,0,6,4,0,1,1,0,0,0,0,0,12,01005112
2017,Regular Season,Yokohama DeNA Baystars,22,"Takasaki, Kentaro",0,0,0,0,0,1,1.0,0.000,27.000,5.000,27.000,3.000,36.000,0.000,0.000,9.000,0.000,8,4,3,3,0,0,1,0,0,0,0,0,0,0,0,1,01005114
2017,Climax Series - Final Stage,Fukuoka Softbank Hawks,41,"Senga, Koudai",0,1,0,,,1,6.1,0.000,1.420,1.263,2.842,2.000,8.526,0.000,9.947,2.842,3.500,27,6,2,1,0,7,2,0,0,0,0,0,0,0,1,0,01005133
2017,Japan Series,Fukuoka Softbank Hawks,41,"Senga, Koudai",1,0,0,,,1,7.0,1.000,0.000,0.857,1.286,1.000,5.143,0.000,3.857,2.571,1.500,28,4,1,0,0,3,2,0,0,0,0,0,0,0,1,0,01005133
2017,Regular Season,Fukuoka Softbank Hawks,41,"Senga, Koudai",13,4,0,0,0,22,143.0,0.765,2.640,1.070,2.958,2.136,6.734,0.944,9.503,2.895,3.283,572,107,47,42,15,151,46,0,2,6,0,0,0,0,22,0,01005133
2017,Climax Series - Final Stage,Fukuoka Softbank Hawks,30,"Takeda, Shota",1,0,0,,,1,7.0,1.000,0.000,0.857,0.000,0.000,6.429,0.000,6.429,1.286,5.000,25,5,0,0,0,5,1,0,0,0,0,0,0,0,1,0,01005135
2017,Japan Series,Fukuoka Softbank Hawks,30,"Takeda, Shota",0,0,0,,,1,4.1,0.000,2.080,1.846,2.077,1.000,8.308,2.077,4.154,8.308,0.500,19,4,1,1,1,2,4,0,1,0,0,0,0,0,0,0,01005135
2017,Regular Season,Fukuoka Softbank Hawks,30,"Takeda, Shota",6,4,0,0,0,13,71.0,0.600,3.680,1.423,4.437,2.692,8.620,1.268,7.606,4.183,1.818,316,68,35,29,10,60,33,0,5,1,0,1,1,1,13,0,01005135
2017,Climax Series - Final Stage,Fukuoka Softbank Hawks,16,"Higashihama, Nao",0,1,0,,,1,5.2,0.000,4.760,0.706,4.765,3.000,4.765,4.765,6.353,1.588,4.000,21,3,3,3,3,4,1,0,0,0,0,0,0,0,0,0,01005137
2017,Japan Series,Fukuoka Softbank Hawks,16,"Higashihama, Nao",0,0,0,,,2,9.2,0.000,4.660,1.345,4.655,2.500,8.379,1.862,10.241,3.724,2.750,40,9,5,5,2,11,4,0,0,0,0,0,0,0,1,0,01005137
2017,Regular Season,Fukuoka Softbank Hawks,16,"Higashihama, Nao",16,5,0,0,0,24,160.0,0.762,2.640,1.119,2.700,2.000,7.594,0.956,7.819,2.475,3.159,637,135,48,47,17,139,44,0,1,2,0,2,1,0,24,0,01005137
2017,Regular Season,Yokohama DeNA Baystars,30,"Iizuka, Satoshi",1,3,0,1,1,9,42.0,0.250,4.290,1.476,4.714,2.444,8.786,1.929,5.786,4.500,1.286,186,41,22,20,9,27,21,1,4,1,0,0,0,0,8,0,01105130
2017,Regular Season,Orix Buffaloes,60,"Akama, Ken",1,0,0,0,1,7,11.1,1.000,7.150,1.676,7.147,1.286,14.294,1.588,3.176,0.794,4.000,50,18,9,9,2,4,1,0,0,1,0,0,0,0,0,2,01105132
2017,Regular Season,Fukuoka Softbank Hawks,42,"Iida, Yuya",0,0,0,2,2,19,22.1,0.000,2.420,1.478,2.418,0.316,7.254,0.806,6.851,6.045,1.133,98,18,6,6,2,17,15,0,2,2,0,0,0,0,0,3,01105137
2017,Regular Season,Chiba Lotte Marines,29,"Nishino, Yuji",2,3,0,0,0,5,26.2,0.400,4.730,1.688,5.063,3.000,10.463,0.675,5.738,4.725,1.214,123,31,15,14,2,17,14,1,0,2,0,0,0,0,5,0,01205118
2017,Regular Season,Saitama Seibu Lions,40,"Tamura, Ichiro",0,0,0,0,0,12,14.1,0.000,6.910,1.674,7.535,1.000,11.302,3.767,5.651,3.767,1.500,66,18,12,11,6,9,6,0,0,0,0,0,0,0,0,8,01205134
2017,Regular Season,Chiba Lotte Marines,28,"Matsunaga, Takahiro",1,3,0,18,19,50,36.1,0.250,3.220,1.239,3.963,0.320,8.174,0.248,7.679,2.972,2.583,153,33,16,13,1,31,12,1,1,4,0,0,0,0,0,9,01205137
