Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1984,Regular Season,Nankai Hawks,30,"Mizutani, Shigeo",0,2,0,,,8,10.2,0.000,11.810,1.969,14.344,2.125,14.344,5.063,2.531,3.375,0.750,52,17,17,14,6,3,4,,0,1,0,0,0,0,0,3,01003861
1984,Regular Season,Hankyu Braves,34,"Mori, Koji",0,2,0,,,23,40.1,0.000,5.130,1.289,5.355,1.043,10.264,1.339,3.124,1.339,2.333,166,46,24,23,6,14,6,,2,0,0,0,0,0,1,2,01003865
1984,Regular Season,Hiroshima Toyo Carp,11,"Ikegaya, Kojiro",1,2,0,,,4,5.2,0.333,6.350,2.471,7.941,1.250,12.706,1.588,3.176,9.529,0.333,29,8,5,4,1,2,6,,0,0,0,0,0,0,2,0,01103849
1984,Regular Season,Chunichi Dragons,17,"Ushijima, Kazuhiko",3,6,29,,,50,75.2,0.333,2.740,1.123,2.974,0.500,7.137,0.714,7.969,2.974,2.680,307,60,25,23,6,67,25,,1,1,0,0,0,0,0,45,01103861
1984,Regular Season,Nankai Hawks,12,"Inoe, Yuji",1,1,0,,,3,15.1,0.500,7.630,1.565,8.217,4.667,9.391,1.174,2.348,4.696,0.500,68,16,14,13,2,4,8,,1,0,0,0,0,0,2,0,01103863
1984,Regular Season,Yakult Swallows,83,"Arisawa, Kenji",0,0,0,,,22,17.1,0.000,2.600,1.038,3.115,0.273,5.712,0.000,5.192,3.635,1.429,67,11,6,5,0,10,7,,0,1,0,0,0,0,0,4,01103869
1984,Regular Season,Hanshin Tigers,54,"Maeda, Koji",0,1,0,,,2,6.0,0.000,7.500,2.000,7.500,2.500,9.000,0.000,1.500,9.000,0.167,30,6,5,5,0,1,6,,1,0,1,0,0,0,2,0,01203869
1984,Regular Season,Yokohama Taiyo Whales,17,"Saito, Akio",11,6,10,,,43,94.0,0.647,4.880,1.553,5.170,1.256,11.011,0.957,5.074,2.968,1.710,419,115,54,51,10,53,31,,2,1,0,1,1,0,2,36,01303844
1984,Regular Season,Yokohama Taiyo Whales,15,"Kadota, Fumiaki",0,6,0,,,20,50.1,0.000,7.510,1.788,8.225,2.300,11.265,1.252,3.755,4.828,0.778,235,63,46,42,7,21,27,,2,3,0,1,0,0,8,2,01303846
1984,Regular Season,Yokohama Taiyo Whales,21,"Ohata, Toru",0,0,0,,,3,3.0,0.000,0.000,1.333,0.000,0.000,6.000,0.000,6.000,6.000,1.000,13,2,0,0,0,2,2,,0,0,0,0,0,0,0,3,01303867
1984,Regular Season,Chunichi Dragons,18,"Kashima, Tadashi",0,1,0,,,7,14.0,0.000,2.570,1.571,4.500,1.000,9.643,0.000,5.143,4.500,1.143,60,15,7,4,0,8,7,,0,0,0,0,0,0,0,1,01303869
1984,Regular Season,Yomiuri Giants,47,"Suzuki, Koki",0,0,0,,,6,10.0,0.000,4.500,1.300,5.400,1.000,6.300,0.900,2.700,5.400,0.500,41,7,6,5,1,3,6,,0,0,0,0,0,0,0,3,01503848
1984,Regular Season,Nippon-Ham Fighters,47,"Sakamaki, Akira",7,6,0,,,38,173.0,0.538,3.330,1.312,3.798,1.921,8.480,0.988,4.006,3.329,1.203,721,163,73,64,19,77,64,,2,0,0,7,1,1,16,14,01503865
