Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1944,Regular Season,Asahi Baseball Club,,"Morimoto, Seizo",1,4,,,,6,35.2,0.200,4.500,1.738,5.804,3.833,8.075,0.252,1.514,7.570,0.200,167,32,23,18,1,6,30,,0,1,0,1,0,0,2,3,01703897
1944,Regular Season,Tokyo Kyojin,,"Kondo, Sadao",3,4,,,,9,69.0,0.429,2.870,1.290,3.783,3.222,7.565,0.261,1.826,4.043,0.452,298,58,29,22,2,14,31,,1,0,1,5,0,0,7,3,11313897
1944,Regular Season,Hanshin Club,,"Wakabayashi, Tadashi",22,4,,,,31,248.0,0.846,1.560,1.016,2.141,1.903,7.222,0.036,1.633,1.923,0.849,990,199,59,43,1,45,53,,0,0,1,24,5,4,24,7,13913872
1944,Regular Season,Kinki Nippon Club,,"Kinoshita, Isamu",0,0,,,,1,9.0,0.000,2.000,1.889,7.000,7.000,14.000,0.000,4.000,3.000,1.333,46,14,7,2,0,4,3,,1,0,0,0,0,0,0,1,21323876
1944,Regular Season,Tokyo Kyojin,,"Tamura, Mikio",0,1,,,,1,1.1,0.000,27.000,7.500,40.500,6.000,13.500,0.000,6.750,54.000,0.125,14,2,6,6,0,1,8,,0,0,0,0,0,0,1,0,21323897
1944,Regular Season,Hanshin Club,,"Fujimura, Fumio",1,0,,,,2,15.0,1.000,1.200,1.467,3.600,3.000,9.600,0.000,2.400,3.600,0.667,67,16,6,2,0,4,6,,0,0,0,0,0,0,2,0,23123872
1944,Regular Season,Sangyo Club,,"Inoe, Yoshihiro",1,3,,,,7,39.0,0.250,5.080,1.821,5.538,3.429,9.462,0.231,1.846,6.923,0.267,181,41,24,22,1,8,30,,1,0,3,2,0,0,4,2,31133899
1944,Regular Season,Asahi Baseball Club,,"Ohashi, Ichiro",0,3,,,,6,24.0,0.000,4.130,1.542,4.500,2.000,4.500,0.000,1.500,9.375,0.160,114,12,12,11,0,4,25,,2,1,0,1,0,0,5,1,31333895
1944,Regular Season,Hankyu Club,,"Kasamatsu, Minoru",7,5,,,,14,106.0,0.583,1.780,1.179,2.802,2.357,6.877,0.000,3.311,3.736,0.886,437,81,33,21,0,39,44,,0,0,0,7,2,0,11,3,31533874
1944,Regular Season,Kinki Nippon Club,,"Shimizu, Hideo",8,12,,,,23,189.0,0.400,1.900,1.286,3.095,2.826,6.952,0.048,4.619,4.619,1.000,803,146,65,40,1,97,97,,3,0,0,19,3,0,21,2,31533891
1944,Regular Season,Hanshin Club,,"Takechi, Osamu",2,1,,,,3,25.0,0.667,1.080,0.840,2.160,2.000,6.120,0.000,0.720,1.440,0.500,101,17,6,3,0,2,4,,1,0,0,2,0,1,3,0,41343897
