Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
2006,Regular Season,Tokyo Yakult Swallows,22,"Takai, Yuhei",2,1,0,5,7,36,27.2,0.667,6.510,1.807,8.783,0.750,9.434,0.976,8.783,6.831,1.286,143,29,27,20,3,27,21,0,4,8,0,0,0,0,1,7,01005117
2006,Regular Season,Tokyo Yakult Swallows,61,"Ishii, Hirotoshi",0,0,6,1,1,11,10.1,0.000,4.350,1.161,4.355,0.455,6.968,1.742,12.194,3.484,3.500,42,8,5,5,2,14,4,0,0,0,0,0,0,0,0,9,01103882
2006,Regular Season,Hanshin Tigers,29,"Igawa, Kei",14,9,0,0,0,29,209.0,0.609,2.970,1.096,3.316,2.655,7.751,0.732,8.354,2.110,3.959,844,180,77,69,17,194,49,3,6,4,0,8,3,2,29,0,01103886
2006,Regular Season,Tohoku Rakuten Golden Eagles,21,"Iwakuma, Hisashi",1,2,0,0,0,6,38.2,0.333,3.720,1.422,4.190,3.000,10.009,0.931,3.724,2.793,1.333,169,43,18,16,4,16,12,0,1,0,0,2,0,0,6,0,01105111
2006,Regular Season,Seibu Lions,69,"Azuma, Kazumasa",1,0,0,0,1,5,9.0,1.000,6.000,1.444,6.000,1.200,12.000,2.000,3.000,1.000,3.000,37,12,6,6,2,3,1,0,0,1,0,0,0,0,0,0,01105113
2006,Regular Season,Chiba Lotte Marines,12,"Fujita, Soichi",4,3,0,23,27,56,40.2,0.571,3.540,1.205,4.205,0.339,9.295,0.221,7.746,1.549,5.000,169,42,19,16,1,35,7,1,2,0,0,0,0,0,0,6,01203886
2006,Regular Season,Hanshin Tigers,15,"Fujita, Taiyo",1,0,0,0,1,11,18.2,1.000,3.380,1.339,3.375,0.636,11.089,0.964,9.161,0.964,9.500,79,23,7,7,2,19,2,0,1,2,0,0,0,0,0,2,01205113
2006,Regular Season,Yomiuri Giants,30,"Hayashi, Masanori",4,4,0,20,24,62,56.1,0.500,2.880,1.083,3.515,0.355,7.189,0.639,8.627,2.556,3.375,227,45,22,18,4,54,16,2,2,3,0,0,0,0,0,10,01205115
2006,Regular Season,Hiroshima Toyo Carp,20,"Nagakawa, Katsuhiro",5,6,27,9,14,65,70.2,0.455,1.660,0.976,1.910,0.231,5.731,0.637,10.953,3.057,3.583,283,45,15,13,5,86,24,2,0,7,0,0,0,0,0,51,01205117
2006,Regular Season,Yokohama BayStars,24,"Kadokura, Ken",10,9,0,0,1,28,154.1,0.526,4.840,1.542,5.248,3.214,10.905,1.108,6.648,2.974,2.235,691,187,90,83,19,114,51,0,3,1,0,2,0,0,25,1,01303882
2006,Regular Season,Hiroshima Toyo Carp,14,"Umehara, Nobuaki",0,0,0,1,1,3,1.1,0.000,6.750,2.250,6.750,0.333,13.500,0.000,0.000,6.750,0.000,6,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,01305112
2006,Regular Season,Hanshin Tigers,26,"Egusa, Hirotaka",5,6,0,5,5,36,96.2,0.455,3.540,1.397,4.097,1.222,8.286,0.466,7.914,4.283,1.848,416,89,44,38,5,85,46,1,6,3,0,1,0,0,12,3,01305117
