Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
2019,Regular Season,Chiba Lotte Marines,47,"Tanaka, Yasuhiro",4,1,0,2,6,44,39.2,0.800,2.720,1.361,2.723,0.273,9.529,0.454,6.580,2.723,2.417,166,42,12,12,2,29,12,2,3,0,0,0,0,0,0,16,01005112
2019,Climax Series - Final Stage,Fukuoka Softbank Hawks,41,"Senga, Koudai",1,0,0,,,1,8.0,1.000,0.000,0.625,0.000,0.000,2.250,0.000,11.250,3.375,3.333,30,2,0,0,0,10,3,0,0,0,0,0,0,0,1,0,01005133
2019,Climax Series - First Stage,Fukuoka Softbank Hawks,41,"Senga, Koudai",0,1,0,,,1,7.0,0.000,5.140,1.571,5.143,4.000,9.000,5.143,9.000,5.143,1.750,30,7,4,4,4,7,4,0,0,0,0,0,0,0,1,0,01005133
2019,Japan Series,Fukuoka Softbank Hawks,41,"Senga, Koudai",1,0,0,,,1,7.0,1.000,1.290,0.857,1.286,1.000,3.857,1.286,6.429,3.857,1.667,27,3,1,1,1,5,3,0,0,1,0,0,0,0,1,0,01005133
2019,Regular Season,Fukuoka Softbank Hawks,41,"Senga, Koudai",13,8,0,0,0,26,180.1,0.619,2.790,1.159,2.994,2.308,6.688,0.948,11.329,3.743,3.027,752,134,60,56,19,227,75,1,8,4,1,2,2,0,26,0,01005133
2019,Climax Series - Final Stage,Fukuoka Softbank Hawks,18,"Takeda, Shota",0,0,0,,,1,4.0,0.000,6.750,1.500,6.750,3.000,9.000,2.250,6.750,4.500,1.500,18,4,3,3,1,3,2,0,0,0,0,0,0,0,0,0,01005135
2019,Regular Season,Fukuoka Softbank Hawks,18,"Takeda, Shota",5,3,1,9,10,32,83.0,0.625,4.550,1.422,5.205,1.500,8.458,0.651,7.590,4.337,1.750,361,78,48,42,6,70,40,0,4,2,0,0,0,0,12,4,01005135
2019,Climax Series - First Stage,Fukuoka Softbank Hawks,28,"Takahashi, Rei",0,0,0,,,1,5.1,0.000,1.690,0.750,1.688,1.000,3.375,1.688,6.750,3.375,2.000,21,2,1,1,1,4,2,0,1,0,0,0,0,0,0,0,01005136
2019,Japan Series,Fukuoka Softbank Hawks,28,"Takahashi, Rei",1,0,0,,,1,7.0,1.000,0.000,0.286,0.000,0.000,1.286,0.000,6.429,1.286,5.000,23,1,0,0,0,5,1,0,1,0,0,0,0,0,0,1,01005136
2019,Regular Season,Fukuoka Softbank Hawks,28,"Takahashi, Rei",12,6,0,0,0,23,143.0,0.667,3.340,1.140,3.524,2.435,7.175,0.629,4.594,3.084,1.490,584,114,56,53,10,73,49,0,11,3,1,0,0,0,23,0,01005136
2019,Regular Season,Fukuoka Softbank Hawks,16,"Higashihama, Nao",2,2,0,0,0,7,35.1,0.500,6.370,1.670,6.623,3.714,9.170,1.274,6.623,5.858,1.130,158,36,26,25,5,26,23,0,1,2,0,0,0,0,7,0,01005137
2019,Regular Season,Yokohama DeNA Baystars,30,"Iizuka, Satoshi",0,1,0,0,0,5,11.1,0.000,11.120,1.765,11.118,2.800,13.500,3.176,7.147,2.382,3.000,52,17,14,14,4,9,3,0,1,0,0,0,0,0,2,2,01105130
2019,Regular Season,Yokohama DeNA Baystars,49,"Akama, Ken",0,0,0,0,0,7,9.2,0.000,5.590,1.034,5.586,0.857,6.517,1.862,4.655,2.793,1.667,39,7,6,6,2,5,3,0,0,1,0,0,0,0,0,1,01105132
2019,Regular Season,Hanshin Tigers,56,"Iida, Yuya",1,0,0,0,1,3,3.1,1.000,10.800,3.000,10.800,1.333,13.500,0.000,16.200,13.500,1.200,20,5,4,4,0,6,5,0,0,0,0,0,0,0,0,0,01105137
2019,Regular Season,Fukuoka Softbank Hawks,53,"Izumi, Keisuke",2,0,0,3,5,14,18.1,1.000,1.960,1.364,2.455,0.357,8.345,0.491,8.836,3.927,2.250,80,17,5,4,1,18,8,0,1,0,1,0,0,0,1,6,01105138
2019,Regular Season,Hiroshima Toyo Carp,20,"Nagakawa, Katsuhiro",0,0,0,0,0,1,0.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01205117
2019,Regular Season,Chiba Lotte Marines,29,"Nishino, Yuji",2,3,2,5,5,37,70.0,0.400,2.960,1.129,2.957,0.622,7.200,0.771,8.229,2.957,2.783,277,56,23,23,6,64,23,0,0,1,0,1,1,0,6,8,01205118
2019,Regular Season,Saitama Seibu Lions,40,"Tamura, Ichiro",0,0,0,0,0,6,7.1,0.000,6.140,1.773,6.136,0.833,11.045,1.227,3.682,4.909,0.750,34,9,5,5,1,3,4,0,0,2,0,0,0,0,0,0,01205134
2019,Regular Season,Chiba Lotte Marines,28,"Matsunaga, Takahiro",2,3,0,25,27,46,34.2,0.400,2.600,1.212,3.375,0.283,6.490,0.779,8.308,4.413,1.882,144,25,13,10,3,32,17,1,3,1,0,0,0,0,0,2,01205137
2019,Regular Season,Chiba Lotte Marines,48,"Nakamura, Toshiya",1,1,0,3,4,10,25.0,0.500,4.320,1.240,4.320,1.200,8.280,0.720,7.560,2.880,2.625,103,23,12,12,2,21,8,0,1,3,2,0,0,0,1,0,01205138
2019,Climax Series - First Stage,Yokohama DeNA Baystars,21,"Imanaga, Shota",0,0,0,,,2,3.0,0.000,3.000,1.000,3.000,0.500,9.000,0.000,3.000,0.000,,12,3,1,1,0,1,0,0,0,1,0,0,0,0,1,0,01305132
2019,Regular Season,Yokohama DeNA Baystars,21,"Imanaga, Shota",13,7,0,0,0,25,170.0,0.650,2.910,1.082,3.124,2.360,6.776,0.953,9.847,2.965,3.321,684,128,59,55,18,186,56,8,4,2,0,3,3,0,25,0,01305132
2019,Climax Series - Final Stage,Saitama Seibu Lions,30,"Enokida, Daiki",0,0,0,,,1,1.0,0.000,27.000,5.000,27.000,3.000,27.000,0.000,0.000,18.000,0.000,8,3,3,3,0,0,2,1,0,0,0,0,0,0,1,0,01305133
