Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1999,Regular Season,Hiroshima Toyo Carp,16,"Yamauchi, Yasuyuki",4,4,0,,,17,55.0,0.500,5.890,1.709,6.545,2.353,11.618,1.636,5.891,3.764,1.565,252,71,40,36,10,36,23,,0,2,0,0,0,0,7,2,01003880
1999,Regular Season,Yakult Swallows,61,"Ishii, Hirotoshi",0,1,0,,,25,28.2,0.000,6.280,2.058,6.593,0.840,10.047,1.884,6.593,8.477,0.778,141,32,21,20,6,21,27,,0,2,0,0,0,0,0,8,01103882
1999,Regular Season,Hanshin Tigers,29,"Igawa, Kei",1,1,0,,,7,15.1,0.500,6.460,2.348,6.457,1.571,13.500,0.587,8.217,7.630,1.077,80,23,11,11,1,14,13,,1,0,0,0,0,0,3,1,01103886
1999,Regular Season,Seibu Lions,43,"Yokota, Hisanori",1,4,0,,,7,21.2,0.200,6.650,1.892,7.892,2.714,14.123,1.662,8.308,2.908,2.857,108,34,19,16,4,20,7,,4,0,0,0,0,0,4,2,01203864
1999,Regular Season,Hiroshima Toyo Carp,26,"Yoshitoshi, Takinori",0,0,0,,,4,2.1,0.000,23.140,5.143,23.143,1.500,27.000,0.000,11.571,19.286,0.600,18,7,6,6,0,3,5,,0,0,0,0,0,0,0,1,01203882
1999,Regular Season,Yokohama BayStars,14,"Morinaka, Masao",6,2,2,,,41,50.0,0.750,2.160,1.000,2.340,0.317,6.120,0.900,5.400,2.880,1.875,198,34,13,12,5,30,16,,1,2,0,0,0,0,0,15,01203884
1999,Regular Season,Chiba Lotte Marines,12,"Fujita, Soichi",3,1,0,,,65,61.1,0.750,3.230,1.141,3.375,0.354,8.364,0.734,8.364,1.908,4.385,249,57,23,22,5,57,13,,1,0,1,0,0,0,0,7,01203886
1999,Regular Season,Chiba Lotte Marines,17,"Muto, Junichiro",6,11,0,,,21,130.0,0.353,3.460,1.438,4.154,2.857,8.792,0.900,5.746,4.154,1.383,572,127,60,50,13,83,60,,3,3,0,1,0,0,20,0,01203887
1999,Regular Season,Osaka Kintetsu Buffaloes,34,"Mende, Tetsuji",0,0,0,,,9,12.1,0.000,8.030,2.432,8.027,1.222,9.486,1.459,8.027,12.405,0.647,66,13,11,11,2,11,17,,0,2,2,0,0,0,0,5,01203888
1999,Regular Season,Hiroshima Toyo Carp,11,"Kito, Makoto",5,6,0,,,24,100.0,0.455,3.960,1.160,4.050,1.875,8.550,1.080,7.110,1.890,3.762,415,95,45,44,12,79,21,,6,4,0,4,2,1,14,2,01303864
