Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
2018,Regular Season,Chiba Lotte Marines,47,"Tanaka, Yasuhiro",2,1,0,5,7,32,26.1,0.667,4.440,1.215,4.443,0.406,9.228,1.025,5.468,1.709,3.200,113,27,13,13,3,16,5,3,1,1,0,0,0,0,0,6,01005112
2018,Climax Series - Final Stage,Fukuoka Softbank Hawks,41,"Senga, Koudai",1,0,0,,,1,5.0,1.000,1.800,1.000,1.800,1.000,7.200,1.800,12.600,1.800,7.000,19,4,1,1,1,7,1,0,0,0,0,0,0,0,0,0,01005133
2018,Climax Series - First Stage,Fukuoka Softbank Hawks,41,"Senga, Koudai",0,0,0,,,1,6.0,0.000,1.500,0.667,3.000,2.000,4.500,1.500,10.500,1.500,7.000,22,3,2,1,1,7,1,0,0,0,0,0,0,0,0,0,01005133
2018,Japan Series,Fukuoka Softbank Hawks,41,"Senga, Koudai",0,0,0,,,2,8.2,0.000,4.150,1.269,4.154,2.000,7.269,1.038,9.346,4.154,2.250,36,7,4,4,1,9,4,0,0,0,0,0,0,0,0,0,01005133
2018,Regular Season,Fukuoka Softbank Hawks,41,"Senga, Koudai",13,7,0,0,0,22,141.0,0.650,3.510,1.234,3.638,2.591,7.404,1.340,10.404,3.702,2.810,584,116,57,55,21,163,58,0,5,5,0,1,1,1,22,0,01005133
2018,Regular Season,Hiroshima Toyo Carp,34,"Takahashi, Kouya",1,2,0,0,0,6,21.0,0.333,9.430,2.190,9.857,3.833,12.857,2.143,7.286,6.857,1.063,110,30,23,22,5,17,16,0,0,0,0,0,0,0,6,0,01005134
2018,Climax Series - Final Stage,Fukuoka Softbank Hawks,18,"Takeda, Shota",1,0,0,,,2,3.0,1.000,0.000,1.000,0.000,0.000,6.000,0.000,12.000,3.000,4.000,12,2,0,0,0,4,1,0,0,0,0,0,0,0,0,2,01005135
2018,Climax Series - First Stage,Fukuoka Softbank Hawks,18,"Takeda, Shota",1,0,0,,,1,2.2,1.000,0.000,0.000,0.000,0.000,0.000,0.000,6.750,0.000,,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,01005135
2018,Japan Series,Fukuoka Softbank Hawks,18,"Takeda, Shota",0,0,0,,,5,7.1,0.000,1.230,1.364,1.227,0.200,7.364,1.227,9.818,4.909,2.000,31,6,1,1,1,8,4,0,0,0,0,0,0,0,0,1,01005135
2018,Regular Season,Fukuoka Softbank Hawks,18,"Takeda, Shota",4,9,1,0,1,27,124.2,0.308,4.480,1.283,4.837,2.481,8.880,0.794,6.281,2.671,2.351,522,123,67,62,11,87,37,0,1,1,0,3,3,0,19,3,01005135
2018,Climax Series - Final Stage,Fukuoka Softbank Hawks,28,"Takahashi, Rei",0,0,0,,,2,7.1,0.000,3.680,1.364,3.682,1.500,9.818,0.000,9.818,2.455,4.000,31,8,3,3,0,8,2,0,0,0,0,0,0,0,1,0,01005136
2018,Japan Series,Fukuoka Softbank Hawks,28,"Takahashi, Rei",0,0,0,,,3,1.2,0.000,0.000,1.800,0.000,0.000,10.800,0.000,5.400,5.400,1.000,8,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,01005136
2018,Regular Season,Fukuoka Softbank Hawks,28,"Takahashi, Rei",0,1,0,0,0,12,30.0,0.000,3.000,1.200,3.000,0.833,6.900,0.600,4.500,3.900,1.154,123,23,10,10,2,15,13,0,4,0,0,0,0,0,3,2,01005136
2018,Climax Series - Final Stage,Fukuoka Softbank Hawks,16,"Higashihama, Nao",0,0,0,,,1,4.0,0.000,4.500,1.000,4.500,2.000,6.750,2.250,15.750,2.250,7.000,16,3,2,2,1,7,1,0,0,0,0,0,0,0,0,0,01005137
2018,Climax Series - First Stage,Fukuoka Softbank Hawks,16,"Higashihama, Nao",0,0,0,,,1,4.0,0.000,2.250,1.500,2.250,1.000,9.000,2.250,4.500,4.500,1.000,15,4,1,1,1,2,2,0,0,0,0,0,0,0,0,0,01005137
2018,Japan Series,Fukuoka Softbank Hawks,16,"Higashihama, Nao",1,0,0,,,1,5.0,1.000,1.800,1.000,1.800,1.000,7.200,1.800,7.200,1.800,4.000,18,4,1,1,1,4,1,0,0,0,0,0,0,0,0,0,01005137
2018,Regular Season,Fukuoka Softbank Hawks,16,"Higashihama, Nao",7,5,0,0,0,17,103.0,0.583,3.320,1.194,3.670,2.471,7.951,1.311,7.252,2.796,2.594,425,91,42,38,15,83,32,0,3,1,0,2,0,0,17,0,01005137
