Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
2015,Regular Season,Saitama Seibu Lions,66,"Tanaka, Yasuhiro",1,1,1,0,1,18,26.2,0.500,1.350,1.125,1.350,0.222,7.763,0.338,4.388,2.363,1.857,105,23,4,4,1,13,7,0,0,0,0,0,0,0,0,16,01005112
2015,Regular Season,Yokohama DeNA Baystars,22,"Takasaki, Kentaro",2,3,0,0,0,7,34.1,0.400,4.980,1.631,4.981,2.714,12.058,0.262,4.981,2.621,1.900,149,46,19,19,1,19,10,0,0,1,0,0,0,0,7,0,01005114
2015,Climax Series - Final Stage,Fukuoka Softbank Hawks,41,"Senga, Koudai",0,0,0,2,,2,3.2,0.000,0.000,0.273,0.000,0.000,0.000,0.000,9.818,2.455,4.000,11,0,0,0,0,4,1,0,0,0,0,0,0,0,1,1,01005133
2015,Japan Series,Fukuoka Softbank Hawks,41,"Senga, Koudai",0,1,0,1,,2,2.1,0.000,3.860,0.429,3.857,0.500,3.857,3.857,0.000,0.000,,8,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,01005133
2015,Regular Season,Fukuoka Softbank Hawks,41,"Senga, Koudai",2,1,0,0,0,4,22.1,0.667,0.400,0.851,0.806,0.500,3.627,0.000,8.463,4.030,2.100,85,9,2,1,0,21,10,0,0,0,0,0,0,0,3,0,01005133
2015,Climax Series - Final Stage,Fukuoka Softbank Hawks,30,"Takeda, Shota",0,0,0,0,,1,4.1,0.000,4.150,1.846,4.154,2.000,10.385,0.000,12.462,6.231,2.000,21,5,2,2,0,6,3,0,0,1,0,0,0,0,0,1,01005135
2015,Japan Series,Fukuoka Softbank Hawks,30,"Takeda, Shota",1,0,0,0,,1,9.0,1.000,0.000,0.556,2.000,2.000,4.000,1.000,1.000,1.000,1.000,32,4,2,0,1,1,1,0,0,0,0,1,0,0,1,0,01005135
2015,Regular Season,Fukuoka Softbank Hawks,30,"Takeda, Shota",13,6,0,0,0,25,164.2,0.684,3.170,1.221,3.279,2.400,7.761,0.765,8.909,3.225,2.763,684,142,60,58,14,163,59,0,2,6,3,1,1,0,25,0,01005135
2015,Regular Season,Fukuoka Softbank Hawks,16,"Higashihama, Nao",1,2,0,0,0,6,28.0,0.333,4.820,1.821,4.821,2.500,10.929,0.643,7.393,5.464,1.353,135,34,15,15,2,23,17,0,1,0,0,0,0,0,5,0,01005137
2015,Regular Season,Hiroshima Toyo Carp,48,"Nishihara, Keita",0,0,0,0,0,3,2.1,0.000,0.000,1.286,0.000,0.000,11.571,0.000,11.571,0.000,,11,3,0,0,0,3,0,0,1,0,0,0,0,0,0,1,01005139
2015,Regular Season,Fukuoka Softbank Hawks,42,"Iida, Yuya",0,1,0,4,4,35,41.1,0.000,3.480,1.258,3.484,0.457,6.532,0.653,9.581,4.790,2.000,176,30,16,16,3,44,22,2,1,2,0,0,0,0,0,10,01105137
2015,Regular Season,Yokohama DeNA Baystars,24,"Hayashi, Masanori",1,1,0,4,5,24,18.2,0.500,7.230,1.714,7.232,0.625,12.536,0.482,4.821,2.893,1.667,89,26,15,15,1,10,6,1,0,2,0,0,0,0,0,5,01205115
2015,Regular Season,Tohoku Rakuten Golden Eagles,17,"Hasebe, Kohei",0,1,0,0,0,3,4.0,0.000,9.000,3.000,11.250,1.667,13.500,0.000,6.750,13.500,0.500,24,6,5,4,0,3,6,0,0,0,0,0,0,0,0,1,01205116
2015,Regular Season,Hiroshima Toyo Carp,20,"Nagakawa, Katsuhiro",1,1,0,9,10,26,26.1,0.500,4.780,1.557,4.785,0.538,9.228,0.684,9.228,4.785,1.929,119,27,14,14,2,27,14,0,3,0,0,0,0,0,0,6,01205117
2015,Regular Season,Chiba Lotte Marines,29,"Nishino, Yuji",1,2,34,4,5,54,54.0,0.333,1.830,1.037,2.167,0.241,7.333,0.167,11.833,2.000,5.917,219,44,13,11,1,71,12,1,1,8,0,0,0,0,0,50,01205118
2015,Regular Season,Orix Buffaloes,67,"Furukawa, Shuichi",0,0,0,0,0,5,4.1,0.000,2.080,0.923,2.077,0.200,8.308,0.000,6.231,0.000,,16,4,1,1,0,3,0,0,0,1,0,0,0,0,0,3,01205131
