Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1995,Regular Season,Hiroshima Toyo Carp,16,"Yamauchi, Yasuyuki",14,10,0,,,34,163.1,0.583,3.030,1.298,3.361,1.794,7.990,0.771,6.778,3.692,1.836,671,145,61,55,14,123,67,,3,5,0,5,1,1,21,3,01003880
1995,Regular Season,Nippon-Ham Fighters,67,"Tabuki, Akihiro",0,0,0,,,1,2.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.500,0.000,,6,0,0,0,0,1,0,,0,0,0,0,0,0,0,1,01003881
1995,Regular Season,Hiroshima Toyo Carp,27,"Inoe, Yuji",4,3,5,,,52,77.1,0.571,2.680,1.151,2.677,0.442,7.914,1.164,6.634,2.444,2.714,315,68,23,23,10,57,21,,1,1,0,0,0,0,0,22,01103863
1995,Regular Season,Hanshin Tigers,25,"Inomata, Takashi",1,2,0,,,21,32.1,0.333,2.510,1.268,2.784,0.476,7.237,1.113,4.732,4.175,1.133,141,26,10,9,4,17,15,,3,2,0,0,0,0,2,3,01103864
1995,Regular Season,Chunichi Dragons,51,"Idemoto, Kenichiro",2,0,0,,,4,4.2,1.000,1.930,1.286,1.929,0.250,5.786,0.000,7.714,5.786,1.333,20,3,1,1,0,4,3,,0,1,0,0,0,0,0,2,01103885
1995,Regular Season,Seibu Lions,43,"Yokota, Hisanori",6,7,0,,,20,101.2,0.462,3.810,1.348,4.249,2.400,8.852,0.708,8.764,3.275,2.676,439,100,48,43,8,99,37,,3,3,0,0,0,0,17,1,01203864
1995,Regular Season,Chiba Lotte Marines,17,"Muto, Junichiro",0,0,0,,,2,2.1,0.000,15.430,2.571,15.429,2.000,23.143,3.857,7.714,0.000,,13,6,4,4,1,2,0,,0,0,0,0,0,0,0,1,01203887
1995,Regular Season,Yomiuri Giants,49,"Jones, Jimmy",2,2,0,,,6,32.1,0.500,3.060,1.485,3.897,2.333,9.464,0.278,4.454,3.897,1.143,141,34,14,11,1,16,14,,1,2,0,1,1,0,6,0,01203889
1995,Regular Season,Fukuoka Daiei Hawks,54,"Kasahara, Eiichi",0,0,0,,,2,2.0,0.000,36.000,4.000,36.000,4.000,36.000,13.500,9.000,0.000,,14,8,8,8,3,2,0,,0,2,0,0,0,0,0,1,01303862
1995,Regular Season,Hiroshima Toyo Carp,11,"Kito, Makoto",10,9,1,,,27,169.2,0.526,3.870,1.196,3.978,2.778,8.275,1.061,7.055,2.493,2.830,699,156,75,73,20,133,47,,3,5,0,7,2,1,25,1,01303864
1995,Regular Season,Chunichi Dragons,18,"Kashima, Tadashi",3,1,0,,,31,42.0,0.750,4.710,1.667,4.714,0.710,7.929,0.643,6.429,7.071,0.909,189,37,22,22,3,30,33,,1,6,0,0,0,0,0,7,01303869
1995,Regular Season,Hanshin Tigers,41,"Kawajiri, Tetsuro",8,11,0,,,29,148.0,0.421,3.100,1.122,3.770,2.138,7.905,1.095,6.385,2.189,2.917,612,130,62,51,18,105,36,,11,1,3,3,1,0,20,4,01303880
1995,Regular Season,Chunichi Dragons,34,"Yamamoto, Masahiro",2,5,0,,,12,74.2,0.286,4.820,1.165,5.183,3.583,8.438,1.808,7.353,2.049,3.588,302,70,43,40,15,61,17,,1,1,0,3,1,0,10,0,01403862
1995,Regular Season,Yokohama BayStars,21,"Nomura, Hiroki",4,7,0,,,22,56.2,0.364,4.450,1.341,4.765,1.364,9.212,1.271,7.624,2.859,2.667,242,58,30,28,8,48,18,,2,2,0,1,0,1,6,2,01503866
1995,Regular Season,Yokohama BayStars,19,"Kohiyama, Masahito",0,1,0,,,16,20.2,0.000,7.840,1.935,7.839,1.125,9.145,1.742,7.839,8.274,0.947,100,21,18,18,4,18,19,,1,2,0,0,0,0,0,5,01503887
1995,Regular Season,Kintetsu Buffaloes,18,"Sakai, Hiroki",4,5,1,,,32,92.2,0.444,4.180,1.284,4.662,1.500,7.478,1.165,9.032,4.079,2.214,391,77,48,43,12,93,42,,3,7,0,1,0,0,9,18,01503889
1995,Regular Season,Yakult Swallows,51,"Matsumoto, Shigeru",0,0,0,,,7,8.1,0.000,3.240,1.680,4.320,0.571,7.560,1.080,6.480,7.560,0.857,41,7,4,3,1,6,7,,1,0,0,0,0,0,0,5,01603881
1995,Regular Season,Chiba Lotte Marines,0,"Yoshida, Atsushi",1,0,1,,,25,36.0,1.000,1.000,1.167,1.250,0.200,6.250,0.500,8.000,4.250,1.882,149,25,5,4,2,32,17,,1,0,0,0,0,0,0,11,01603885
1995,Regular Season,Nippon-Ham Fighters,60,"Gross, Kip",16,13,0,,,31,231.0,0.552,3.040,1.203,3.584,2.968,8.532,0.468,4.442,2.299,1.932,952,219,92,78,12,114,59,,12,3,0,15,5,4,31,0,01603889
1995,Regular Season,Kintetsu Buffaloes,40,"Shinada, Ayahito",2,0,0,,,13,38.0,1.000,6.160,1.816,6.632,2.154,10.895,1.658,6.868,5.447,1.261,178,46,28,26,7,29,23,,0,5,0,0,0,0,9,3,01703885
1995,Regular Season,Hiroshima Toyo Carp,14,"Suzuki, Ken",0,0,0,,,2,2.1,0.000,15.430,3.857,30.857,4.000,30.857,0.000,7.714,3.857,2.000,16,8,8,4,0,2,1,,0,1,0,0,0,0,0,0,01703887
1995,Regular Season,Chunichi Dragons,13,"Yamada, Kikuo",0,2,0,,,35,33.1,0.000,6.750,1.710,7.560,0.800,9.450,0.810,5.670,5.940,0.955,151,35,28,25,3,21,22,,0,0,0,0,0,0,0,6,01803881
1995,Regular Season,Hiroshima Toyo Carp,62,"Kobayashi, Atsushi",1,0,0,,,16,25.1,1.000,3.910,1.421,4.618,0.813,7.105,1.421,6.039,5.684,1.063,111,20,13,11,4,17,16,,2,0,1,0,0,0,2,6,01803883
1995,Regular Season,Fukuoka Daiei Hawks,45,"Hirota, Hiroaki",0,1,1,,,16,14.2,0.000,4.300,1.909,4.295,0.438,11.045,0.614,7.364,6.136,1.200,69,18,7,7,1,12,10,,0,1,0,0,0,0,0,6,01903864
1995,Regular Season,Yokohama BayStars,16,"Ito, Atsunori",1,2,0,,,19,45.2,0.333,6.500,1.708,6.701,1.789,11.036,0.591,6.109,4.336,1.409,214,56,34,33,3,31,22,,6,1,2,0,0,0,6,2,01903866
1995,Regular Season,Fukuoka Daiei Hawks,16,"Uchiyama, Tomoyuki",2,3,0,,,14,69.0,0.400,4.830,1.420,4.957,2.714,9.391,0.783,4.435,3.391,1.308,299,72,38,37,6,34,26,,3,7,0,0,0,0,11,2,01903883
1995,Regular Season,Chunichi Dragons,11,"Hirata, Hiroshi",0,1,0,,,1,3.0,0.000,24.000,3.333,24.000,8.000,24.000,6.000,12.000,6.000,2.000,19,8,8,8,2,4,2,,0,0,0,0,0,0,1,0,01903889
1995,Regular Season,Yakult Swallows,13,"Kato, Hiroto",1,0,1,,,40,44.1,1.000,2.840,1.308,3.451,0.425,6.496,1.421,8.729,5.278,1.654,190,32,17,14,7,43,26,,2,3,1,0,0,0,0,10,05003868
1995,Regular Season,Seibu Lions,39,"Destrade, Orestes",0,0,0,,,1,0.0,0.000,0.000,,,0.000,,,,,0.000,3,1,0,0,0,0,2,,0,0,0,0,0,0,0,0,07303868
1995,Regular Season,Orix Bluewave,14,"Maruo, Eiji",0,0,0,,,4,7.2,0.000,7.040,2.087,7.043,1.500,15.261,1.174,11.739,3.522,3.333,38,13,6,6,1,10,3,,0,0,0,0,0,0,0,2,11013880
1995,Regular Season,Chiba Lotte Marines,19,"Narimoto, Toshihide",9,3,21,,,44,63.0,0.750,2.000,1.000,2.000,0.318,6.143,0.714,8.714,2.857,3.050,248,43,14,14,5,61,20,,1,4,0,0,0,0,0,40,11013887
1995,Regular Season,Seibu Lions,19,"Maeda, Katsuhiro",0,0,0,,,2,1.2,0.000,16.200,4.800,16.200,1.500,10.800,0.000,0.000,32.400,0.000,13,2,3,3,0,0,6,,0,0,0,0,0,0,0,0,11213887
1995,Regular Season,Fukuoka Daiei Hawks,67,"Yoshitake, Shintaro",5,5,0,,,24,82.0,0.500,4.280,1.378,4.720,1.792,8.561,1.427,4.171,3.841,1.086,352,78,43,39,13,38,35,,2,5,2,1,0,0,11,8,11213889
1995,Regular Season,Orix Bluewave,21,"Noda, Koji",10,7,0,,,26,184.1,0.588,3.080,1.161,3.271,2.577,7.080,1.025,10.156,3.369,3.014,763,145,67,63,21,208,69,,4,13,0,6,1,0,25,1,11313866
1995,Regular Season,Kintetsu Buffaloes,41,"Iriki, Satoshi",0,3,0,,,23,50.2,0.000,5.330,1.480,5.329,1.304,10.836,1.243,7.638,2.487,3.071,225,61,30,30,7,43,14,,3,0,0,0,0,0,4,6,11313881
1995,Regular Season,Chunichi Dragons,21,"Kojima, Hiromu",1,1,0,,,25,43.1,0.500,5.400,1.523,5.815,1.120,10.385,1.662,6.646,3.323,2.000,193,50,28,26,8,32,16,,2,2,0,0,0,0,3,7,11313883
1995,Regular Season,Yokohama BayStars,14,"Udo, Katsuya",4,7,0,,,22,78.2,0.364,5.380,1.627,5.377,2.136,10.754,0.801,4.004,3.890,1.029,348,94,47,47,7,35,34,,0,1,0,0,0,0,15,3,11313885
1995,Regular Season,Yakult Swallows,54,"Ogura, Hisashi",0,1,0,,,7,11.0,0.000,5.730,1.364,7.364,1.286,9.000,1.636,3.273,3.273,1.000,48,11,9,7,2,4,4,,0,0,0,0,0,0,0,3,11313887
1995,Regular Season,Kintetsu Buffaloes,48,"Powell, Dennis",2,7,3,,,23,83.1,0.222,3.670,1.404,4.320,1.739,9.072,1.188,5.832,3.564,1.636,357,84,40,34,11,54,33,,3,0,0,2,0,0,9,5,11413880
1995,Regular Season,Fukuoka Daiei Hawks,41,"Eguchi, Takayoshi",0,0,0,,,2,3.0,0.000,0.000,1.000,0.000,0.000,0.000,0.000,6.000,9.000,0.667,13,0,0,0,0,2,3,,1,1,0,0,0,0,0,0,11413883
1995,Regular Season,Nippon-Ham Fighters,10,"Yamahara, Kazutoshi",1,1,0,,,7,24.0,0.500,4.130,1.375,4.875,1.857,8.250,0.375,4.875,4.125,1.182,102,22,13,11,1,13,11,,0,1,0,0,0,0,5,1,11413887
1995,Regular Season,Yomiuri Giants,18,"Kuwata, Masumi",3,3,0,,,9,65.1,0.500,2.480,1.087,3.031,2.444,7.301,0.276,8.403,2.480,3.389,265,53,22,18,2,61,18,,2,2,0,3,1,0,9,0,11513862
