Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1959,Regular Season,Mainichi Daiei Orions,16,"Taki, Yoshihiko",0,0,,,,8,9.0,0.000,5.000,1.778,6.000,0.750,13.000,0.000,2.000,3.000,0.667,43,13,6,5,0,2,3,,1,0,0,0,0,0,2,3,01003805
1959,Regular Season,Mainichi Daiei Orions,11,"Aramaki, Atsushi",17,8,,,,55,159.1,0.680,2.250,1.079,3.107,1.000,7.682,0.678,4.067,2.033,2.000,632,136,55,40,12,72,36,,0,1,0,1,0,0,4,26,01103801
1959,Regular Season,Taiyo Whales,17,"Akiyama, Noboru",14,22,,,,56,300.1,0.389,3.290,1.179,3.926,2.339,8.001,0.779,6.353,2.607,2.437,1238,267,131,110,26,212,87,,8,4,0,17,3,2,33,21,01103802
1959,Regular Season,Toei Flyers,17,"Iio, Tameo",9,12,,,,52,191.1,0.429,3.090,1.270,3.904,1.596,8.937,0.470,4.186,2.493,1.679,804,190,83,66,10,89,53,,4,0,0,2,2,0,23,15,01103803
1959,Regular Season,Mainichi Daiei Orions,17,"Nakanishi, Katsumi",12,6,,,,36,129.1,0.667,2.770,1.082,3.410,1.361,7.307,0.278,4.732,2.436,1.943,525,105,49,40,4,68,35,,7,2,0,3,1,1,21,6,01203802
1959,Regular Season,Taiyo Whales,32,"Miyamoto, Kazuyoshi",6,9,,,,42,161.2,0.400,3.440,1.268,3.897,1.667,8.796,0.891,4.231,2.616,1.617,669,158,70,62,16,76,47,,5,2,1,6,1,0,15,16,01203806
1959,Regular Season,Kokutetsu Swallows,48,"Onogi, Takashi",1,1,,,,11,13.1,0.500,2.570,1.725,3.375,0.455,12.150,0.675,3.375,3.375,1.000,60,18,5,4,1,5,5,,1,0,0,0,0,0,0,1,01303808
1959,Regular Season,Hankyu Braves,12,"Shibata, Eiji",0,0,,,,7,16.1,0.000,8.470,1.837,8.816,2.286,14.878,2.204,2.755,1.653,1.667,78,27,16,16,4,5,3,,0,0,0,0,0,0,1,4,01603801
1959,Regular Season,Hankyu Braves,37,"Yoshikawa, Hisaichi",1,1,,,,19,38.1,0.500,2.080,1.148,2.583,0.579,6.574,0.939,4.461,3.757,1.188,148,28,11,9,4,19,16,,0,2,1,0,0,0,3,9,01603804
1959,Regular Season,Nankai Hawks,21,"Sugiura, Tadashi",38,4,,,,69,371.1,0.905,1.400,0.754,1.624,0.971,5.938,0.412,8.144,0.848,9.600,1377,245,67,58,17,336,35,,11,2,0,19,9,9,35,26,01703806
1959,Regular Season,Hiroshima Carp,14,"Hirose, Masahiko",3,3,,,,29,65.0,0.500,3.320,1.354,4.431,1.103,9.969,0.554,6.923,2.215,3.125,272,72,32,24,4,50,16,,0,0,0,0,0,0,4,10,01803809
1959,Regular Season,Toei Flyers,26,"Kubota, Osamu",3,3,,,,24,68.0,0.500,3.310,1.147,3.441,1.083,8.471,0.662,3.838,1.853,2.071,275,64,26,25,5,29,14,,0,1,0,1,1,1,3,9,01903800
1959,Regular Season,Mainichi Daiei Orions,37,"Sugawara, Norimoto",0,0,,,,3,5.1,0.000,4.500,2.438,6.750,1.333,11.813,0.000,5.063,10.125,0.500,27,7,4,3,0,3,6,,0,0,0,0,0,0,2,1,01903808
