Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1978,Regular Season,Kintetsu Buffaloes,17,"Bando, Satomi",7,1,4,,,32,93.2,0.875,2.490,1.270,2.786,0.906,9.705,0.769,2.786,1.730,1.611,391,101,29,26,8,29,18,,3,1,0,0,0,0,6,11,01003821
1978,Regular Season,Hiroshima Toyo Carp,11,"Ikegaya, Kojiro",13,7,1,,,35,208.1,0.650,4.240,1.464,4.666,3.086,9.158,1.166,5.702,4.018,1.419,916,212,108,98,27,132,93,,4,0,0,10,0,0,32,1,01103849
1978,Regular Season,Nankai Hawks,50,"Ueda, Takuzo",0,0,0,,,9,8.2,0.000,5.000,0.923,5.192,0.556,7.269,1.038,4.154,1.038,4.000,33,7,5,5,1,4,1,,1,0,0,0,0,0,0,3,01303824
1978,Regular Season,Hanshin Tigers,29,"Emoto, Takenori",11,13,11,,,56,150.2,0.458,3.100,1.288,3.763,1.125,7.407,0.956,6.153,4.181,1.471,644,124,63,52,16,103,70,,9,9,2,2,0,0,10,43,01303843
1978,Regular Season,Yokohama Taiyo Whales,17,"Saito, Akio",16,15,4,,,47,241.0,0.516,3.140,1.249,3.361,1.915,8.739,0.896,6.050,2.502,2.418,1001,234,90,84,24,162,67,,6,0,0,12,2,3,26,18,01303844
1978,Regular Season,Yokohama Taiyo Whales,15,"Kadota, Fumiaki",5,11,1,,,39,109.1,0.313,5.450,1.537,5.680,1.769,9.384,1.564,7.738,4.445,1.741,489,114,69,66,19,94,54,,8,0,1,0,0,0,17,11,01303846
1978,Regular Season,Lotte Orions,14,"Okue, Hideyuki",1,9,0,,,20,82.2,0.100,4.450,1.500,5.770,2.650,9.363,0.544,5.226,4.137,1.263,370,86,53,41,5,48,38,,7,0,0,0,0,0,13,6,01303847
1978,Regular Season,Yomiuri Giants,46,"Omata, Susumu",2,1,0,,,29,57.1,0.667,4.260,1.552,4.238,0.931,9.419,0.471,4.395,4.552,0.966,249,60,27,27,3,28,29,,0,1,1,0,0,0,2,10,01303849
1978,Regular Season,Hiroshima Toyo Carp,24,"Watanabe, Hiroki",2,1,0,,,33,35.1,0.667,5.660,1.387,5.858,0.697,8.151,1.528,5.094,4.330,1.176,157,32,23,22,6,20,17,,1,1,0,0,0,0,0,4,01403845
1978,Regular Season,Yokohama Taiyo Whales,35,"Tanaka, Yoshio",0,0,0,,,13,16.2,0.000,4.240,1.920,8.640,1.231,10.260,3.240,6.480,7.020,0.923,83,19,16,8,6,12,13,,2,1,0,0,0,0,0,6,01503842
1978,Regular Season,Hiroshima Toyo Carp,12,"Tanabe, Shigefumi",0,0,0,,,1,1.0,0.000,18.000,4.000,18.000,2.000,27.000,9.000,0.000,9.000,0.000,6,3,2,2,1,0,1,,0,0,0,0,0,0,0,0,01503846
1978,Regular Season,Nippon-Ham Fighters,18,"Takahashi, Kazumi",2,2,0,,,13,48.0,0.500,3.750,1.104,3.750,1.538,6.750,0.750,6.375,3.188,2.000,195,36,20,20,4,34,17,,3,0,0,3,0,0,7,2,01703820
1978,Regular Season,Chunichi Dragons,17,"Hayakawa, Minoru",0,0,0,,,2,4.0,0.000,11.250,2.250,11.250,2.500,18.000,6.750,9.000,2.250,4.000,19,8,5,5,3,4,1,,1,0,0,0,0,0,0,2,01703842
1978,Regular Season,Crown Lighter Lions,21,"Higashio, Osamu",23,14,1,,,45,303.1,0.622,2.940,1.160,3.264,2.444,8.871,0.742,3.738,1.573,2.377,1225,299,110,99,25,126,53,,16,1,0,28,1,1,35,9,01903828
1978,Regular Season,Yokohama Taiyo Whales,33,"Takahashi, Shigeyuki",8,5,1,,,35,130.0,0.615,3.390,1.400,4.085,1.686,8.931,0.623,3.946,3.669,1.075,559,129,59,49,9,57,53,,4,1,0,1,0,0,16,5,01903829
1978,Regular Season,Yomiuri Giants,22,"Fujishiro, Kazuaki",0,0,0,,,2,3.0,0.000,3.000,1.667,3.000,0.500,6.000,3.000,3.000,9.000,0.333,14,2,1,1,1,1,3,,0,0,0,0,0,0,0,1,01903844
1978,Regular Season,Nankai Hawks,47,"Murakami, Etsuo",0,0,0,,,2,1.1,0.000,0.000,3.000,0.000,0.000,20.250,0.000,6.750,6.750,1.000,8,3,0,0,0,1,1,,0,0,0,0,0,0,0,1,11013842
1978,Regular Season,Hiroshima Toyo Carp,39,"Mochizuki, Takuya",0,0,0,,,14,10.1,0.000,9.000,2.226,8.710,0.714,15.677,1.742,3.484,4.355,0.800,55,18,10,10,2,4,5,,1,0,0,0,0,0,0,6,11013844
1978,Regular Season,Lotte Orions,38,"Narishige, Haruo",1,1,0,,,29,48.1,0.500,5.440,1.510,5.586,1.034,9.124,0.745,5.772,4.469,1.292,221,49,30,29,4,31,24,,11,0,1,0,0,0,2,7,11013845
1978,Regular Season,Lotte Orions,46,"Yasuki, Shoji",3,1,0,,,47,60.2,0.750,4.280,1.385,4.896,0.702,9.049,0.445,4.599,3.412,1.348,259,61,33,29,3,31,23,,2,2,0,0,0,0,4,7,11213828
1978,Regular Season,Lotte Orions,21,"Odaka, Takuya",0,0,0,,,1,1.0,0.000,18.000,2.000,18.000,2.000,9.000,9.000,9.000,9.000,1.000,5,1,2,2,1,1,1,,0,0,0,0,0,0,0,1,11313846
1978,Regular Season,Nippon-Ham Fighters,41,"Eda, Koichi",0,3,1,,,29,57.1,0.000,6.470,1.709,6.907,1.517,12.087,1.256,2.198,3.297,0.667,259,77,44,41,8,14,21,,2,0,0,0,0,0,0,11,11313847
1978,Regular Season,Hanshin Tigers,25,"Yamamoto, Kazuyuki",5,10,1,,,35,162.2,0.333,5.130,1.531,5.809,3.000,10.125,1.549,4.648,3.652,1.273,717,183,105,93,28,84,66,,1,8,0,4,2,0,29,2,11413845
1978,Regular Season,Kintetsu Buffaloes,34,"Murata, Tatsumi",5,2,1,,,37,73.2,0.714,1.820,0.937,1.955,0.432,7.452,0.367,2.566,0.977,2.625,277,61,16,15,3,21,8,,3,0,0,1,0,1,2,16,11713840
1978,Regular Season,Hiroshima Toyo Carp,21,"Doi, Masashi",2,2,1,,,17,30.2,0.500,5.230,1.402,6.163,1.235,9.685,0.587,6.750,2.935,2.300,138,33,21,18,2,23,10,,2,0,0,0,0,0,0,8,11713844
1978,Regular Season,Nankai Hawks,26,"Fujita, Manabu",16,11,0,,,33,231.2,0.593,2.870,1.071,3.186,2.485,8.003,0.816,3.885,1.632,2.381,918,206,82,74,21,100,42,,6,0,0,20,6,2,29,3,11913842
1978,Regular Season,Yokohama Taiyo Whales,11,"Takeuchi, Hiroaki",1,0,0,,,15,17.1,1.000,2.120,1.442,3.115,0.400,7.788,1.038,4.673,5.192,0.900,74,15,6,4,2,9,10,,3,0,0,0,0,0,0,8,11913845
1978,Regular Season,Hiroshima Toyo Carp,19,"Niimi, Satoshi",0,0,1,,,5,9.2,0.000,6.300,1.966,6.517,1.400,13.966,0.931,11.172,3.724,3.000,47,15,7,7,1,12,4,,0,1,0,0,0,0,1,4,11913847
