Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
2008,Regular Season,Yokohama BayStars,22,"Takasaki, Kentaro",0,2,0,0,0,11,17.0,0.000,7.940,2.294,9.000,1.545,15.882,1.588,9.000,4.765,1.889,90,30,17,15,3,17,9,0,0,1,0,0,0,0,2,2,01005114
2008,Regular Season,Hokkaido Nippon-Ham Fighters,67,"Toyoshima, Akiyoshi",0,0,0,0,0,2,2.0,0.000,0.000,1.000,0.000,0.000,4.500,0.000,0.000,4.500,0.000,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,01005116
2008,Regular Season,Tokyo Yakult Swallows,41,"Takai, Yuhei",0,0,0,0,0,1,0.2,0.000,13.500,4.500,13.500,1.000,13.500,13.500,0.000,27.000,0.000,5,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,01005117
2008,Regular Season,Tohoku Rakuten Golden Eagles,21,"Iwakuma, Hisashi",21,4,0,0,0,28,201.2,0.840,1.870,0.977,2.142,1.714,7.185,0.134,7.096,1.607,4.417,787,161,48,42,3,159,36,1,4,4,0,5,2,3,28,0,01105111
2008,Regular Season,Yomiuri Giants,37,"Fujita, Soichi",0,0,0,13,13,39,29.0,0.000,3.100,1.310,4.034,0.333,9.310,0.621,6.517,2.483,2.625,123,30,13,10,2,21,8,0,1,0,0,0,0,0,0,8,01203886
2008,Regular Season,Hanshin Tigers,15,"Fujita, Taiyo",0,0,0,0,0,6,11.0,0.000,4.090,1.182,5.727,1.167,9.000,1.636,5.727,1.636,3.500,48,11,7,5,2,7,2,0,1,0,0,0,0,0,0,4,01205113
2008,Regular Season,Yomiuri Giants,13,"Hayashi, Masanori",0,0,0,1,1,11,10.2,0.000,6.750,2.531,10.125,1.091,12.656,2.531,11.813,10.125,1.167,62,15,12,8,3,14,12,0,1,2,0,0,0,0,0,6,01205115
2008,Regular Season,Tohoku Rakuten Golden Eagles,20,"Hasebe, Kohei",1,4,0,0,1,13,35.1,0.200,9.930,2.208,10.443,3.154,14.264,1.528,5.858,5.604,1.045,181,56,41,39,6,23,22,0,2,2,1,0,0,0,6,5,01205116
2008,Regular Season,Hiroshima Toyo Carp,20,"Nagakawa, Katsuhiro",4,1,38,5,9,56,61.0,0.800,1.770,0.934,1.770,0.214,4.869,0.443,9.443,3.541,2.667,239,33,12,12,3,64,24,2,1,3,0,0,0,0,0,49,01205117
2008,Regular Season,Saitama Seibu Lions,17,"Yamazaki, Satoshi",0,0,0,0,0,3,5.2,0.000,6.350,2.294,6.353,1.333,9.529,0.000,4.765,11.118,0.429,29,6,4,4,0,3,7,0,0,1,0,0,0,0,0,1,01205119
