Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1950,Regular Season,Mainichi Orions,11,"Aramaki, Atsushi",26,8,,,,48,274.2,0.765,2.060,1.074,2.818,1.792,7.864,0.360,4.915,1.802,2.727,1098,240,86,63,11,150,55,,1,1,0,16,3,4,19,27,01103801
1950,Regular Season,Shochiku Robins,20,"Izutsu, Kenichi",9,4,,,,24,122.1,0.692,3.950,1.316,5.371,3.042,8.755,0.736,2.354,3.090,0.762,537,119,73,54,10,32,42,,2,0,0,4,0,0,15,5,01103878
1950,Regular Season,Taiyo Whales,18,"Imanishi, Rentaro",10,13,,,,41,200.1,0.435,4.070,1.428,4.717,2.561,9.524,1.168,3.190,3.324,0.959,865,212,105,91,26,71,74,,3,1,0,9,1,0,23,13,01103892
1950,Regular Season,Daiei Stars,14,"Ikeda, Zenzo",8,4,,,,17,89.2,0.667,3.800,1.338,4.416,2.588,7.729,0.602,3.312,4.316,0.767,380,77,44,38,6,33,43,,2,4,0,4,1,0,9,6,01103894
1950,Regular Season,Nishitetsu Clippers,21,"Kawasaki, Tokuji",12,15,,,,40,231.0,0.444,3.430,1.212,4.519,2.900,8.026,0.974,4.481,2.883,1.554,961,206,116,88,25,115,74,,3,1,0,16,1,1,22,16,01303891
1950,Regular Season,Osaka Tigers,4,"Komada, Keiji",7,6,,,,32,142.1,0.538,3.520,1.426,4.363,2.156,8.600,0.569,2.719,4.237,0.642,620,136,69,56,9,43,67,,6,1,0,6,1,0,19,7,01303898
1950,Regular Season,Nishi Nippon Pirates,19,"Mori, Kotaro",5,11,,,,28,154.2,0.313,3.660,1.435,4.888,3.000,10.649,0.524,1.920,2.269,0.846,688,183,84,63,9,33,39,,0,0,0,9,0,3,19,9,01403874
1950,Regular Season,Mainichi Orions,16,"Ueno, Shigeo",7,6,,,,23,117.1,0.538,3.890,1.398,4.295,2.435,10.202,1.227,3.222,2.378,1.355,502,133,56,51,16,42,31,,3,0,0,6,3,0,12,9,01503801
1950,Regular Season,Hankyu Braves,12,"Shibata, Eiji",4,3,,,,14,75.2,0.571,2.610,1.070,3.449,2.071,8.564,0.833,3.806,1.070,3.556,311,72,29,22,7,32,9,,1,0,0,3,0,2,9,3,01603801
1950,Regular Season,Nishitetsu Clippers,10,"Osaki, Kenji",2,7,,,,16,50.2,0.222,5.290,1.599,6.395,2.250,11.724,0.533,3.553,2.664,1.333,235,66,36,30,3,20,15,,2,1,1,1,0,0,8,5,01703801
