Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1942,Regular Season,Nankai Club,19,"Kanda, Takeo",24,20,,,,61,372.0,0.545,1.140,0.957,1.984,1.344,6.097,0.024,2.952,2.516,1.173,1463,252,82,47,1,122,104,,1,0,1,27,6,0,32,26,01103893
1942,Regular Season,Asahi Baseball Club,25,"Ikeda, Katsuhiko",0,0,,,,1,3.0,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,14,0,0,0,0,0,3,,0,0,0,0,0,0,0,1,01103895
1942,Regular Season,Nankai Club,21,"Kawasaki, Tokuji",15,17,,,,41,259.2,0.469,2.320,1.286,2.911,2.049,6.932,0.139,3.882,4.644,0.836,1076,200,84,67,4,112,134,,3,0,1,16,4,0,37,3,01303891
1942,Regular Season,Nankai Club,23,"Kimura, Tadao",0,1,,,,2,5.0,0.000,9.000,2.200,10.800,3.000,12.600,0.000,3.600,7.200,0.500,25,7,6,5,0,2,4,,0,0,0,0,0,0,1,1,01303895
1942,Regular Season,Hankyu Club,21,"Mori, Kotaro",19,17,,,,59,369.1,0.528,1.310,0.885,1.998,1.390,5.824,0.024,2.559,2.144,1.193,1416,239,82,54,1,105,88,,3,0,0,24,3,1,29,30,01403874
1942,Regular Season,Tokyo Kyojin,18,"Nakao, Hiroshi",13,8,,,,32,230.2,0.619,1.870,1.197,2.458,1.969,5.775,0.156,4.448,4.994,0.891,951,148,63,48,4,114,128,,2,6,0,17,3,0,25,7,01703878
1942,Regular Season,Asahi Baseball Club,11,"Hayashi, Yasuo",32,22,,,,71,541.1,0.593,1.010,0.896,1.746,1.479,5.836,0.100,2.411,2.228,1.082,2079,351,105,61,6,145,134,,4,1,0,44,12,7,51,22,01703895
1942,Regular Season,Nagoya Club,17,"Nishizawa, Michio",7,11,,,,35,211.0,0.389,1.750,1.223,3.071,2.057,7.464,0.043,2.218,3.540,0.627,891,175,72,41,1,52,83,,7,0,0,9,1,0,23,10,11013874
1942,Regular Season,Hanshin Club,31,"Yasui, Tamaichi",1,3,,,,10,47.1,0.250,2.060,1.246,2.852,1.500,5.894,0.190,2.472,5.324,0.464,197,31,15,11,1,13,28,,1,1,0,1,0,0,7,0,11013895
1942,Regular Season,Hankyu Club,26,"Odano, Kashiwa",1,4,,,,7,54.0,0.200,0.830,0.907,1.000,0.857,5.167,0.000,3.167,3.000,1.056,207,31,6,5,0,19,18,,0,0,0,3,0,0,6,1,11313876
1942,Regular Season,Tokyo Kyojin,28,"Hirose, Shuichi",21,6,,,,32,242.2,0.778,1.190,0.775,1.521,1.281,4.451,0.074,3.931,2.522,1.559,912,120,41,32,2,106,68,,2,0,1,18,10,2,23,9,11513893
1942,Regular Season,Asahi Baseball Club,17,"Saito, Tadaji",1,2,,,,9,30.2,0.333,1.740,1.663,3.522,1.333,5.870,0.000,1.761,9.098,0.194,142,20,12,6,0,6,31,,0,0,0,1,0,0,5,2,11513895
1942,Regular Season,Nankai Club,28,"Naganuma, Kanao",0,0,,,,3,8.0,0.000,6.750,2.750,6.750,2.000,11.250,0.000,4.500,13.500,0.333,46,10,6,6,0,4,12,,1,0,0,0,0,0,1,1,11713895
1942,Regular Season,Hanshin Club,30,"Wakabayashi, Tadashi",26,12,,,,58,377.1,0.684,1.600,1.116,2.290,1.655,7.012,0.095,2.600,3.029,0.858,1518,294,96,67,4,109,127,,3,1,0,24,4,2,27,29,13913872
1942,Regular Season,Tokyo Kyojin,24,"Izumida, Kiyoshi",0,0,,,,2,5.1,0.000,9.000,3.938,11.813,3.500,16.875,0.000,1.688,18.563,0.091,37,10,7,6,0,1,11,,0,0,0,0,0,0,1,1,21123891
1942,Regular Season,Hanshin Club,21,"Kinoshita, Teiichi",0,1,,,,1,1.0,0.000,18.000,3.000,18.000,2.000,18.000,0.000,9.000,9.000,1.000,5,2,2,2,0,1,1,,0,0,0,0,0,0,0,0,21123893
1942,Regular Season,Hanshin Club,14,"Kinoshita, Isamu",7,7,,,,24,112.1,0.500,1.910,1.166,3.445,1.792,6.970,0.080,2.644,3.525,0.750,468,87,43,24,1,33,44,,1,0,0,6,2,2,15,1,21323876
1942,Regular Season,Nagoya Club,11,"Kawamura, Akira",7,14,,,,39,211.0,0.333,2.220,1.199,3.199,1.923,6.867,0.427,2.218,3.924,0.565,867,161,75,52,10,52,92,,2,1,0,11,2,0,21,18,21323891
1942,Regular Season,Nankai Club,6,"Tokushima, Tadahiko",0,1,,,,5,10.1,0.000,6.550,2.129,9.581,2.200,11.323,0.000,2.613,7.839,0.333,57,13,11,8,0,3,9,,0,0,0,0,0,0,3,1,21323893
1942,Regular Season,Asahi Baseball Club,18,"Fukushi, Isamu",9,9,,,,24,172.2,0.500,1.870,1.332,2.763,2.208,7.193,0.000,2.450,4.795,0.511,731,138,53,36,0,47,92,,1,1,0,11,2,0,20,4,21923876
1942,Regular Season,Hanshin Club,38,"Miwa, Hachiro",1,3,,,,18,63.0,0.250,2.290,1.476,3.286,1.278,5.714,0.000,5.000,7.571,0.660,276,40,23,16,0,35,53,,5,1,0,2,1,0,6,5,21923878
1942,Regular Season,Taiyo Baseball Club,21,"Mitomi, Tsuneo",11,9,,,,31,222.1,0.550,1.410,1.048,1.822,1.452,6.193,0.121,3.076,3.238,0.950,896,153,45,35,3,76,80,,6,1,0,17,4,1,26,3,21923891
1942,Regular Season,Asahi Baseball Club,25,"Ohashi, Ichiro",0,0,,,,1,0.1,0.000,0.000,9.000,54.000,2.000,0.000,0.000,0.000,81.000,0.000,5,0,2,0,0,0,3,,0,0,0,0,0,0,0,0,31333895
1942,Regular Season,Hankyu Club,17,"Kasamatsu, Minoru",17,17,,,,44,311.2,0.500,1.820,1.206,2.368,1.864,6.988,0.173,3.003,3.870,0.776,1279,242,82,63,6,104,134,,6,1,0,16,4,1,31,11,31533874
1942,Regular Season,Nankai Club,5,"Shimizu, Hideo",4,3,,,,8,63.1,0.571,0.980,1.137,1.421,1.250,4.547,0.000,6.111,5.684,1.075,255,32,10,7,0,43,40,,1,1,0,5,1,0,7,1,31533891
1942,Regular Season,Yamato Baseball Club,11,"Kaneko, Hiroshi",3,7,,,,17,108.0,0.300,2.830,1.426,3.833,2.706,8.417,0.083,2.667,4.417,0.604,472,101,46,34,1,32,53,,3,0,0,7,0,0,12,4,31733872
1942,Regular Season,Hanshin Club,26,"Nishina, Eizo",0,0,,,,1,1.0,0.000,0.000,2.000,0.000,0.000,9.000,0.000,0.000,9.000,0.000,5,1,0,0,0,0,1,,0,1,0,0,0,0,0,0,31733895
1942,Regular Season,Nankai Club,22,"Bessho, Takehiko",0,1,,,,2,13.0,0.000,2.080,1.308,4.846,3.500,7.615,0.000,5.538,4.154,1.333,59,11,7,3,0,8,6,,0,0,0,1,0,0,1,1,31933895
1942,Regular Season,Yamato Baseball Club,24,"Matsumoto, Misao",1,10,,,,22,113.1,0.091,3.320,1.491,4.685,2.682,7.782,0.397,0.556,5.638,0.099,500,98,59,42,5,7,71,,2,0,0,5,0,0,15,5,41243874
1942,Regular Season,Yamato Baseball Club,18,"Komatsubara, Hiroki",0,3,,,,5,13.1,0.000,8.360,2.850,10.125,3.000,8.100,0.000,4.050,17.550,0.231,75,12,15,13,0,6,26,,0,0,0,1,0,0,3,0,41343895
1942,Regular Season,Yamato Baseball Club,7,"Hiroshima, Kiyomi",0,4,,,,8,28.2,0.000,4.030,1.360,4.081,1.625,7.221,0.314,1.570,5.023,0.313,122,23,13,13,1,5,16,,0,0,0,2,0,0,4,3,41743895
1942,Regular Season,Yamato Baseball Club,10,"Hatafuku, Toshihide",3,18,,,,35,242.1,0.143,2.220,1.209,2.971,2.286,7.205,0.334,2.303,3.677,0.626,1021,194,80,60,9,62,99,,5,0,0,19,3,1,29,5,41843872
1942,Regular Season,Taiyo Baseball Club,17,"Furuya, Kuranosuke",5,7,,,,22,126.0,0.417,1.640,1.048,2.643,1.682,5.857,0.214,3.286,3.571,0.920,513,82,37,23,3,46,50,,2,0,0,7,3,0,14,8,43143872
1942,Regular Season,Hankyu Club,6,"Yoshikawa, Taizo",0,2,,,,7,30.0,0.000,3.000,1.367,3.300,1.571,6.300,0.000,2.100,6.000,0.350,125,21,11,10,0,7,20,,1,1,0,1,0,0,4,2,51053895
1942,Regular Season,Nagoya Club,26,"Ishimaru, Shinichi",17,19,,,,56,347.2,0.472,1.710,1.139,2.537,1.750,5.876,0.207,2.433,4.375,0.556,1425,227,98,66,8,94,169,,5,4,2,18,3,0,33,22,51153893
1942,Regular Season,Tokyo Kyojin,17,"Starffin, Victor",26,8,,,,40,306.1,0.765,1.110,0.956,1.469,1.250,5.112,0.088,3.232,3.496,0.924,1196,174,50,38,3,110,119,,2,6,0,27,8,1,30,9,51253872
1942,Regular Season,Nankai Club,3,"Ishida, Mitsuhiko",6,12,,,,35,184.0,0.333,2.350,1.380,3.571,2.086,6.505,0.196,3.082,5.918,0.521,793,133,73,48,4,63,121,,2,1,1,9,0,0,22,6,51353872
1942,Regular Season,Taiyo Baseball Club,8,"Noguchi, Akira",0,2,,,,2,10.1,0.000,4.090,1.742,5.226,3.000,6.097,0.000,2.613,9.581,0.273,50,7,6,5,0,3,11,,0,0,0,0,0,0,2,0,51853872
1942,Regular Season,Hanshin Club,15,"Misono, Takao",13,16,,,,43,268.0,0.448,1.680,1.291,2.519,1.744,7.556,0.067,2.485,4.063,0.612,1147,225,75,50,2,74,121,,3,2,0,15,4,1,33,10,53553872
1942,Regular Season,Taiyo Baseball Club,20,"Shigematsu, Michio",3,4,,,,19,85.2,0.429,1.990,1.039,2.732,1.368,5.778,0.525,2.416,3.572,0.676,343,55,26,19,5,23,34,,0,0,0,3,0,0,11,6,61063872
1942,Regular Season,Nankai Club,20,"Hasegawa, Zenzo",0,1,,,,9,23.2,0.000,2.630,1.014,2.662,0.778,7.225,0.000,2.282,1.901,1.200,94,19,7,7,0,6,5,,0,0,0,0,0,0,1,7,61363893
1942,Regular Season,Hanshin Club,23,"Watanabe, Seitaro",1,1,,,,11,33.2,0.500,2.910,1.366,3.475,1.182,7.218,0.000,2.406,5.079,0.474,147,27,13,11,0,9,19,,0,0,1,0,0,0,4,5,61563893
1942,Regular Season,Hankyu Club,22,"Tenpo, Yoshio",8,7,,,,30,159.2,0.533,1.690,1.278,2.480,1.467,6.877,0.000,2.649,4.622,0.573,658,122,44,30,0,47,82,,1,2,0,7,1,0,21,5,61563895
1942,Regular Season,Nagoya Club,23,"Morii, Shigeru",4,13,,,,27,135.1,0.235,1.850,1.182,3.259,1.815,8.047,0.333,1.929,2.594,0.744,567,121,49,28,5,29,39,,2,0,0,3,0,1,13,11,63563872
1942,Regular Season,Hankyu Club,15,"Hashimoto, Shogo",2,1,,,,10,39.2,0.667,4.050,1.563,5.218,2.300,8.395,0.000,1.134,5.672,0.200,177,37,23,18,0,5,25,,0,0,0,1,1,0,9,1,71073874
1942,Regular Season,Taiyo Baseball Club,19,"Asaoka, Saburo",1,0,,,,4,19.0,1.000,1.890,0.895,2.368,1.250,7.105,0.000,1.421,0.947,1.500,73,15,5,4,0,3,2,,0,0,0,1,1,0,4,0,71173872
1942,Regular Season,Hankyu Club,25,"Eda, Takashi",0,0,,,,1,4.0,0.000,9.000,2.250,11.250,5.000,18.000,0.000,2.250,2.250,1.000,23,8,5,4,0,1,1,,0,0,0,0,0,0,0,1,71173893
1942,Regular Season,Yamato Baseball Club,9,"Ishihara, Shigezo",20,26,,,,60,439.1,0.435,1.600,0.992,2.233,1.817,5.982,0.102,1.926,2.950,0.653,1740,292,109,78,5,94,144,,4,0,0,36,7,3,42,18,71373872
1942,Regular Season,Tokyo Kyojin,20,"Tada, Fukuzo",3,0,,,,8,38.2,1.000,4.380,1.655,5.586,3.000,7.216,0.233,3.491,7.681,0.455,171,31,24,19,1,15,33,,0,1,0,1,1,0,4,3,71373893
1942,Regular Season,Hankyu Club,20,"Mizobe, Takeo",2,2,,,,7,31.1,0.500,2.250,1.436,3.160,1.571,7.181,0.287,1.149,5.745,0.200,137,25,11,8,1,4,20,,1,0,0,2,1,0,5,0,81283874
1942,Regular Season,Asahi Baseball Club,19,"Naito, Kozo",5,10,,,,24,153.1,0.333,1.520,1.252,2.113,1.500,4.696,0.059,5.048,6.574,0.768,633,80,36,26,1,86,112,,3,1,0,12,2,0,19,3,81483872
1942,Regular Season,Taiyo Baseball Club,18,"Noguchi, Jiro",40,17,,,,66,527.1,0.702,1.190,0.772,1.536,1.364,5.103,0.102,4.506,1.843,2.444,1991,299,90,70,6,264,108,,2,1,0,41,19,5,48,19,81783878
1942,Regular Season,Hanshin Club,9,"Fujimura, Takao",3,5,,,,21,80.0,0.375,2.030,1.288,3.825,1.619,5.288,0.113,3.263,6.300,0.518,343,47,34,18,1,29,56,,1,0,0,3,2,0,13,4,81783891
1942,Regular Season,Tokyo Kyojin,35,"Fujimoto, Hideo",10,0,,,,14,111.0,1.000,0.810,0.901,1.216,1.071,5.189,0.162,4.297,2.919,1.472,433,64,15,10,2,53,36,,0,0,0,9,4,2,12,2,81783895
1942,Regular Season,Asahi Baseball Club,14,"Yamamoto, Hideo",2,5,,,,10,61.1,0.286,2.610,1.353,3.522,2.400,7.337,0.000,1.761,4.842,0.364,261,50,24,18,0,12,33,,1,0,0,3,0,0,7,1,91093891
1942,Regular Season,Asahi Baseball Club,5,"Watanabe, Tokinobu",0,2,,,,4,5.2,0.000,7.500,3.000,11.118,1.750,4.765,0.000,3.176,22.235,0.143,34,3,7,5,0,2,14,,0,1,0,0,0,0,3,1,91093895
1942,Regular Season,Nagoya Club,19,"Matsuo, Kozo",4,3,,,,15,68.1,0.571,2.870,1.756,3.951,2.000,7.376,0.132,2.766,8.429,0.328,315,56,30,22,1,21,64,,0,2,1,3,0,0,15,0,91293874
1942,Regular Season,Tokyo Kyojin,31,"Kawabata, Hiroshi",0,5,,,,11,35.2,0.000,4.000,1.710,7.065,2.545,9.589,0.000,2.019,5.804,0.348,174,38,28,16,0,8,23,,0,0,0,1,0,0,10,1,91393895
