Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
2010,Regular Season,Saitama Seibu Lions,66,"Tanaka, Yasuhiro",0,1,0,0,0,11,12.2,0.000,4.970,1.737,6.395,0.818,11.368,0.711,4.974,4.263,1.167,60,16,9,7,1,7,6,0,0,0,0,0,0,0,1,5,01005112
2010,Regular Season,Yokohama BayStars,22,"Takasaki, Kentaro",1,1,0,0,0,7,15.0,0.500,7.800,1.800,7.800,1.857,13.800,1.800,5.400,2.400,2.250,70,23,13,13,3,9,4,0,0,0,0,0,0,0,2,4,01005114
2010,Regular Season,Tohoku Rakuten Golden Eagles,21,"Iwakuma, Hisashi",10,9,0,0,0,28,201.0,0.526,2.820,1.095,3.045,2.429,8.239,0.493,6.851,1.612,4.250,821,184,68,63,11,153,36,1,12,1,1,4,1,2,28,0,01105111
2010,Regular Season,Tohoku Rakuten Golden Eagles,13,"Isaka, Ryohei",2,4,0,0,0,7,35.1,0.333,5.090,1.755,6.113,3.429,12.736,1.274,4.330,3.057,1.417,164,50,24,20,5,17,12,0,2,0,0,1,0,0,7,0,01105118
2010,Regular Season,Saitama Seibu Lions,45,"Fujita, Taiyo",6,3,0,19,25,48,46.0,0.667,3.910,1.087,3.913,0.417,8.413,1.565,5.674,1.370,4.143,183,43,20,20,8,29,7,2,2,2,0,0,0,0,0,10,01205113
2010,Regular Season,Hokkaido Nippon-Ham Fighters,19,"Hayashi, Masanori",2,2,0,14,16,36,30.2,0.500,2.640,0.946,3.522,0.333,5.870,0.880,7.337,2.641,2.778,123,20,12,9,3,25,9,1,0,0,0,0,0,0,0,3,01205115
2010,Regular Season,Tohoku Rakuten Golden Eagles,20,"Hasebe, Kohei",3,5,0,0,1,10,43.2,0.375,7.830,1.649,8.656,4.200,10.099,2.061,6.183,4.740,1.304,200,49,42,38,10,30,23,2,2,3,0,0,0,0,8,0,01205116
2010,Regular Season,Hiroshima Toyo Carp,20,"Nagakawa, Katsuhiro",1,2,1,1,2,10,11.1,0.333,3.970,1.941,4.765,0.600,10.324,0.794,7.941,7.147,1.111,58,13,6,5,1,10,9,2,1,2,0,0,0,0,0,6,01205117
2010,Regular Season,Orix Buffaloes,14,"Furukawa, Shuichi",0,2,0,4,4,33,25.1,0.000,3.200,1.342,3.197,0.273,8.171,0.000,8.171,3.908,2.091,109,23,9,9,0,23,11,0,2,3,0,0,0,0,0,8,01205131
2010,Regular Season,Hiroshima Toyo Carp,19,"Ueno, Hirofumi",1,2,2,7,8,27,27.1,0.333,4.940,1.537,5.598,0.630,11.195,2.305,3.622,2.634,1.375,121,34,17,15,7,11,8,0,1,0,0,0,0,0,0,7,01305114
2010,Regular Season,Yokohama BayStars,58,"Ota, Atori",0,7,0,0,0,16,47.0,0.000,6.510,1.532,7.085,2.313,10.723,1.915,5.362,3.064,1.750,214,56,37,34,10,28,16,1,4,0,0,0,0,0,7,6,01305116
2010,Regular Season,Hanshin Tigers,26,"Egusa, Hirotaka",1,0,0,2,3,21,19.1,1.000,5.120,1.810,5.586,0.571,10.241,0.466,6.983,6.052,1.154,89,22,12,11,1,15,13,2,0,1,0,0,0,0,0,2,01305117
2010,Regular Season,Orix Buffaloes,17,"Katsuki, Ryota",3,1,1,4,7,46,56.2,0.750,3.020,1.306,3.494,0.478,9.529,0.476,5.559,2.224,2.500,243,60,22,19,3,35,14,0,4,3,0,0,0,0,1,10,01305119
2010,Climax Series - Final Stage,Chunichi Dragons,34,"Yamamoto, Masahiro",,,,,,1,4.1,,0.000,1.154,,,10.385,,10.385,0.000,,17,5,,0,,5,0,,0,,,0,,,1,0,01403862
2010,Japan Series,Chunichi Dragons,34,"Yamamoto, Masahiro",,,,,,1,3.0,,9.000,1.333,,,12.000,,6.000,0.000,,13,4,,3,,2,0,,0,,,0,,,1,0,01403862
2010,Regular Season,Chunichi Dragons,34,"Yamamoto, Masahiro",5,1,0,0,0,8,47.2,0.833,3.210,1.406,3.776,2.500,10.385,0.755,5.287,2.266,2.333,205,55,20,17,4,28,12,1,3,1,0,1,1,0,8,0,01403862
2010,Regular Season,Orix Buffaloes,48,"Yoshino, Makoto",0,0,0,0,0,4,1.2,0.000,27.000,4.200,27.000,1.250,27.000,0.000,5.400,10.800,0.500,12,5,5,5,0,1,2,0,1,0,0,0,0,0,0,0,01405111
2010,Climax Series - Final Stage,Chiba Lotte Marines,11,"Ohmine, Yuta",,,,,,1,2.0,,4.500,2.000,,,9.000,,4.500,9.000,0.500,10,2,,1,,1,2,,0,,,0,,,1,0,01505114
2010,Regular Season,Chiba Lotte Marines,11,"Ohmine, Yuta",3,6,0,0,0,13,71.1,0.333,5.170,1.570,6.056,3.692,9.841,1.514,6.561,4.290,1.529,320,78,48,41,12,52,34,0,3,1,0,2,1,0,13,0,01505114
2010,Regular Season,Tokyo Yakult Swallows,16,"Kato, Mikinori",1,1,0,0,0,8,15.0,0.500,6.600,1.867,6.600,1.375,11.400,1.800,4.200,5.400,0.778,71,19,11,11,3,7,9,1,0,0,0,0,0,0,2,4,01505116
