Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1949,Regular Season,Taiyo Robins,20,"Izutsu, Kenichi",2,4,,,,27,128.1,0.333,4.190,1.551,5.891,3.111,11.221,0.982,2.455,2.735,0.897,577,160,84,60,14,35,39,,1,1,0,3,0,1,7,14,01103878
1949,Regular Season,Hankyu Braves,16,"Imanishi, Rentaro",19,19,,,,51,315.2,0.500,3.100,1.210,3.535,2.431,8.781,0.656,2.224,2.110,1.054,1288,308,124,109,23,78,74,,3,0,0,23,3,3,37,13,01103892
1949,Regular Season,Daiei Stars,14,"Ikeda, Zenzo",11,17,,,,41,233.2,0.393,4.350,1.626,5.392,3.415,8.897,1.078,3.967,5.739,0.691,1059,231,140,113,28,103,149,,6,7,1,13,1,0,27,10,01103894
1949,Regular Season,Yomiuri Giants,21,"Kawasaki, Tokuji",19,9,,,,36,232.1,0.679,3.900,1.270,4.494,3.222,8.755,0.930,4.184,2.673,1.565,976,226,116,101,24,108,69,,6,0,1,16,3,0,26,10,01303891
1949,Regular Season,Osaka Tigers,27,"Komada, Keiji",0,0,,,,6,19.2,0.000,4.500,1.678,5.949,2.167,9.610,0.915,4.119,5.492,0.750,93,21,13,10,2,9,12,,0,0,0,0,0,0,1,4,01303898
1949,Regular Season,Tokyu Flyers,19,"Mori, Kotaro",6,4,,,,17,95.0,0.600,4.070,1.432,5.021,3.118,10.421,0.758,1.705,2.463,0.692,416,110,53,43,8,18,26,,0,0,0,4,1,1,10,7,01403874
1949,Regular Season,Yomiuri Giants,18,"Nakao, Hiroshi",13,10,,,,32,204.2,0.565,3.640,1.422,4.397,3.125,8.443,0.484,5.101,4.353,1.172,883,192,100,83,11,116,99,,3,1,1,14,0,0,24,8,01703878
1949,Regular Season,Daiei Stars,20,"Takano, Hiroyoshi",1,1,,,,10,33.2,0.500,3.970,1.574,5.614,2.100,9.624,0.535,2.941,4.545,0.647,155,36,21,15,2,11,17,,0,0,2,1,0,0,3,7,01703892
1949,Regular Season,Osaka Tigers,25,"Betto, Kaoru",0,1,,,,1,8.0,0.000,0.000,1.000,2.250,2.000,5.625,0.000,1.125,3.375,0.333,30,5,2,0,0,1,3,,0,0,0,1,0,0,1,0,01703896
1949,Regular Season,Yomiuri Giants,28,"Ogata, Toshiaki",0,1,,,,6,15.0,0.000,6.600,1.400,7.200,2.000,10.200,1.800,3.000,2.400,1.250,64,17,12,11,3,5,4,,0,1,0,0,0,0,0,4,11313894
1949,Regular Season,Tokyu Flyers,12,"Katayama, Hiroshi",16,15,,,,47,291.2,0.516,3.700,1.282,4.721,3.255,8.609,0.679,4.073,2.931,1.389,1242,279,153,120,22,132,95,,7,1,2,17,1,1,34,9,11313896
1949,Regular Season,Chunichi Dragons,5,"Kondo, Sadao",7,12,,,,35,186.1,0.368,3.610,1.417,5.023,2.971,9.660,0.483,2.125,3.091,0.688,804,200,104,75,10,44,64,,5,1,0,10,1,1,16,11,11313897
1949,Regular Season,Nankai Hawks,19,"Takesue, Yoshimasa",21,17,,,,51,333.1,0.553,3.130,1.257,3.672,2.667,8.046,0.486,4.941,3.267,1.512,1389,298,136,116,18,183,121,,7,1,3,24,3,1,36,13,11513898
1949,Regular Season,Tokyu Flyers,18,"Shiraki, Giichiro",16,14,,,,35,248.2,0.533,3.650,1.150,4.198,3.314,9.048,0.796,3.185,1.303,2.444,1018,250,116,101,22,88,36,,1,1,2,24,2,9,29,5,11713892
1949,Regular Season,Daiei Stars,12,"Hayashi, Giichi",1,1,,,,4,25.0,0.500,3.240,1.160,3.960,2.750,9.000,0.720,3.600,1.440,2.500,105,25,11,9,2,10,4,,0,0,0,2,0,0,2,2,11713898
1949,Regular Season,Chunichi Dragons,10,"Hattori, Tsuguhiro",24,10,,,,44,290.2,0.706,3.000,1.204,3.716,2.727,8.948,0.557,3.251,1.889,1.721,1194,289,120,97,18,105,61,,1,0,1,24,3,8,30,13,11913878
1949,Regular Season,Nankai Hawks,17,"Matsumoto, Tadashige",5,0,,,,22,79.0,1.000,2.510,1.380,3.987,1.591,7.747,0.342,4.785,4.671,1.024,347,68,35,22,3,42,41,,2,2,0,1,0,0,7,14,11913896
1949,Regular Season,Tokyu Flyers,1,"Yonekawa, Yasuo",3,2,,,,15,62.1,0.600,3.430,1.316,4.043,1.867,7.941,0.578,3.898,3.898,1.000,265,55,28,24,4,27,27,,1,0,0,1,0,0,5,9,11913898
1949,Regular Season,Osaka Tigers,30,"Wakabayashi, Tadashi",15,14,,,,43,271.0,0.517,3.290,1.269,3.886,2.721,9.000,0.465,3.089,2.424,1.274,1135,271,117,99,14,93,73,,3,1,1,19,4,2,25,16,13913872
1949,Regular Season,Hankyu Braves,17,"Okamura, Takao",0,0,,,,3,6.0,0.000,10.500,2.167,10.500,2.333,15.000,3.000,1.500,4.500,0.333,29,10,7,7,2,1,3,,0,0,0,0,0,0,0,2,21123896
1949,Regular Season,Daiei Stars,18,"Ogawa, Yoshiharu",1,2,,,,7,36.2,0.333,4.140,1.364,4.909,2.857,8.100,0.982,2.209,4.173,0.529,155,33,20,17,4,9,17,,0,0,0,1,0,0,7,0,21123898
1949,Regular Season,Taiyo Robins,15,"Kinoshita, Isamu",5,13,,,,25,135.1,0.278,5.690,1.485,6.584,3.960,11.305,1.397,2.527,2.062,1.226,603,170,99,86,21,38,31,,3,0,0,11,0,1,20,2,21323876
1949,Regular Season,Daiei Stars,15,"Kawamura, Akira",3,6,,,,26,88.2,0.333,7.380,1.985,8.120,3.077,14.211,1.421,2.132,3.654,0.583,432,140,80,73,14,21,36,,2,0,0,2,0,0,14,6,21323891
