Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1972,Regular Season,Kintetsu Buffaloes,17,"Bando, Satomi",2,1,,,,40,93.0,0.667,2.520,1.280,2.806,0.725,8.032,0.387,6.581,3.484,1.889,387,83,29,26,4,68,36,,4,1,0,1,0,0,6,16,01003821
1972,Regular Season,Kintetsu Buffaloes,21,"Igarashi, Hideo",1,1,,,,14,26.1,0.500,5.540,1.633,6.152,1.286,10.595,1.367,3.418,4.101,0.833,122,31,18,16,4,10,12,,0,0,0,0,0,0,2,6,01103826
1972,Regular Season,Hanshin Tigers,37,"Ikejima, Kazuhiko",3,3,,,,21,51.0,0.500,2.290,1.275,2.647,0.714,9.000,0.529,3.353,2.471,1.357,213,51,15,13,3,19,14,,1,0,0,1,1,0,9,7,01103841
1972,Regular Season,Lotte Orions,49,"Ueda, Yozo",1,3,,,,6,15.1,0.250,6.600,1.630,6.457,1.833,9.978,1.761,3.522,4.696,0.750,69,17,11,11,3,6,8,,0,0,0,0,0,0,4,1,01103845
1972,Regular Season,Lotte Orions,10,"Miyawaki, Satoshi",0,0,,,,3,5.0,0.000,3.600,1.200,3.600,0.667,7.200,0.000,1.800,3.600,0.500,19,4,2,2,0,1,2,,0,0,0,0,0,0,0,1,01203845
1972,Regular Season,Taiyo Whales,44,"Oikawa, Nobuji",0,1,,,,1,3.0,0.000,6.000,2.000,6.000,2.000,12.000,0.000,9.000,6.000,1.500,14,4,2,2,0,3,2,,0,0,0,0,0,0,1,0,01303820
1972,Regular Season,Nankai Hawks,11,"Ueda, Takuzo",0,1,,,,8,10.2,0.000,6.550,1.875,9.281,1.375,13.500,0.844,4.219,3.375,1.250,53,16,11,8,1,5,4,,1,0,0,0,0,0,0,6,01303824
1972,Regular Season,Nankai Hawks,16,"Emoto, Takenori",16,13,,,,38,237.1,0.552,3.040,1.361,3.603,2.500,7.774,0.569,4.361,4.475,0.975,1014,205,95,80,15,115,118,,9,7,0,14,1,0,32,3,01303843
1972,Regular Season,Nankai Hawks,24,"Kadota, Sumiyoshi",0,1,,,,12,24.0,0.000,3.750,1.542,4.125,0.917,7.875,1.125,5.625,6.000,0.938,107,21,11,10,3,15,16,,2,1,0,0,0,0,1,7,01303845
1972,Regular Season,Hankyu Braves,41,"Watanabe, Hiroki",0,0,,,,5,6.2,0.000,3.860,1.050,4.050,0.600,4.050,1.350,6.750,5.400,1.250,26,3,3,3,1,5,4,,0,0,0,0,0,0,0,1,01403845
