Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
2009,Regular Season,Yokohama BayStars,22,"Takasaki, Kentaro",4,0,1,5,9,56,74.0,1.000,4.010,1.311,4.378,0.643,9.851,0.608,7.176,1.946,3.688,312,81,36,33,5,59,16,3,1,2,0,0,0,0,0,11,01005114
2009,Regular Season,Tokyo Yakult Swallows,41,"Takai, Yuhei",0,0,0,0,0,1,1.0,0.000,0.000,1.000,0.000,0.000,9.000,0.000,0.000,0.000,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005117
2009,Climax Series - Final Stage,Tohoku Rakuten Golden Eagles,21,"Iwakuma, Hisashi",,,,,,2,8.1,,4.320,1.440,,,10.800,,6.480,2.160,3.000,38,10,,4,,6,2,,1,,,1,,,1,1,01105111
2009,Climax Series - First Stage,Tohoku Rakuten Golden Eagles,21,"Iwakuma, Hisashi",,,,,,1,9.0,,2.000,0.889,,,6.000,,7.000,2.000,3.500,35,6,,2,,7,2,,0,,,1,,,1,0,01105111
2009,Regular Season,Tohoku Rakuten Golden Eagles,21,"Iwakuma, Hisashi",13,6,0,0,0,24,169.0,0.684,3.250,1.314,3.302,2.583,9.533,0.799,6.444,2.290,2.814,710,179,62,61,15,121,43,1,6,3,0,5,0,1,24,0,01105111
2009,Regular Season,Tohoku Rakuten Golden Eagles,13,"Isaka, Ryohei",2,3,0,1,1,15,54.0,0.400,5.670,1.630,6.000,2.400,11.167,1.000,3.833,3.500,1.095,246,67,36,34,6,23,21,1,0,1,0,0,0,0,7,4,01105118
2009,Regular Season,Yomiuri Giants,37,"Fujita, Soichi",1,0,0,2,3,19,17.1,1.000,2.080,1.212,2.596,0.263,10.385,0.519,5.192,0.519,10.000,72,20,5,4,1,10,1,0,0,0,0,0,0,0,0,6,01203886
2009,Regular Season,Hanshin Tigers,15,"Fujita, Taiyo",0,0,0,0,0,2,1.1,0.000,6.750,3.750,6.750,0.500,27.000,0.000,6.750,6.750,1.000,9,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,01205113
2009,Regular Season,Saitama Seibu Lions,45,"Fujita, Taiyo",2,0,3,4,6,25,27.0,1.000,2.000,1.222,2.000,0.240,8.000,0.667,3.333,3.000,1.111,113,24,6,6,2,10,9,2,1,0,0,0,0,0,0,8,01205113
2009,Climax Series - Final Stage,Hokkaido Nippon-Ham Fighters,19,"Hayashi, Masanori",,,,,,3,2.2,,3.380,0.375,,,3.375,,6.750,0.000,,9,1,,1,,2,0,,0,,,0,,,0,2,01205115
2009,Japan Series,Hokkaido Nippon-Ham Fighters,19,"Hayashi, Masanori",,,,,,5,3.2,,0.000,0.545,,,4.909,,9.818,0.000,,13,2,,0,,4,0,,0,,,0,,,0,1,01205115
2009,Regular Season,Hokkaido Nippon-Ham Fighters,19,"Hayashi, Masanori",3,2,0,9,12,46,46.0,0.600,3.330,1.304,3.326,0.370,6.848,0.587,8.217,4.891,1.680,197,35,17,17,3,42,25,3,3,4,0,0,0,0,0,7,01205115
2009,Regular Season,Tohoku Rakuten Golden Eagles,20,"Hasebe, Kohei",5,8,0,1,1,25,109.1,0.385,5.190,1.655,5.680,2.760,10.866,0.988,5.351,4.034,1.327,499,132,69,63,12,65,49,1,6,8,0,0,0,0,20,3,01205116
2009,Regular Season,Hiroshima Toyo Carp,20,"Nagakawa, Katsuhiro",3,6,36,3,6,56,56.0,0.333,2.730,1.321,3.214,0.357,8.518,0.482,7.714,3.375,2.286,241,53,20,17,3,48,21,3,1,4,0,0,0,0,0,51,01205117
2009,Regular Season,Hiroshima Toyo Carp,19,"Ueno, Hirofumi",0,0,0,0,0,8,7.2,0.000,7.040,1.826,7.043,0.750,15.261,1.174,3.522,1.174,3.000,36,13,6,6,1,3,1,0,0,1,0,0,0,0,0,3,01305114
2009,Regular Season,Yokohama BayStars,58,"Ota, Atori",0,0,0,0,0,1,2.0,0.000,4.500,2.000,4.500,1.000,9.000,0.000,4.500,9.000,0.500,11,2,1,1,0,1,2,0,0,1,0,0,0,0,0,1,01305116
2009,Regular Season,Hanshin Tigers,26,"Egusa, Hirotaka",4,5,0,11,15,62,63.0,0.444,2.710,1.429,3.000,0.339,7.143,0.429,9.286,5.714,1.625,274,50,21,19,3,65,40,0,2,5,2,0,0,0,0,12,01305117
2009,Regular Season,Orix Buffaloes,17,"Katsuki, Ryota",3,3,0,20,23,64,64.2,0.500,4.180,1.237,4.593,0.516,9.046,0.974,4.871,2.088,2.333,268,65,33,30,7,35,15,2,5,1,0,0,0,0,0,11,01305119
2009,Regular Season,Chunichi Dragons,34,"Yamamoto, Masahiro",1,4,0,0,0,6,27.0,0.200,10.670,2.111,11.333,5.667,15.000,1.667,4.667,4.000,1.167,137,45,34,32,5,14,12,1,0,1,0,0,0,0,6,0,01403862
2009,Regular Season,Tokyo Yakult Swallows,57,"Maruyama, Takashi",0,0,0,2,2,9,7.2,0.000,7.040,1.826,7.043,0.667,7.043,1.174,7.043,9.391,0.750,36,6,6,6,1,6,8,0,0,0,0,0,0,0,0,4,01405110
2009,Regular Season,Orix Buffaloes,48,"Yoshino, Makoto",0,1,0,0,0,12,12.0,0.000,7.500,1.833,9.750,1.083,10.500,0.750,6.000,6.000,1.000,57,14,13,10,1,8,8,0,3,0,0,0,0,0,1,4,01405111
2009,Japan Series,Yomiuri Giants,92,"Kimura, Shota",,,,,,2,0.2,,27.000,6.000,,,54.000,,0.000,0.000,,6,4,,2,,0,0,,0,,,0,,,0,0,01505110
2009,Regular Season,Yomiuri Giants,92,"Kimura, Shota",0,0,0,3,3,25,29.1,0.000,3.380,1.193,3.989,0.520,7.057,0.614,7.057,3.682,1.917,118,23,13,11,2,23,12,1,0,1,0,0,0,0,0,6,01505110
2009,Regular Season,Hanshin Tigers,61,"Kanemura, Daiyu",0,0,0,0,0,1,1.0,0.000,0.000,2.000,0.000,0.000,0.000,0.000,9.000,18.000,0.500,5,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,01505112
2009,Regular Season,Chiba Lotte Marines,1,"Ohmine, Yuta",5,6,0,0,0,16,95.0,0.455,5.780,1.579,5.874,3.875,10.895,1.042,5.589,3.316,1.686,428,115,62,61,11,59,35,0,5,2,0,2,1,0,16,0,01505114
2009,Regular Season,Tokyo Yakult Swallows,16,"Kato, Mikinori",0,0,0,0,0,1,0.0,0.000,,,,5.000,,,,,,5,5,5,5,1,0,0,0,0,1,0,0,0,0,0,0,01505116
2009,Regular Season,Tohoku Rakuten Golden Eagles,58,"Karashima, Wataru",0,0,0,0,0,2,5.0,0.000,9.000,2.200,9.000,2.500,18.000,0.000,3.600,1.800,2.000,25,10,5,5,0,2,1,0,0,0,0,0,0,0,0,0,01505118
2009,Regular Season,Saitama Seibu Lions,23,"Ming-Chieh, Hsu",1,2,0,1,1,16,40.1,0.333,3.790,1.562,4.463,1.250,9.372,0.669,4.686,4.686,1.000,179,42,20,17,3,21,21,3,3,1,0,1,0,0,4,5,01605111
2009,Regular Season,Yokohama BayStars,14,"Kobayashi, Futoshi",1,8,0,0,0,12,66.1,0.111,4.480,1.402,5.563,3.417,9.362,0.678,5.020,3.256,1.542,295,69,41,33,5,37,24,1,4,4,2,1,0,0,12,0,01705116
2009,Climax Series - First Stage,Tokyo Yakult Swallows,49,"I, Hechon",,,,,,1,0.1,,0.000,0.000,,,0.000,,27.000,0.000,,1,0,,0,,1,0,,0,,,0,,,0,0,01805118
2009,Regular Season,Tokyo Yakult Swallows,49,"I, Hechon",1,1,1,12,13,42,37.0,0.500,3.650,1.514,3.649,0.357,10.216,0.730,6.568,3.405,1.929,164,42,15,15,3,27,14,2,2,1,0,0,0,0,1,10,01805118
2009,Regular Season,Saitama Seibu Lions,57,"Taninaka, Shinji",0,0,0,0,0,2,4.0,0.000,13.500,3.250,13.500,3.000,24.750,2.250,2.250,4.500,0.500,25,11,6,6,1,1,2,0,0,0,0,0,0,0,0,2,01903884
2009,Regular Season,Tokyo Yakult Swallows,29,"Tanaka, Yuki",5,6,0,0,0,19,100.2,0.455,3.400,1.391,3.666,2.158,9.298,0.715,6.884,3.219,2.139,435,104,41,38,8,77,36,2,7,3,0,1,0,0,19,0,01903886
2009,Regular Season,Saitama Seibu Lions,54,"Graman, Alex",0,2,3,0,0,6,5.0,0.000,5.400,1.600,5.400,0.500,10.800,1.800,1.800,3.600,0.500,22,6,3,3,1,1,2,2,0,1,0,0,0,0,0,6,03105112
2009,Regular Season,Yomiuri Giants,29,"Greisinger, Seth",13,6,0,0,0,25,161.0,0.684,3.470,1.236,4.304,3.080,9.671,0.615,5.087,1.453,3.500,675,173,77,62,11,91,26,0,5,4,3,1,1,0,25,0,03105114
