Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1986,Regular Season,Hankyu Braves,34,"Mori, Koji",0,0,0,,,35,31.2,0.000,3.980,1.263,5.116,0.514,9.947,1.705,7.105,1.421,5.000,139,35,18,14,6,25,5,,3,0,0,0,0,0,0,3,01003865
1986,Regular Season,Chunichi Dragons,17,"Ushijima, Kazuhiko",3,5,16,,,35,55.0,0.375,2.780,1.182,2.945,0.514,7.527,0.818,7.527,3.109,2.421,227,46,18,17,5,46,19,,0,1,0,0,0,0,0,29,01103861
1986,Regular Season,Nankai Hawks,12,"Inoe, Yuji",4,8,11,,,40,127.0,0.333,4.390,1.331,4.677,1.650,8.362,1.346,6.803,3.614,1.882,540,118,66,62,19,96,51,,1,5,0,2,0,0,14,20,01103863
1986,Regular Season,Hanshin Tigers,54,"Maeda, Koji",0,0,0,,,2,1.2,0.000,5.400,1.200,5.400,0.500,10.800,0.000,5.400,0.000,,7,2,1,1,0,1,0,,0,0,0,0,0,0,0,0,01203869
1986,Regular Season,Yokohama Taiyo Whales,17,"Saito, Akio",5,6,23,,,44,78.0,0.455,1.850,0.962,2.077,0.409,7.154,1.154,5.654,1.500,3.769,301,62,18,16,10,49,13,,0,0,0,0,0,0,0,41,01303844
1986,Regular Season,Yokohama Taiyo Whales,15,"Kadota, Fumiaki",5,1,0,,,35,62.0,0.833,2.470,1.016,2.758,0.543,7.403,0.871,4.500,1.742,2.583,247,51,19,17,6,31,12,,2,0,0,0,0,0,0,7,01303846
1986,Regular Season,Yomiuri Giants,17,"Comstock, Keith",0,2,0,,,3,10.1,0.000,7.840,1.645,7.839,3.000,10.452,0.000,6.097,4.355,1.400,49,12,9,9,0,7,5,,2,0,0,0,0,0,2,0,01303860
1986,Regular Season,Lotte Orions,34,"Kasahara, Eiichi",0,2,0,,,2,6.1,0.000,7.110,2.526,7.105,2.500,9.947,1.421,7.105,12.789,0.556,34,7,5,5,1,5,9,,0,0,0,0,0,0,2,0,01303862
1986,Regular Season,Nippon-Ham Fighters,0,"Ohata, Toru",0,0,0,,,7,5.1,0.000,13.500,3.188,13.500,1.143,20.250,1.688,6.750,8.438,0.800,32,12,8,8,1,4,5,,1,0,0,0,0,0,0,0,01303867
1986,Regular Season,Chunichi Dragons,18,"Kashima, Tadashi",3,4,0,,,24,78.1,0.429,4.600,1.353,4.940,1.792,9.651,1.838,6.089,2.528,2.409,334,84,43,40,16,53,22,,3,3,1,1,1,0,9,3,01303869
1986,Regular Season,Chunichi Dragons,34,"Yamamoto, Masahiro",0,0,0,,,1,0.2,0.000,27.000,4.500,27.000,2.000,27.000,13.500,27.000,13.500,2.000,5,2,2,2,1,2,1,,0,0,0,0,0,0,0,0,01403862
1986,Regular Season,Seibu Lions,44,"Kurohara, Yuji",0,0,0,,,7,21.1,0.000,5.060,1.313,6.328,2.143,10.547,2.109,4.641,1.266,3.667,90,25,15,12,5,11,3,,1,0,0,0,0,0,1,3,01503867
1986,Regular Season,Chunichi Dragons,19,"Yonemura, Akira",1,1,0,,,29,61.0,0.500,2.210,1.016,2.361,0.552,7.230,0.148,6.492,1.918,3.385,237,49,16,15,1,44,13,,0,2,1,0,0,0,1,6,01603860
1986,Regular Season,Yokohama Taiyo Whales,12,"Takahashi, Kazuhiko",2,5,1,,,27,59.2,0.286,4.370,1.291,6.034,1.481,9.352,1.508,7.089,2.263,3.133,259,62,40,29,10,47,15,,2,3,0,0,0,0,7,10,01703862
1986,Regular Season,Hiroshima Toyo Carp,11,"Takagi, Nobuhiro",1,4,0,,,7,24.0,0.200,6.000,1.625,7.125,2.714,9.750,1.125,8.625,4.875,1.769,113,26,19,16,3,23,13,,0,2,0,1,0,1,6,0,01703865
1986,Regular Season,Seibu Lions,21,"Higashio, Osamu",12,11,2,,,31,168.1,0.522,4.220,1.248,4.545,2.742,9.784,1.550,2.780,1.444,1.926,703,183,85,79,29,52,27,,7,1,0,8,0,2,22,9,01903828
1986,Regular Season,Hanshin Tigers,47,"Fujiwara, Masashi",0,2,0,,,25,43.1,0.000,4.150,1.362,4.777,0.920,8.515,1.246,6.646,3.738,1.778,188,41,23,20,6,32,18,,1,4,0,0,0,0,2,5,11013861
1986,Regular Season,Nankai Hawks,21,"Nishikawa, Yoshiaki",10,10,1,,,26,159.2,0.500,3.890,1.309,4.340,2.962,9.301,1.015,4.228,2.480,1.705,682,165,77,69,18,75,44,,4,0,1,9,1,2,22,2,11013862
1986,Regular Season,Nankai Hawks,13,"Nakajo, Yoshinobu",0,0,1,,,37,41.0,0.000,3.070,1.585,3.512,0.432,10.317,0.439,4.390,3.951,1.111,182,47,16,14,2,20,18,,0,1,0,0,0,0,1,4,11013867
1986,Regular Season,Yokohama Taiyo Whales,11,"Horii, Tsuneo",7,4,2,,,47,71.0,0.636,3.930,1.366,4.310,0.723,10.394,1.014,5.704,1.901,3.000,301,82,34,31,8,45,15,,0,1,0,0,0,0,1,10,11213863
1986,Regular Season,Nankai Hawks,11,"Hatayama, Hitoshi",0,0,0,,,3,6.2,0.000,9.450,2.100,9.450,2.333,9.450,4.050,5.400,9.450,0.571,33,7,7,7,3,4,7,,0,0,0,0,0,0,1,2,11213867
1986,Regular Season,Kintetsu Buffaloes,13,"Ishimoto, Yoshiaki",8,3,32,,,64,117.0,0.727,3.380,1.402,3.769,0.766,8.154,1.308,6.846,4.462,1.534,496,106,49,44,17,89,58,,5,0,0,0,0,0,0,58,11313863
1986,Regular Season,Seibu Lions,52,"Oda, Shinya",2,1,1,,,35,28.2,0.667,3.450,1.221,3.453,0.314,7.221,0.942,4.395,3.767,1.167,115,23,11,11,3,14,12,,1,0,0,0,0,0,1,4,11313869
1986,Regular Season,Hanshin Tigers,25,"Yamamoto, Kazuyuki",11,3,15,,,49,86.0,0.786,1.670,0.953,2.198,0.429,7.012,0.733,8.372,1.570,5.333,342,67,21,16,7,80,15,,2,3,0,0,0,0,1,42,11413845
1986,Regular Season,Yomiuri Giants,67,"Kinoshita, Tomohiro",0,1,0,,,37,25.2,0.000,3.860,1.208,4.208,0.324,6.662,0.701,9.117,4.208,2.167,109,19,12,11,2,26,12,,4,0,0,0,0,0,0,3,11513861
1986,Regular Season,Yomiuri Giants,18,"Kuwata, Masumi",2,1,0,,,15,61.1,0.667,5.140,1.321,5.283,2.400,9.391,1.908,8.364,2.495,3.353,261,64,36,35,13,57,17,,1,2,0,1,0,0,12,0,11513862
1986,Regular Season,Hiroshima Toyo Carp,48,"Kiyokawa, Eiji",0,0,1,,,50,42.1,0.000,2.550,0.969,2.976,0.280,6.591,0.850,9.567,2.126,4.500,166,31,14,12,4,45,10,,2,0,0,0,0,0,0,9,11513869
1986,Regular Season,Kintetsu Buffaloes,33,"Yota, Masahiko",2,3,0,,,40,77.2,0.400,3.940,1.455,5.099,1.100,8.575,1.854,3.708,4.519,0.821,343,74,44,34,16,32,39,,1,3,0,1,0,0,3,3,11613860
1986,Regular Season,Kintetsu Buffaloes,34,"Murata, Tatsumi",14,10,0,,,30,181.0,0.583,4.080,1.387,4.575,3.067,9.845,1.492,4.177,2.635,1.585,769,198,92,82,30,84,53,,6,1,0,5,2,0,27,1,11713840
1986,Regular Season,Nippon-Ham Fighters,29,"Shiba, Tadashi",0,0,0,,,1,2.0,0.000,0.000,0.500,0.000,0.000,0.000,0.000,4.500,4.500,1.000,8,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,11713862
1986,Regular Season,Kintetsu Buffaloes,22,"Sumitomo, Kazuya",0,0,0,,,18,26.2,0.000,4.390,1.350,4.725,0.778,9.450,1.688,7.425,2.700,2.750,114,28,14,13,5,22,8,,0,0,0,0,0,0,0,3,11713865
1986,Regular Season,Nippon-Ham Fighters,17,"Sato, Seiichi",4,4,0,,,21,76.1,0.500,3.420,1.480,3.655,1.476,8.253,1.179,6.249,5.070,1.233,331,70,31,29,10,53,43,,3,8,0,2,1,0,9,4,11713867
1986,Regular Season,Nankai Hawks,26,"Fujita, Manabu",0,0,0,,,1,1.0,0.000,9.000,2.000,9.000,1.000,18.000,0.000,0.000,0.000,,4,2,1,1,0,0,0,,0,0,0,0,0,0,0,0,11913842
1986,Regular Season,Hiroshima Toyo Carp,19,"Niimi, Satoshi",0,0,0,,,12,15.0,0.000,3.600,1.400,4.200,0.583,11.400,0.000,6.000,1.200,5.000,66,19,7,6,0,10,2,,1,1,0,0,0,0,0,9,11913847
