Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1955,Regular Season,Tombo Unions,16,"Taki, Yoshihiko",9,14,,,,46,198.2,0.391,3.660,1.168,4.213,2.022,8.200,0.861,4.032,2.310,1.745,825,181,93,81,19,89,51,,8,4,0,7,2,1,20,23,01003805
1955,Regular Season,Mainichi Orions,11,"Aramaki, Atsushi",18,12,,,,49,245.0,0.600,2.350,1.069,2.571,1.429,7.457,0.478,4.776,2.167,2.203,972,203,70,64,13,130,59,,0,3,0,11,1,2,19,23,01103801
1955,Regular Season,Daiei Stars,21,"Iio, Tameo",2,13,,,,37,157.0,0.133,2.640,1.217,3.210,1.514,7.968,0.172,4.758,2.981,1.596,640,139,56,46,3,83,52,,3,4,0,5,0,1,16,12,01103803
1955,Regular Season,Toei Flyers,18,"Imanishi, Rentaro",2,12,,,,20,77.0,0.143,3.970,1.403,4.792,2.050,9.935,0.584,2.805,2.688,1.043,325,85,41,34,5,24,23,,0,2,0,2,1,0,14,2,01103892
1955,Regular Season,Taiyo Whales,32,"Suzuki, Shigeru",1,4,,,,11,40.1,0.200,3.730,1.339,5.802,2.364,10.264,1.339,4.686,1.785,2.625,172,46,26,17,6,21,8,,1,0,0,1,0,0,4,6,01203800
1955,Regular Season,Kintetsu Pearls,37,"Nagai, Yasuo",9,11,,,,51,203.2,0.450,3.130,1.242,3.668,1.627,7.910,0.530,5.612,3.270,1.716,848,179,83,71,12,127,74,,2,2,3,3,0,0,20,18,01203807
1955,Regular Season,Hankyu Braves,21,"Takada, Kosaku",0,0,,,,3,6.1,0.000,3.860,1.895,4.263,1.000,11.368,0.000,2.842,5.684,0.500,31,8,3,3,0,2,4,,0,0,0,0,0,0,0,1,01203809
1955,Regular Season,Nishitetsu Lions,21,"Kawasaki, Tokuji",17,15,,,,43,217.2,0.531,2.390,1.126,2.729,1.535,8.063,0.248,3.639,2.067,1.760,876,195,66,58,6,88,50,,1,1,0,8,3,2,22,17,01303891
1955,Regular Season,Osaka Tigers,4,"Komada, Keiji",5,4,,,,14,67.1,0.556,2.510,1.040,3.609,1.929,8.020,0.802,1.871,1.337,1.400,267,60,27,19,6,14,10,,1,1,0,4,2,1,10,2,01303898
1955,Regular Season,Mainichi Orions,39,"Takahashi, Koichi",0,1,,,,1,2.0,0.000,4.500,2.500,9.000,2.000,22.500,0.000,0.000,0.000,,14,5,2,1,0,0,0,,2,0,0,0,0,0,1,0,01403800
1955,Regular Season,Tombo Unions,3,"Hyodo, Tadashi",0,0,,,,3,5.0,0.000,9.000,2.000,10.800,2.000,10.800,0.000,7.200,7.200,1.000,25,6,6,5,0,4,4,,1,0,0,0,0,0,0,2,01403807
1955,Regular Season,Chunichi Dragons,39,"Okuhara, Tameo",0,0,,,,1,2.0,0.000,0.000,2.000,4.500,1.000,9.000,0.000,13.500,9.000,1.500,11,2,1,0,0,3,2,,0,0,0,0,0,0,0,1,01503800
1955,Regular Season,Taiyo Whales,43,"Sugiura, Ryutaro",0,0,,,,2,4.0,0.000,13.500,1.750,13.500,3.000,13.500,6.750,6.750,2.250,3.000,19,6,6,6,3,3,1,,0,0,0,0,0,0,0,2,01503803
1955,Regular Season,Mainichi Orions,43,"Tobe, Takayasu",0,1,,,,2,3.0,0.000,3.000,2.333,3.000,0.500,15.000,0.000,6.000,6.000,1.000,15,5,1,1,0,2,2,,0,0,0,0,0,0,1,0,01603800
1955,Regular Season,Hankyu Braves,12,"Shibata, Eiji",17,8,,,,50,235.2,0.680,2.560,1.095,2.979,1.560,8.364,0.153,4.239,1.489,2.846,946,219,78,67,4,111,39,,5,0,0,3,0,2,18,26,01603801
1955,Regular Season,Mainichi Orions,15,"Miyazaki, Kazuo",4,1,,,,30,77.1,0.800,2.190,1.228,3.259,0.933,9.078,0.466,5.353,1.978,2.706,318,78,28,19,4,46,17,,0,1,0,0,0,0,10,8,01603805
1955,Regular Season,Yomiuri Giants,18,"Nakao, Hiroshi",16,9,,,,31,183.0,0.640,2.110,1.055,2.656,1.742,7.328,0.541,3.984,2.164,1.841,722,149,54,43,11,81,44,,5,0,0,7,1,3,23,6,01703878
1955,Regular Season,Taiyo Whales,16,"Takano, Hiroyoshi",0,3,,,,5,25.2,0.000,4.850,1.169,5.961,3.400,7.013,1.753,3.857,3.506,1.100,112,20,17,14,5,11,10,,1,1,0,0,0,0,4,1,01703892
1955,Regular Season,Toei Flyers,62,"Kubota, Osamu",3,4,,,,16,68.0,0.429,3.970,1.250,4.235,2.000,8.206,0.397,3.441,3.044,1.130,285,62,32,30,3,26,23,,0,2,0,0,0,0,12,2,01903800
1955,Regular Season,Mainichi Orions,14,"Yamane, Toshihide",3,5,,,,21,91.0,0.375,2.370,1.077,3.066,1.476,7.813,0.198,2.374,1.879,1.263,364,79,31,24,2,24,19,,1,3,0,1,1,0,13,4,01903803
1955,Regular Season,Toei Flyers,47,"Hara, Toshitada",0,2,,,,17,36.2,0.000,1.700,1.500,3.436,0.824,6.873,0.000,5.400,6.627,0.815,161,28,14,7,0,22,27,,2,3,0,0,0,0,2,3,03103800
1955,Regular Season,Daiei Stars,15,"Takamatsu, Toshio",6,17,,,,36,148.0,0.261,3.100,1.155,4.378,2.000,7.966,0.243,3.345,2.432,1.375,602,131,72,51,4,55,40,,1,6,1,3,1,2,18,13,03103801
1955,Regular Season,Kokutetsu Swallows,31,"Mitsubayashi, Seiji",1,1,,,,8,25.2,0.500,3.120,1.325,3.156,1.125,7.013,0.351,5.610,4.909,1.143,111,20,9,9,1,16,14,,2,0,0,1,0,0,3,3,03103809
1955,Regular Season,Yomiuri Giants,29,"Matsuda, Kiyoshi",0,0,,,,2,2.0,0.000,0.000,1.500,4.500,0.500,9.000,0.000,0.000,4.500,0.000,8,2,1,0,0,0,1,,0,0,0,0,0,0,0,1,03203801
