Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1974,Regular Season,Kintetsu Buffaloes,17,"Bando, Satomi",10,10,3,,,36,162.1,0.500,3.560,1.158,3.659,1.833,8.205,0.887,3.548,2.218,1.600,656,148,66,64,16,64,40,,3,5,0,6,0,0,22,9,01003821
1974,Regular Season,Hiroshima Toyo Carp,12,"Matsubayashi, Shigeru",1,2,0,,,30,57.0,0.333,2.840,1.211,3.316,0.700,7.421,1.105,5.053,3.474,1.455,230,47,21,18,7,32,22,,5,0,0,0,0,0,4,4,01003847
1974,Regular Season,Kintetsu Buffaloes,21,"Igarashi, Hideo",0,0,0,,,5,5.2,0.000,0.000,2.118,0.000,0.000,17.471,0.000,3.176,1.588,2.000,25,11,0,0,0,2,1,,0,0,0,0,0,0,0,4,01103826
1974,Regular Season,Hanshin Tigers,37,"Ikejima, Kazuhiko",0,0,0,,,1,2.0,0.000,4.500,1.000,13.500,3.000,4.500,4.500,0.000,4.500,0.000,9,1,3,1,1,0,1,,0,0,0,0,0,0,0,0,01103841
1974,Regular Season,Hiroshima Toyo Carp,11,"Ikegaya, Kojiro",2,4,0,,,22,46.0,0.333,5.090,1.478,5.870,1.364,9.978,1.565,4.891,3.326,1.471,200,51,30,26,8,25,17,,1,0,1,1,0,0,6,7,01103849
1974,Regular Season,Nankai Hawks,11,"Ueda, Takuzo",4,3,1,,,32,63.2,0.571,2.250,1.209,3.393,0.750,7.209,0.848,3.393,3.675,0.923,259,51,24,16,6,24,26,,0,1,1,0,0,0,0,8,01303824
1974,Regular Season,Nankai Hawks,16,"Emoto, Takenori",13,12,0,,,34,216.2,0.520,3.150,1.366,3.905,2.765,7.685,0.789,4.818,4.611,1.045,921,185,94,76,19,116,111,,14,5,3,9,0,0,33,0,01303843
1974,Regular Season,Taiyo Whales,45,"Okue, Hideyuki",6,5,0,,,51,100.2,0.545,3.210,1.341,4.113,0.902,7.957,0.805,3.397,4.113,0.826,433,89,46,36,9,38,46,,6,2,1,0,0,0,2,13,01303847
1974,Regular Season,Hiroshima Toyo Carp,50,"Omata, Susumu",0,0,0,,,1,0.2,0.000,13.500,6.000,13.500,1.000,27.000,0.000,0.000,27.000,0.000,6,2,1,1,0,0,2,,0,0,0,0,0,0,0,0,01303849
1974,Regular Season,Hankyu Braves,41,"Watanabe, Hiroki",1,0,0,,,35,54.0,1.000,2.670,1.296,3.333,0.571,7.000,0.333,4.833,4.667,1.036,225,42,20,16,2,29,28,,2,3,0,0,0,0,2,7,01403845
1974,Regular Season,Kintetsu Buffaloes,49,"Kato, Hideo",1,4,3,,,38,66.0,0.200,3.680,1.136,3.682,0.711,7.500,0.955,4.773,2.727,1.750,266,55,27,27,7,35,20,,2,0,1,0,0,0,0,16,01503824
1974,Regular Season,Taiyo Whales,24,"Kotani, Tadakatsu",0,4,0,,,33,54.1,0.000,4.670,1.307,4.969,0.909,8.448,1.491,6.129,3.313,1.850,232,51,30,28,9,37,20,,3,0,0,0,0,0,1,10,01503826
1974,Regular Season,Yomiuri Giants,21,"Takahashi, Kazumi",2,11,0,,,37,121.1,0.154,5.130,1.541,5.489,2.000,10.088,0.964,5.563,3.783,1.471,547,136,74,69,13,75,51,,8,1,0,2,1,0,22,6,01703820
1974,Regular Season,Taiheiyo Club Lions,21,"Higashio, Osamu",6,9,0,,,27,123.0,0.400,3.440,1.317,4.024,2.037,8.488,0.878,4.244,3.366,1.261,513,116,55,47,12,58,46,,7,1,0,7,1,1,19,7,01903828
1974,Regular Season,Taiyo Whales,33,"Takahashi, Shigeyuki",7,9,2,,,35,125.0,0.438,4.970,1.408,5.544,2.200,10.368,1.224,4.896,2.304,2.125,541,144,77,69,17,68,32,,11,0,1,3,0,0,19,7,01903829
1974,Regular Season,Nippon-Ham Fighters,12,"Fujiwara, Makoto",2,4,3,,,31,53.1,0.333,3.910,1.444,4.388,0.839,8.606,1.013,4.219,4.388,0.962,232,51,26,23,6,25,26,,0,3,0,0,0,0,4,14,11013828
1974,Regular Season,Lotte Orions,38,"Narishige, Haruo",0,2,0,,,14,29.2,0.000,2.700,1.045,3.034,0.714,5.461,0.607,3.944,3.944,1.000,114,18,10,9,2,13,13,,1,0,1,0,0,0,1,5,11013845
1974,Regular Season,Yakult Swallows,33,"Yasuki, Shoji",0,0,0,,,4,8.0,0.000,1.130,1.375,1.125,0.250,9.000,0.000,7.875,3.375,2.333,32,8,1,1,0,7,3,,0,0,0,0,0,0,0,3,11213828
1974,Regular Season,Nippon-Ham Fighters,3,"Ley, Terry",3,2,0,,,13,43.1,0.600,3.350,1.269,3.531,1.308,4.777,0.623,5.815,6.646,0.875,180,23,17,16,3,28,32,,2,2,3,2,0,0,6,2,11213849
1974,Regular Season,Lotte Orions,20,"Kitaru, Masaaki",13,6,2,,,36,201.0,0.684,3.090,1.164,3.537,2.194,8.149,0.761,3.806,2.328,1.635,820,182,79,69,17,85,52,,9,3,1,11,1,1,26,8,11313822
1974,Regular Season,Chunichi Dragons,16,"Ito, Hisatoshi",0,1,0,,,9,17.2,0.000,7.500,1.925,8.151,1.778,13.755,0.509,5.094,3.566,1.429,85,27,16,15,1,10,7,,0,0,0,0,0,0,2,3,11313824
1974,Regular Season,Yakult Swallows,15,"Ishioka, Kozo",6,5,8,,,33,70.1,0.545,2.060,0.896,2.431,0.576,4.863,0.896,6.142,3.199,1.920,265,38,19,16,7,48,25,,1,0,0,0,0,0,1,24,11313829
1974,Regular Season,Nippon-Ham Fighters,41,"Eda, Koichi",0,0,1,,,16,17.0,0.000,4.240,1.176,4.765,0.563,10.059,1.059,5.824,0.529,11.000,69,19,9,8,2,11,1,,1,0,0,0,0,0,0,6,11313847
1974,Regular Season,Chunichi Dragons,27,"Mizutani, Hisanobu",1,1,0,,,33,61.2,0.500,4.060,1.216,4.524,0.939,8.319,1.168,5.984,2.627,2.278,257,57,31,28,8,41,18,,1,0,0,0,0,0,1,8,11413808
1974,Regular Season,Nippon-Ham Fighters,17,"Yamazaki, Takeaki",1,0,0,,,11,9.1,1.000,10.000,1.929,9.643,0.909,10.607,2.893,3.857,6.750,0.571,46,11,10,10,3,4,7,,1,0,0,0,0,0,0,2,11413820
1974,Regular Season,Taiheiyo Club Lions,30,"Maeda, Kosuke",0,0,0,,,4,2.0,0.000,22.500,3.500,22.500,1.250,9.000,4.500,0.000,22.500,0.000,12,2,5,5,1,0,5,,0,0,0,0,0,0,0,0,11413841
1974,Regular Season,Hanshin Tigers,25,"Yamamoto, Kazuyuki",6,8,1,,,32,125.1,0.429,3.380,1.141,3.949,1.719,8.258,1.221,4.668,2.011,2.321,515,115,55,47,17,65,28,,1,0,0,4,1,2,14,3,11413845
1974,Regular Season,Kintetsu Buffaloes,40,"Oba, Takahiro",0,0,0,,,11,15.1,0.000,3.600,1.500,3.522,0.545,7.630,0.587,4.109,5.870,0.700,68,13,6,6,1,7,10,,0,1,1,0,0,0,0,4,11513824
