Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
2013,Regular Season,Yokohama DeNA Baystars,22,"Takasaki, Kentaro",2,5,0,4,5,20,66.1,0.286,5.830,1.613,5.970,2.200,10.312,1.357,7.327,4.206,1.742,298,76,44,43,10,54,31,0,0,0,0,0,0,0,9,3,01005114
2013,Regular Season,Fukuoka Softbank Hawks,41,"Senga, Koudai",1,4,1,17,18,51,56.1,0.200,2.400,1.030,2.556,0.314,5.112,0.160,13.580,4.154,3.269,232,32,16,15,1,85,26,0,1,10,1,0,0,0,0,12,01005133
2013,Regular Season,Fukuoka Softbank Hawks,30,"Takeda, Shota",4,4,0,0,0,17,93.0,0.500,3.480,1.581,3.677,2.235,7.645,0.290,5.419,6.581,0.824,415,79,38,36,3,56,68,0,6,4,0,0,0,0,17,0,01005135
2013,Regular Season,Fukuoka Softbank Hawks,16,"Higashihama, Nao",3,1,0,0,0,5,28.2,0.750,2.830,1.256,4.709,3.000,8.477,1.256,7.849,2.826,2.778,120,27,15,9,4,25,9,0,1,0,0,1,1,1,5,0,01005137
2013,Regular Season,Orix Buffaloes,29,"Igawa, Kei",3,3,0,0,0,9,48.2,0.500,2.590,1.295,2.774,1.667,8.877,0.370,7.582,2.774,2.733,205,48,15,14,2,41,15,0,2,2,0,0,0,0,9,0,01103886
2013,Regular Season,Tokyo Yakult Swallows,51,"Fujita, Taiyo",0,0,1,1,1,20,18.2,0.000,1.930,1.018,2.411,0.250,6.268,1.446,2.893,2.893,1.000,78,13,5,4,3,6,6,0,3,2,0,0,0,0,0,8,01205113
2013,Regular Season,Yokohama DeNA Baystars,24,"Hayashi, Masanori",0,0,0,2,2,14,12.0,0.000,3.000,1.083,3.000,0.286,6.750,0.750,6.000,3.000,2.000,48,9,4,4,1,8,4,1,2,1,0,0,0,0,0,3,01205115
2013,Climax Series - Final Stage,Tohoku Rakuten Golden Eagles,20,"Hasebe, Kohei",0,0,0,0,,2,0.1,0.000,27.000,9.000,27.000,0.500,81.000,0.000,0.000,0.000,,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,01205116
2013,Japan Series,Tohoku Rakuten Golden Eagles,20,"Hasebe, Kohei",0,1,0,0,,1,2.0,0.000,4.500,2.500,4.500,1.000,9.000,0.000,0.000,13.500,0.000,11,2,1,1,0,0,3,1,0,0,0,0,0,0,0,0,01205116
2013,Regular Season,Tohoku Rakuten Golden Eagles,20,"Hasebe, Kohei",1,1,3,10,11,24,34.1,0.500,1.830,0.990,1.835,0.292,6.291,0.262,8.126,2.621,3.100,135,24,7,7,1,31,10,0,2,0,0,0,0,0,1,6,01205116
2013,Climax Series - Final Stage,Hiroshima Toyo Carp,20,"Nagakawa, Katsuhiro",0,0,0,0,,1,1.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01205117
2013,Climax Series - First Stage,Hiroshima Toyo Carp,20,"Nagakawa, Katsuhiro",0,0,0,1,,2,2.0,0.000,4.500,1.500,4.500,0.500,13.500,0.000,9.000,0.000,,8,3,1,1,0,2,0,0,0,1,0,0,0,0,0,0,01205117
2013,Regular Season,Hiroshima Toyo Carp,20,"Nagakawa, Katsuhiro",3,1,0,13,16,29,35.1,0.750,2.040,0.962,2.038,0.276,7.387,0.764,7.132,1.274,5.600,138,29,8,8,3,28,5,1,2,5,0,0,0,0,0,7,01205117
2013,Climax Series - Final Stage,Chiba Lotte Marines,67,"Nishino, Yuji",0,0,0,0,,3,4.2,0.000,1.930,1.286,1.929,0.333,5.786,1.929,11.571,5.786,2.000,20,3,1,1,1,6,3,0,0,0,0,0,0,0,0,0,01205118
