Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1985,Regular Season,Hankyu Braves,34,"Mori, Koji",0,0,0,,,12,12.1,0.000,6.570,1.703,6.568,0.750,10.946,1.459,2.189,4.378,0.500,59,15,9,9,2,3,6,,1,0,0,0,0,0,0,1,01003865
1985,Regular Season,Hiroshima Toyo Carp,11,"Ikegaya, Kojiro",0,0,0,,,8,13.0,0.000,5.540,1.538,5.538,1.000,9.692,1.385,2.769,4.154,0.667,57,14,8,8,2,4,6,,0,0,0,0,0,0,1,3,01103849
1985,Regular Season,Chunichi Dragons,17,"Ushijima, Kazuhiko",6,8,8,,,38,116.1,0.429,3.480,1.401,3.636,1.237,7.968,1.315,6.344,4.642,1.367,504,103,47,45,17,82,60,,4,0,0,6,1,0,10,25,01103861
1985,Regular Season,Nankai Hawks,12,"Inoe, Yuji",2,13,0,,,33,105.0,0.133,5.400,1.429,6.686,2.364,9.257,1.114,4.371,3.600,1.214,460,108,78,63,13,51,42,,2,2,0,2,0,0,9,15,01103863
1985,Regular Season,Yakult Swallows,13,"Arisawa, Kenji",0,0,0,,,23,18.1,0.000,5.890,1.964,5.891,0.522,10.309,1.964,3.436,7.364,0.467,90,21,12,12,4,7,15,,1,0,0,0,0,0,0,3,01103869
1985,Regular Season,Yokohama Taiyo Whales,17,"Saito, Akio",9,5,18,,,55,109.2,0.643,2.130,1.049,3.283,0.727,7.632,0.739,5.909,1.805,3.273,444,93,40,26,9,72,22,,0,2,0,0,0,0,0,48,01303844
1985,Regular Season,Yokohama Taiyo Whales,15,"Kadota, Fumiaki",8,6,0,,,39,92.1,0.571,5.360,1.581,5.653,1.487,10.917,0.780,4.191,3.314,1.265,411,112,58,55,8,43,34,,3,1,0,0,0,0,11,6,01303846
1985,Regular Season,Yomiuri Giants,17,"Comstock, Keith",8,8,0,,,21,124.2,0.500,4.190,1.572,4.981,3.286,8.663,1.516,6.281,5.487,1.145,552,120,69,58,21,87,76,,0,1,0,5,1,0,21,0,01303860
1985,Regular Season,Yokohama Taiyo Whales,21,"Ohata, Toru",0,2,0,,,11,16.2,0.000,6.480,2.340,8.100,1.364,16.200,1.620,8.100,4.860,1.667,86,30,15,12,3,15,9,,0,1,0,0,0,0,3,2,01303867
1985,Regular Season,Chunichi Dragons,18,"Kashima, Tadashi",2,3,2,,,41,76.2,0.400,4.930,1.787,5.517,1.146,11.270,0.939,4.578,4.813,0.951,358,96,47,42,8,39,41,,1,2,0,0,0,0,4,13,01303869
