Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1987,Regular Season,Hankyu Braves,34,"Mori, Koji",0,0,0,,,32,33.1,0.000,4.860,1.560,5.400,0.625,11.880,1.890,4.590,2.160,2.125,145,44,20,18,7,17,8,,2,0,0,0,0,0,0,2,01003865
1987,Regular Season,Lotte Orions,27,"Ushijima, Kazuhiko",2,4,24,,,41,55.2,0.333,1.290,1.114,2.425,0.366,7.437,0.970,9.539,2.587,3.688,230,46,15,8,6,59,16,,2,1,0,0,0,0,0,39,01103861
1987,Regular Season,Nankai Hawks,12,"Inoe, Yuji",6,2,14,,,46,72.1,0.750,3.240,1.452,3.733,0.652,8.212,1.120,7.341,4.853,1.513,313,66,30,26,9,59,39,,1,2,0,0,0,0,0,38,01103863
1987,Regular Season,Hanshin Tigers,17,"Inomata, Takashi",5,7,0,,,22,98.0,0.417,2.940,1.306,3.122,1.545,8.357,1.102,8.082,3.398,2.378,422,91,34,32,12,88,37,,2,4,1,2,1,0,14,4,01103864
1987,Regular Season,Seibu Lions,43,"Yokota, Hisanori",5,2,0,,,18,88.0,0.714,1.640,1.023,2.148,1.167,6.852,0.511,3.989,2.352,1.696,347,67,21,16,5,39,23,,1,0,0,4,1,0,8,2,01203864
1987,Regular Season,Seibu Lions,48,"Maeda, Koji",0,1,0,,,6,7.2,0.000,8.220,2.348,9.391,1.333,18.783,2.348,4.696,2.348,2.000,43,16,8,7,2,4,2,,2,0,0,0,0,0,2,2,01203869
1987,Regular Season,Yokohama Taiyo Whales,17,"Saito, Akio",4,1,15,,,39,70.2,0.800,2.170,1.033,2.420,0.487,7.259,0.764,4.585,2.038,2.250,279,57,19,17,6,36,16,,0,4,0,0,0,0,0,36,01303844
1987,Regular Season,Yokohama Taiyo Whales,15,"Kadota, Fumiaki",0,0,0,,,5,7.0,0.000,6.430,1.429,7.714,1.200,12.857,2.571,5.143,0.000,,31,10,6,5,2,4,0,,0,0,0,0,0,0,0,4,01303846
1987,Regular Season,Lotte Orions,34,"Kasahara, Eiichi",0,0,0,,,2,1.1,0.000,0.000,1.500,0.000,0.000,13.500,0.000,0.000,0.000,,5,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,01303862
1987,Regular Season,Hiroshima Toyo Carp,55,"Kito, Makoto",0,3,0,,,18,48.0,0.000,3.560,1.438,4.313,1.278,9.375,1.688,8.813,3.563,2.474,208,50,23,19,9,47,19,,0,1,1,0,0,0,4,5,01303864
1987,Regular Season,Chunichi Dragons,18,"Kashima, Tadashi",1,2,1,,,13,27.1,0.333,6.590,1.610,6.915,1.615,9.220,1.976,6.915,5.268,1.313,125,28,21,20,6,21,16,,1,2,0,0,0,0,3,3,01303869
1987,Regular Season,Chunichi Dragons,34,"Yamamoto, Masahiro",0,0,0,,,3,1.2,0.000,16.200,3.600,16.200,1.000,10.800,0.000,5.400,21.600,0.250,11,2,3,3,0,1,4,,0,1,0,0,0,0,0,0,01403862
1987,Regular Season,Yokohama Taiyo Whales,60,"Sugiura, Koji",0,1,0,,,3,4.1,0.000,12.460,2.538,14.538,2.333,12.462,0.000,8.308,10.385,0.800,23,6,7,6,0,4,5,,0,0,0,0,0,0,1,1,01503864
1987,Regular Season,Seibu Lions,44,"Kurohara, Yuji",0,0,0,,,1,1.0,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,4,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,01503867
1987,Regular Season,Chunichi Dragons,19,"Yonemura, Akira",4,2,0,,,21,56.1,0.667,2.400,0.959,2.396,0.714,7.030,1.118,6.550,1.598,4.100,217,44,15,15,7,41,10,,1,1,0,2,1,0,5,3,01603860
1987,Regular Season,Yokohama Taiyo Whales,12,"Takahashi, Kazuhiko",3,1,1,,,51,79.0,0.750,5.350,1.646,6.038,1.039,11.051,2.051,6.380,3.759,1.697,359,97,53,47,18,56,33,,0,2,0,0,0,0,1,10,01703862
1987,Regular Season,Seibu Lions,21,"Higashio, Osamu",15,9,0,,,28,222.2,0.625,2.590,1.096,3.274,2.893,8.690,0.647,3.436,1.172,2.931,904,215,81,64,16,85,29,,6,3,0,17,3,6,27,0,01903828
1987,Regular Season,Yomiuri Giants,28,"Hirota, Hiroaki",1,2,0,,,30,46.0,0.333,1.760,0.870,1.761,0.300,5.674,0.587,6.261,2.152,2.909,173,29,9,9,3,32,11,,2,0,0,0,0,0,0,8,01903864
1987,Regular Season,Hiroshima Toyo Carp,39,"Nabeya, Michio",0,0,0,,,1,1.0,0.000,0.000,2.000,0.000,0.000,18.000,0.000,18.000,0.000,,5,2,0,0,0,2,0,,0,0,0,0,0,0,0,1,11013860
1987,Regular Season,Hanshin Tigers,47,"Fujiwara, Masashi",0,0,0,,,6,9.0,0.000,2.000,1.556,4.000,0.667,9.000,0.000,6.000,5.000,1.200,38,9,4,2,0,6,5,,0,0,0,0,0,0,0,1,11013861
1987,Regular Season,Nankai Hawks,21,"Nishikawa, Yoshiaki",7,10,0,,,23,122.1,0.412,5.590,1.684,6.180,3.652,11.109,1.398,4.414,4.046,1.091,564,151,84,76,19,60,55,,3,1,0,4,0,0,20,0,11013862
1987,Regular Season,Kintetsu Buffaloes,50,"Fukuchi, Tsuneto",0,0,0,,,1,1.2,0.000,0.000,1.800,0.000,0.000,10.800,0.000,0.000,5.400,0.000,7,2,0,0,0,0,1,,0,0,0,0,0,0,0,0,11013864
