Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1968,Regular Season,Kintetsu Buffaloes,17,"Bando, Satomi",12,14,,,,55,213.2,0.462,4.040,1.231,4.381,1.891,7.793,1.053,5.307,3.285,1.615,888,185,104,96,25,126,78,,2,3,0,5,1,0,29,16,01003821
1968,Regular Season,Nishitetsu Lions,13,"Nagayasu, Masayuki",4,5,,,,35,108.0,0.444,2.830,1.213,3.583,1.229,8.000,0.917,3.250,2.917,1.114,448,96,43,34,11,39,35,,6,0,0,0,0,0,13,11,01003829
1968,Regular Season,Yomiuri Giants,28,"Inoe, Yoshio",0,0,,,,4,5.0,0.000,5.400,1.600,5.400,0.750,14.400,1.800,9.000,0.000,,22,8,3,3,1,5,0,,0,0,0,0,0,0,0,1,01103821
1968,Regular Season,Kintetsu Buffaloes,21,"Igarashi, Hideo",0,1,,,,4,8.1,0.000,5.630,1.680,6.480,1.500,10.800,0.000,6.480,4.320,1.500,38,10,6,5,0,6,4,,0,0,0,0,0,0,1,2,01103826
1968,Regular Season,Taiyo Whales,44,"Oikawa, Nobuji",2,5,,,,31,109.1,0.286,4.210,1.363,4.445,1.742,7.985,0.741,6.750,4.280,1.577,470,97,54,51,9,82,52,,4,2,0,0,0,0,19,4,01303820
1968,Regular Season,Nankai Hawks,11,"Ueda, Takuzo",1,3,,,,23,28.0,0.250,5.460,1.643,6.107,0.826,11.571,0.643,5.786,3.214,1.800,128,36,19,17,2,18,10,,0,1,0,0,0,0,2,4,01303824
1968,Regular Season,Sankei Atoms,20,"Ishito, Shiroku",20,14,,,,54,282.1,0.588,2.840,1.112,3.092,1.796,8.001,0.861,3.793,2.008,1.889,1135,251,97,89,27,119,63,,15,2,0,11,3,1,35,15,01303825
1968,Regular Season,Toei Flyers,36,"Ochiai, Kinichi",1,2,,,,23,40.2,0.333,4.610,1.279,5.090,1.000,8.631,1.328,6.639,2.877,2.308,176,39,23,21,6,30,13,,1,1,0,0,0,0,4,9,01303826
1968,Regular Season,Kintetsu Buffaloes,19,"Kato, Hideo",0,1,,,,16,28.1,0.000,3.540,1.059,3.494,0.688,8.259,1.271,7.306,1.271,5.750,111,26,11,11,4,23,4,,1,1,1,0,0,0,1,10,01503824
1968,Regular Season,Taiyo Whales,24,"Kotani, Tadakatsu",1,0,,,,5,13.1,1.000,3.460,1.275,4.050,1.200,6.750,2.700,5.400,4.725,1.143,56,10,6,5,4,8,7,,0,0,0,1,0,0,1,2,01503826
1968,Regular Season,Nankai Hawks,21,"Sugiura, Tadashi",5,6,,,,41,111.0,0.455,2.680,1.189,3.162,0.951,8.108,0.649,4.297,2.595,1.656,457,100,39,33,8,53,32,,4,1,0,0,0,0,7,21,01703806
1968,Regular Season,Yomiuri Giants,21,"Takahashi, Kazumi",7,3,,,,48,126.1,0.700,2.500,1.195,3.420,1.000,7.623,0.997,6.697,3.135,2.136,520,107,48,35,14,94,44,,2,0,0,4,0,0,10,14,01703820
