Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1943,Regular Season,Hankyu Club,21,"Mori, Kotaro",1,5,,,,8,59.0,0.167,2.290,1.102,3.203,2.625,7.780,0.153,2.136,2.136,1.000,240,51,21,15,1,14,14,,0,0,0,5,0,0,7,1,01403874
1943,Regular Season,Asahi Baseball Club,11,"Hayashi, Yasuo",20,11,,,,38,294.0,0.645,0.890,0.827,1.255,1.079,5.694,0.061,2.878,1.745,1.649,1113,186,41,29,2,94,57,,2,0,0,27,12,7,31,7,01703895
1943,Regular Season,Nagoya Club,17,"Nishizawa, Michio",9,6,,,,24,159.0,0.600,1.870,1.252,2.660,1.958,5.491,0.170,3.113,5.774,0.539,675,97,47,33,3,55,102,,3,3,0,12,1,0,19,3,11013874
1943,Regular Season,Nishitetsu Baseball Club,10,"Kondo, Sadao",5,5,,,,23,114.1,0.500,1.960,1.364,2.991,1.652,5.904,0.079,2.362,6.376,0.370,490,75,38,25,1,30,81,,0,0,0,4,0,0,12,10,11313897
1943,Regular Season,Nankai Club,28,"Naganuma, Kanao",3,6,,,,21,98.0,0.333,3.120,1.398,3.857,2.000,6.429,0.092,3.214,6.153,0.522,422,70,42,34,1,35,67,,2,0,1,4,0,0,11,9,11713895
1943,Regular Season,Nishitetsu Baseball Club,27,"Mano, Tsuneteru",0,0,,,,1,3.0,0.000,21.000,4.667,24.000,8.000,21.000,0.000,3.000,21.000,0.143,22,7,8,7,0,1,7,,0,0,0,0,0,0,0,0,11713897
1943,Regular Season,Hanshin Club,30,"Wakabayashi, Tadashi",24,15,,,,52,415.2,0.615,1.060,1.015,1.732,1.538,6.474,0.022,2.144,2.663,0.805,1656,299,80,49,1,99,123,,2,2,0,39,10,4,39,13,13913872
1943,Regular Season,Tokyo Kyojin,14,"Sawamura, Eiji",0,3,,,,4,11.0,0.000,10.640,2.636,13.909,4.250,13.909,0.000,1.636,9.818,0.167,63,17,17,13,0,2,12,,0,0,0,0,0,0,3,0,21023872
1943,Regular Season,Tokyo Kyojin,37,"Tamura, Mikio",0,0,,,,1,7.2,0.000,4.500,1.565,5.870,5.000,3.522,0.000,4.696,10.565,0.444,36,3,5,4,0,4,9,,0,2,0,0,0,0,0,1,21323897
1943,Regular Season,Nankai Club,2,"Suzuki, Yoshitaro",0,0,,,,3,10.2,0.000,4.910,2.156,5.906,2.333,15.188,0.000,1.688,4.219,0.400,53,18,7,6,0,2,5,,0,0,0,0,0,0,1,2,21523876
1943,Regular Season,Hanshin Club,38,"Miwa, Hachiro",11,11,,,,30,181.1,0.500,2.420,1.346,3.474,2.333,5.360,0.050,5.360,6.750,0.794,782,108,70,49,1,108,136,,4,1,0,8,1,0,26,2,21923878
1943,Regular Season,Hankyu Club,17,"Kasamatsu, Minoru",9,13,,,,33,178.1,0.409,2.510,1.290,3.280,1.970,6.964,0.151,2.725,4.643,0.587,754,138,65,50,3,54,92,,2,0,0,11,3,0,24,8,31533874
1943,Regular Season,Nankai Club,5,"Shimizu, Hideo",2,3,,,,8,59.1,0.400,1.950,1.298,3.034,2.500,7.584,0.000,6.674,4.096,1.630,256,50,20,13,0,44,27,,3,0,0,5,1,0,7,1,31533891
1943,Regular Season,Hanshin Club,9,"Nakahara, Hiroshi",1,1,,,,9,38.2,0.500,2.770,1.448,3.957,1.889,6.517,0.000,4.888,6.517,0.750,173,28,17,12,0,21,28,,0,0,0,1,0,0,5,4,31533897
1943,Regular Season,Yamato Baseball Club,11,"Kaneko, Hiroshi",0,0,,,,1,0.1,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,54.000,0.000,3,0,0,0,0,0,2,,0,0,0,0,0,0,0,0,31733872
1943,Regular Season,Hanshin Club,26,"Nishina, Eizo",3,1,,,,14,69.2,0.750,2.190,1.220,2.325,1.286,6.459,0.000,1.679,4.522,0.371,291,50,18,17,0,13,35,,3,0,1,1,1,0,4,7,31733895
1943,Regular Season,Nankai Club,22,"Bessho, Takehiko",14,23,,,,45,319.1,0.378,2.250,1.262,2.987,2.356,5.919,0.000,3.608,5.439,0.663,1333,210,106,80,0,128,193,,3,3,1,28,8,0,37,7,31933895
1943,Regular Season,Yamato Baseball Club,18,"Komatsubara, Hiroki",0,1,,,,3,8.2,0.000,2.000,1.269,2.077,0.667,5.192,0.000,2.077,6.231,0.333,39,5,2,2,0,2,6,,2,0,0,0,0,0,2,1,41343895
1943,Regular Season,Yamato Baseball Club,7,"Hiroshima, Kiyomi",1,0,,,,3,10.0,1.000,1.800,0.900,1.800,0.667,2.700,0.000,0.900,5.400,0.167,39,3,2,2,0,1,6,,0,0,0,0,0,0,1,1,41743895
1943,Regular Season,Yamato Baseball Club,10,"Hatafuku, Toshihide",11,10,,,,34,232.0,0.524,2.130,1.289,2.716,2.059,7.603,0.116,1.901,3.996,0.476,976,196,70,55,3,49,103,,1,2,0,18,4,1,28,5,41843872
1943,Regular Season,Nagoya Club,26,"Ishimaru, Shinichi",20,12,,,,43,311.1,0.625,1.150,1.025,1.648,1.326,5.348,0.087,2.631,3.874,0.679,1230,185,57,40,3,91,134,,3,2,0,27,6,0,30,12,51153893
1943,Regular Season,Tokyo Kyojin,17,"Starffin, Victor",10,5,,,,18,136.0,0.667,1.190,0.971,1.456,1.222,4.963,0.132,4.699,3.772,1.246,537,75,22,18,2,71,57,,3,3,0,11,3,0,14,4,51253872
1943,Regular Season,Yamato Baseball Club,20,"Ishida, Mitsuhiko",11,13,,,,37,234.2,0.458,3.030,1.372,3.452,2.432,6.712,0.115,3.183,5.638,0.565,995,175,90,79,3,83,147,,2,0,0,14,0,0,26,10,51353872
1943,Regular Season,Hanshin Club,21,"Ohashi, Yasushi",0,0,,,,1,4.0,0.000,4.500,1.500,4.500,2.000,4.500,0.000,2.250,9.000,0.250,18,2,2,2,0,1,4,,0,1,0,0,0,0,0,1,51353895
1943,Regular Season,Asahi Baseball Club,18,"Sanada, Juzo",13,13,,,,37,278.0,0.500,1.970,1.191,2.525,2.108,6.345,0.065,3.432,4.371,0.785,1147,196,78,61,2,106,135,,3,3,0,24,7,1,29,7,51353897
1943,Regular Season,Tokyo Kyojin,34,"Nakamura, Masami",4,5,,,,20,87.0,0.444,2.280,1.517,3.517,1.700,6.517,0.103,4.862,7.138,0.681,381,63,34,22,1,47,69,,1,0,0,4,2,0,12,6,51553897
1943,Regular Season,Nagoya Club,7,"Noguchi, Masaaki",12,4,,,,25,170.0,0.750,1.380,0.853,1.906,1.440,5.082,0.106,2.012,2.594,0.776,654,96,36,26,2,38,49,,3,1,0,12,2,1,17,8,51753895
1943,Regular Season,Nankai Club,26,"Maruyama, Fumio",7,21,,,,33,236.1,0.250,2.200,1.379,2.704,2.152,6.436,0.152,3.618,5.979,0.605,977,169,71,58,4,95,157,,4,2,6,17,3,0,25,8,51753897
1943,Regular Season,Nishitetsu Baseball Club,8,"Noguchi, Akira",0,2,,,,2,11.0,0.000,13.090,2.545,13.909,8.500,12.273,1.636,5.727,10.636,0.538,62,15,17,16,2,7,13,,0,1,0,1,0,0,2,0,51853872
1943,Regular Season,Hanshin Club,15,"Misono, Takao",2,6,,,,9,52.2,0.250,2.550,1.424,3.589,2.333,7.348,0.171,3.418,5.468,0.625,229,43,21,15,1,20,32,,0,0,0,5,0,0,7,2,53553872
1943,Regular Season,Nishitetsu Baseball Club,20,"Shigematsu, Michio",9,18,,,,38,250.2,0.333,2.760,1.328,3.375,2.474,6.355,0.180,2.872,5.601,0.513,1079,177,94,77,5,80,156,,5,0,0,16,2,0,31,4,61063872
1943,Regular Season,Hanshin Club,23,"Watanabe, Seitaro",0,2,,,,4,7.2,0.000,11.250,2.478,15.261,3.250,15.261,0.000,0.000,7.043,0.000,44,13,13,10,0,0,6,,0,0,0,0,0,0,3,1,61563893
1943,Regular Season,Hankyu Club,22,"Tenpo, Yoshio",11,16,,,,34,223.2,0.407,2.010,1.234,2.857,2.088,6.760,0.080,2.897,4.346,0.667,934,168,71,50,2,72,108,,1,4,0,18,4,1,25,8,61563895
1943,Regular Season,Nagoya Club,23,"Morii, Shigeru",5,5,,,,18,116.0,0.500,1.320,0.922,1.862,1.333,6.284,0.233,2.405,2.017,1.192,445,81,24,17,3,31,26,,1,1,0,6,4,0,14,3,63563872
1943,Regular Season,Hankyu Club,25,"Eda, Takashi",4,5,,,,13,70.0,0.444,2.060,1.143,2.829,1.692,6.043,0.000,1.671,4.243,0.394,289,47,22,16,0,13,33,,0,0,0,4,2,0,6,6,71173893
1943,Regular Season,Hankyu Club,20,"Mizobe, Takeo",5,10,,,,22,158.0,0.333,2.220,1.076,3.190,2.545,7.120,0.228,2.335,2.563,0.911,637,125,56,39,4,41,45,,1,2,0,12,2,3,19,2,81283874
1943,Regular Season,Asahi Baseball Club,19,"Naito, Kozo",8,12,,,,29,199.2,0.400,2.250,1.202,2.975,2.276,6.085,0.000,4.372,4.733,0.924,824,135,66,50,0,97,105,,1,0,0,16,4,0,24,3,81483872
1943,Regular Season,Yamato Baseball Club,17,"Katayama, Eiji",12,19,,,,43,285.2,0.387,2.170,1.110,3.119,2.302,6.900,0.095,1.638,3.088,0.531,1165,219,99,69,3,52,98,,1,2,0,19,2,2,27,16,81583872
1943,Regular Season,Hankyu Club,26,"Takahashi, Satoshi",1,2,,,,10,45.2,0.333,2.540,1.401,3.745,1.900,9.066,0.394,1.182,3.547,0.333,197,46,19,13,2,6,18,,0,0,0,2,0,0,2,5,81583876
1943,Regular Season,Nishitetsu Baseball Club,26,"Honda, Kiyoshi",0,0,,,,1,2.0,0.000,4.500,2.500,4.500,1.000,13.500,0.000,0.000,9.000,0.000,11,3,1,1,0,0,2,,0,0,0,0,0,0,0,1,81583897
1943,Regular Season,Nankai Club,8,"Masano, Iwao",0,3,,,,7,34.2,0.000,4.630,1.644,5.192,2.857,8.567,0.260,2.077,6.231,0.333,157,33,20,18,1,8,24,,0,1,0,0,0,0,3,3,81783876
1943,Regular Season,Nishitetsu Baseball Club,18,"Noguchi, Jiro",25,12,,,,51,385.0,0.676,1.450,0.940,1.823,1.529,6.499,0.257,3.273,1.964,1.667,1485,278,78,62,11,140,84,,0,1,1,37,10,7,39,11,81783878
1943,Regular Season,Tokyo Kyojin,35,"Fujimoto, Hideo",34,11,,,,56,432.2,0.756,0.730,0.878,1.186,1.018,4.410,0.062,5.263,3.495,1.506,1664,212,57,35,3,253,168,,1,9,0,39,19,3,46,9,81783895
1943,Regular Season,Hankyu Club,27,"Maruo, Chitoji",0,0,,,,2,6.0,0.000,3.000,1.500,3.000,1.000,4.500,0.000,6.000,9.000,0.667,27,3,2,2,0,4,6,,0,0,0,0,0,0,1,1,83383872
1943,Regular Season,Hankyu Club,20,"Ohira, Shigeru",0,0,,,,1,2.0,0.000,4.500,2.000,4.500,1.000,0.000,0.000,0.000,18.000,0.000,11,0,1,1,0,0,4,,0,0,0,0,0,0,0,1,91193897
1943,Regular Season,Nagoya Club,19,"Matsuo, Kozo",2,2,,,,4,23.0,0.500,2.350,1.304,3.130,2.000,6.261,0.783,2.739,5.478,0.500,96,16,8,6,2,7,14,,2,0,0,1,1,0,4,0,91293874
1943,Regular Season,Tokyo Kyojin,31,"Kawabata, Hiroshi",6,3,,,,16,89.0,0.667,2.530,1.337,3.438,2.125,7.888,0.101,3.236,4.146,0.780,384,78,34,25,1,32,41,,1,0,0,3,1,0,9,7,91393895
