Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1994,Regular Season,Fukuoka Daiei Hawks,12,"Inoe, Yuji",0,0,0,,,8,13.1,0.000,8.100,2.025,10.800,2.000,14.850,1.350,6.750,3.375,2.000,66,22,16,12,2,10,5,,0,0,0,0,0,0,0,4,01103863
1994,Regular Season,Hiroshima Toyo Carp,27,"Inoe, Yuji",1,2,1,,,17,33.0,0.333,4.640,1.091,4.636,1.000,7.364,1.909,5.455,2.455,2.222,137,27,17,17,7,20,9,,2,0,0,0,0,0,1,7,01103863
1994,Regular Season,Hanshin Tigers,25,"Inomata, Takashi",3,6,0,,,14,47.0,0.333,4.400,1.447,4.596,1.714,9.957,1.149,5.553,3.064,1.813,207,52,24,23,6,29,16,,1,1,0,1,1,0,10,1,01103864
1994,Regular Season,Nippon-Ham Fighters,24,"Arikura, Masashi",0,1,0,,,12,30.1,0.000,4.750,1.220,5.044,1.417,8.901,0.890,4.451,2.077,2.143,125,30,17,16,3,15,7,,0,0,0,0,0,0,1,5,01103881
1994,Regular Season,Hiroshima Toyo Carp,13,"Maeda, Koji",1,0,0,,,14,6.0,1.000,9.000,2.167,9.000,0.429,13.500,4.500,3.000,6.000,0.500,31,9,6,6,3,2,4,,1,1,0,0,0,0,0,4,01203869
1994,Regular Season,Chiba Lotte Marines,48,"Hattori, Fumio",0,0,0,,,6,12.0,0.000,4.500,1.083,5.250,1.167,9.750,1.500,6.000,0.000,,49,13,7,6,2,8,0,,0,0,0,0,0,0,0,3,01203885
1994,Regular Season,Chiba Lotte Marines,17,"Muto, Junichiro",0,2,0,,,9,20.2,0.000,10.450,2.032,10.452,2.667,10.887,2.613,8.274,7.403,1.118,106,25,24,24,6,19,17,,1,1,0,0,0,0,2,1,01203887
1994,Regular Season,Yomiuri Giants,49,"Jones, Jimmy",7,2,0,,,14,61.1,0.778,4.110,1.484,4.842,2.357,9.391,0.147,5.136,3.962,1.296,272,64,33,28,1,35,27,,0,1,1,0,0,0,13,0,01203889
1994,Regular Season,Hiroshima Toyo Carp,11,"Kito, Makoto",16,5,0,,,30,181.1,0.762,3.970,1.290,4.070,2.733,8.835,1.390,7.395,2.779,2.661,758,178,82,80,28,149,56,,2,5,0,8,1,0,25,0,01303864
1994,Regular Season,Chunichi Dragons,18,"Kashima, Tadashi",2,1,3,,,23,24.0,0.667,4.880,1.750,5.250,0.609,10.500,1.500,6.375,5.250,1.214,109,28,14,13,4,17,14,,1,2,0,0,0,0,0,9,01303869
1994,Regular Season,Chiba Lotte Marines,34,"Kato, Takayasu",2,4,0,,,12,44.0,0.333,3.890,1.727,4.705,1.917,7.364,0.614,3.886,8.182,0.475,201,36,23,19,3,19,40,,2,1,0,1,1,0,9,1,01303889
1994,Regular Season,Chunichi Dragons,34,"Yamamoto, Masahiro",19,8,0,,,29,214.0,0.704,3.490,1.164,3.617,2.966,8.537,0.799,6.224,1.935,3.217,868,203,86,83,19,148,46,,0,1,0,14,2,2,29,0,01403862
1994,Regular Season,Yokohama BayStars,21,"Nomura, Hiroki",5,5,0,,,14,70.2,0.500,6.370,1.811,6.750,3.786,12.736,2.038,7.769,3.566,2.179,332,100,53,50,16,61,28,,0,1,0,1,0,0,12,0,01503866
1994,Regular Season,Yokohama BayStars,19,"Kohiyama, Masahito",2,3,0,,,25,58.1,0.400,4.010,1.577,4.474,1.160,7.869,1.389,6.326,6.326,1.000,263,51,29,26,9,41,41,,2,7,0,0,0,0,6,8,01503887
1994,Regular Season,Kintetsu Buffaloes,18,"Sakai, Hiroki",1,0,0,,,18,43.0,1.000,5.860,1.977,6.907,1.833,12.977,1.465,7.535,4.814,1.565,203,62,33,28,7,36,23,,0,2,0,0,0,0,8,5,01503889
1994,Regular Season,Yakult Swallows,51,"Matsumoto, Shigeru",0,1,0,,,16,31.2,0.000,3.410,1.484,5.400,1.188,7.958,1.421,5.968,5.400,1.105,143,28,19,12,5,21,19,,1,0,1,0,0,0,4,7,01603881
1994,Regular Season,Chiba Lotte Marines,21,"Yoshida, Atsushi",0,0,0,,,2,6.0,0.000,6.000,1.500,6.000,2.000,10.500,0.000,7.500,3.000,2.500,26,7,4,4,0,5,2,,0,0,0,0,0,0,1,1,01603885
1994,Regular Season,Nippon-Ham Fighters,60,"Gross, Kip",6,12,0,,,25,149.0,0.333,4.290,1.510,4.470,2.960,10.208,0.846,3.745,3.383,1.107,641,169,74,71,14,62,56,,2,11,1,7,0,1,21,1,01603889
1994,Regular Season,Kintetsu Buffaloes,40,"Shinada, Ayahito",0,0,0,,,15,31.1,0.000,4.310,1.500,4.596,1.067,10.053,0.862,7.755,3.447,2.250,133,35,16,15,3,27,12,,1,1,0,0,0,0,1,7,01703885
1994,Regular Season,Chunichi Dragons,32,"Yamada, Kikuo",2,0,0,,,24,24.2,1.000,3.280,1.297,3.649,0.417,6.932,0.730,8.027,4.743,1.692,101,19,10,9,2,22,13,,0,0,0,0,0,0,1,4,01803881
1994,Regular Season,Orix Bluewave,16,"Ito, Atsunori",0,1,0,,,9,15.1,0.000,7.630,1.957,7.630,1.444,12.326,2.348,5.870,5.283,1.111,75,21,13,13,4,10,9,,1,0,0,0,0,0,3,3,01903866
1994,Regular Season,Fukuoka Daiei Hawks,16,"Uchiyama, Tomoyuki",6,11,0,,,24,112.0,0.353,5.220,1.536,5.946,3.083,11.330,0.804,5.143,2.491,2.065,499,141,74,65,10,64,31,,4,7,0,3,0,1,22,0,01903883
1994,Regular Season,Chunichi Dragons,11,"Hirata, Hiroshi",0,0,0,,,1,0.1,0.000,108.000,15.000,108.000,4.000,54.000,27.000,0.000,81.000,0.000,7,2,4,4,1,0,3,,0,0,0,0,0,0,1,0,01903889
1994,Regular Season,Chiba Lotte Marines,66,"Yoshii, Hideaki",0,0,0,,,13,21.1,0.000,4.640,1.734,5.063,0.923,9.703,0.422,5.906,5.906,1.000,99,23,12,11,1,14,14,,0,0,0,0,0,0,0,5,11013883
1994,Regular Season,Chiba Lotte Marines,19,"Narimoto, Toshihide",3,6,19,,,47,85.2,0.333,2.730,1.226,2.837,0.574,7.984,0.525,10.296,3.047,3.379,359,76,27,26,5,98,29,,2,3,0,0,0,0,0,42,11013887
1994,Regular Season,Seibu Lions,19,"Maeda, Katsuhiro",0,1,0,,,11,20.0,0.000,4.050,2.100,4.050,0.818,11.250,0.900,9.450,7.650,1.235,100,25,9,9,2,21,17,,0,1,0,0,0,0,0,9,11213887
1994,Regular Season,Orix Bluewave,21,"Noda, Koji",12,11,0,,,27,193.0,0.522,4.240,1.249,4.570,3.630,8.161,1.166,9.933,3.078,3.227,818,175,98,91,25,213,66,,3,10,0,11,2,0,27,0,11313866
