Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
2025,Regular Season,Hiroshima Toyo Carp,34,"<a href=""https://proeyekyuu.com/player/?PlayerID=01005134"">Takahashi, Kouya</a>",2,1,0,1,3,24,35.0,0.667,2.570,1.143,3.343,0.542,7.971,0.514,6.686,2.314,2.889,141,31,13,10,2,26,9,1,2,1,0,0,0,0,2,4,01005134
2025,Climax Series - Final Stage,Fukuoka Softbank Hawks,16,"<a href=""https://proeyekyuu.com/player/?PlayerID=01005137"">Higashihama, Nao</a>",0,0,0,,,1,1.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01005137
2025,Regular Season,Fukuoka Softbank Hawks,16,"<a href=""https://proeyekyuu.com/player/?PlayerID=01005137"">Higashihama, Nao</a>",4,2,0,0,1,7,32.1,0.667,2.510,1.082,3.062,1.571,8.351,0.557,5.289,1.392,3.800,132,30,11,9,2,19,5,0,0,0,0,0,0,0,6,0,01005137
2025,Regular Season,Saitama Seibu Lions,49,"<a href=""https://proeyekyuu.com/player/?PlayerID=01005153"">Sasaki, Takeru</a>",0,3,0,1,1,15,14.1,0.000,5.020,1.186,5.023,0.533,8.163,0.628,5.023,2.512,2.000,62,13,8,8,1,8,4,0,3,0,0,0,0,0,0,4,01005153
2025,Regular Season,Chiba Lotte Marines,35,"<a href=""https://proeyekyuu.com/player/?PlayerID=01005157"">Tanaka, Haruya</a>",3,5,0,0,0,13,76.1,0.375,2.480,1.179,2.830,1.846,7.428,0.472,9.079,3.183,2.852,316,63,24,21,4,77,27,1,1,6,0,0,0,0,13,0,01005157
2025,Regular Season,Hokkaido Nippon-Ham Fighters,52,"<a href=""https://proeyekyuu.com/player/?PlayerID=01105134"">Ikeda, Takahide</a>",0,3,0,13,13,24,22.0,0.000,2.450,1.182,2.455,0.250,8.591,0.409,5.727,2.045,2.800,94,21,6,6,1,14,5,1,1,2,0,0,0,0,0,4,01105134
2025,Regular Season,Yomiuri Giants,63,"<a href=""https://proeyekyuu.com/player/?PlayerID=01105138"">Izumi, Keisuke</a>",0,0,0,0,0,10,12.1,0.000,5.840,1.622,6.568,0.900,10.216,1.459,8.757,4.378,2.000,59,14,9,8,2,12,6,0,2,1,0,0,0,0,0,4,01105138
2025,Regular Season,Orix Buffaloes,20,"<a href=""https://proeyekyuu.com/player/?PlayerID=01105153"">Abe, Shota</a>",0,0,0,0,0,16,14.2,0.000,3.070,1.364,3.068,0.312,8.591,1.227,7.364,3.682,2.000,62,14,5,5,2,12,6,0,0,0,0,0,0,0,0,7,01105153
2025,Regular Season,Hanshin Tigers,63,"<a href=""https://proeyekyuu.com/player/?PlayerID=01105159"">Ishiguro, Yuya</a>",0,0,0,1,1,8,8.0,0.000,4.500,1.375,4.500,0.500,10.125,1.125,7.875,2.250,3.500,33,9,4,4,1,7,2,0,0,0,0,0,0,0,0,4,01105159
2025,Regular Season,Chiba Lotte Marines,29,"<a href=""https://proeyekyuu.com/player/?PlayerID=01205118"">Nishino, Yuji</a>",0,4,0,0,0,9,49.2,0.000,3.080,1.208,3.081,1.889,8.879,0.544,5.255,1.993,2.636,207,49,17,17,3,29,11,0,2,0,0,0,0,0,9,0,01205118
2025,Regular Season,Saitama Seibu Lions,20,"<a href=""https://proeyekyuu.com/player/?PlayerID=01205134"">Tamura, Ichiro</a>",0,1,0,1,1,20,27.2,0.000,3.580,1.193,4.229,0.650,8.458,1.301,6.506,2.277,2.857,116,26,13,11,4,20,7,1,2,0,0,0,0,0,0,11,01205134
