Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1941,Regular Season,Nankai Club,27,"Yoshitomi, Kinya",0,1,,,,5,15.0,0.000,2.400,1.800,2.400,0.800,7.800,0.000,1.800,8.400,0.214,66,13,4,4,0,3,14,,0,0,0,0,0,0,1,2,01003891
1941,Regular Season,Asahi Baseball Club,12,"Izutsu, Kenichi",0,2,,,,9,28.0,0.000,3.860,1.500,6.107,2.111,6.750,0.321,1.286,6.750,0.190,126,21,19,12,1,4,21,,0,1,1,0,0,0,6,3,01103878
1941,Regular Season,Nankai Club,19,"Kanda, Takeo",25,15,,,,52,344.2,0.625,1.590,1.033,2.141,1.577,6.345,0.131,2.768,2.951,0.938,1356,243,82,61,5,106,113,,0,0,0,25,7,0,33,17,01103893
1941,Regular Season,Tokyo Kyojin,16,"Kawakami, Tetsuharu",0,0,,,,3,4.2,0.000,16.200,3.429,17.357,3.000,19.286,0.000,1.929,11.571,0.167,29,10,9,9,0,1,6,,1,0,0,0,0,0,1,1,01303876
1941,Regular Season,Nankai Club,21,"Kawasaki, Tokuji",12,16,,,,46,267.2,0.429,2.320,1.248,2.892,1.870,6.389,0.235,4.068,4.842,0.840,1103,190,86,69,7,121,144,,2,1,0,13,4,0,30,13,01303891
1941,Regular Season,Hankyu Club,21,"Mori, Kotaro",30,8,,,,48,333.1,0.789,0.890,0.849,1.296,1.000,5.400,0.081,2.295,2.241,1.024,1262,200,48,33,3,85,83,,3,1,0,23,11,2,24,24,01403874
1941,Regular Season,Asahi Baseball Club,11,"Yokota, Sumikata",0,0,,,,1,1.0,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,4,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,01503893
1941,Regular Season,Tokyo Kyojin,18,"Nakao, Hiroshi",26,9,,,,41,299.0,0.743,1.540,1.140,1.896,1.537,4.816,0.090,5.388,5.448,0.989,1212,160,63,51,3,179,181,,1,3,0,23,10,0,34,6,01703878
1941,Regular Season,Nagoya Club,17,"Nishizawa, Michio",7,13,,,,41,198.1,0.350,1.580,1.321,2.587,1.390,6.625,0.136,2.859,5.264,0.543,839,146,57,35,3,63,116,,3,1,0,7,2,0,15,21,11013874
1941,Regular Season,Tokyo Kyojin,28,"Hirose, Shuichi",8,4,,,,14,105.2,0.667,1.610,1.041,1.959,1.643,5.621,0.000,2.300,3.748,0.614,424,66,23,19,0,27,44,,3,0,1,9,4,2,10,4,11513893
