Season,Game Type,Team,#,Name,W,L,S,HLD,HP,G,IP,WPCT,ERA,WHIP,R/9,R/G,H/9,HR/9,K/9,BB/9,K/BB,BF,H,R,ER,HR,K,BB,IBB,DB,WP,BLK,CG,SHO,No BB,GS,GF,PlayerID
1936 Spring,Regular Season,Nagoya Club,3,"Sakurai, Shozo",0,0,,,,1,8.2,0.000,6.000,2.769,6.231,6.000,15.577,0.000,1.038,9.346,0.111,47,15,6,6,0,1,9,,0,2,0,0,0,0,0,1,01003872
1936 Spring,Regular Season,Nagoya Club,6,"Harris, Bucky",0,0,,,,1,3.0,0.000,0.000,0.667,0.000,0.000,6.000,0.000,9.000,0.000,,0,2,0,0,0,3,0,,0,2,0,0,0,0,0,1,01803872
1936 Fall,Regular Season,Nagoya Club,3,"Matsura, Kazuyoshi",4,8,,,,17,85.0,0.333,3.390,1.835,5.188,2.882,8.259,0.000,2.012,8.259,0.244,408,78,49,32,0,19,78,,1,1,0,6,1,0,14,2,03303872
1936 Spring,Regular Season,Nagoya Club,3,"Matsura, Kazuyoshi",4,1,,,,6,49.2,0.800,2.340,1.530,3.081,2.833,7.430,0.362,2.174,6.342,0.343,223,41,17,13,2,12,35,,3,3,0,3,1,0,3,2,03303872
1936 Spring,Regular Season,Hankyu Club,1,"Miyatake, Saburo",0,1,,,,2,8.2,0.000,8.000,2.538,10.385,5.000,14.538,0.000,3.115,8.308,0.375,48,14,10,8,0,3,8,,0,1,0,0,0,0,2,0,03503872
1936 Fall,Regular Season,Dai Tokyo,15,"Kondo, Hisashi",0,4,,,,12,50.0,0.000,4.320,1.840,8.460,3.917,8.280,0.000,4.680,8.280,0.565,252,46,47,24,0,26,46,,1,1,0,3,0,0,4,6,11013872
1936 Spring,Regular Season,Dai Tokyo,15,"Kondo, Hisashi",0,4,,,,6,36.1,0.000,5.500,1.982,7.927,5.333,9.165,0.000,4.211,8.670,0.486,127,37,32,22,0,17,35,,0,1,0,2,0,0,2,3,11013872
1936 Fall,Regular Season,Dai Tokyo,4,"Endo, Chujiro",4,5,,,,13,85.2,0.444,3.030,1.482,3.992,2.923,6.514,0.000,5.253,6.829,0.769,392,62,38,29,0,50,65,,2,0,1,5,0,0,11,1,11513872
1936 Spring,Regular Season,Dai Tokyo,4,"Endo, Chujiro",0,5,,,,6,39.0,0.000,4.380,1.410,5.538,4.000,7.154,0.462,4.385,5.538,0.792,176,31,24,19,2,19,24,,2,1,0,3,0,0,5,1,11513872
1936 Fall,Regular Season,Osaka Tigers,18,"Wakabayashi, Tadashi",5,4,,,,12,75.2,0.556,2.250,1.163,2.855,2.000,7.137,0.119,3.211,3.330,0.964,318,60,24,19,1,27,28,,1,0,0,4,1,0,9,2,13913872
